locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLHMLAAA_00036	gene	582	ord			
GLHMLAAA_00036	CDS	582	ord	1.4.1.26		2,4-diaminopentanoate dehydrogenase
GLHMLAAA_00037	gene	207				
GLHMLAAA_00037	CDS	207				hypothetical protein
GLHMLAAA_00038	gene	876				
GLHMLAAA_00038	CDS	876				hypothetical protein
GLHMLAAA_00039	gene	111				
GLHMLAAA_00039	CDS	111				hypothetical protein
GLHMLAAA_00040	gene	285				
GLHMLAAA_00040	CDS	285				hypothetical protein
GLHMLAAA_00041	gene	393				
GLHMLAAA_00041	CDS	393				hypothetical protein
GLHMLAAA_00042	gene	684	cugP_1			
GLHMLAAA_00042	CDS	684	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GLHMLAAA_00043	gene	441				
GLHMLAAA_00043	CDS	441				hypothetical protein
GLHMLAAA_00044	gene	1794	nrdZ_1			
GLHMLAAA_00044	CDS	1794	nrdZ_1	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
GLHMLAAA_00045	gene	594				
GLHMLAAA_00045	CDS	594				hypothetical protein
GLHMLAAA_00046	gene	282				
GLHMLAAA_00046	CDS	282				hypothetical protein
GLHMLAAA_00047	gene	507				
GLHMLAAA_00047	CDS	507				hypothetical protein
GLHMLAAA_00048	gene	192				
GLHMLAAA_00048	CDS	192				hypothetical protein
GLHMLAAA_00049	gene	297				
GLHMLAAA_00049	CDS	297				hypothetical protein
GLHMLAAA_00050	gene	354				
GLHMLAAA_00050	CDS	354				hypothetical protein
GLHMLAAA_00051	gene	561				
GLHMLAAA_00051	CDS	561				hypothetical protein
GLHMLAAA_00052	gene	312				
GLHMLAAA_00052	CDS	312				hypothetical protein
GLHMLAAA_00053	gene	165	aroE			
GLHMLAAA_00053	CDS	165	aroE	1.1.1.25		Shikimate dehydrogenase (NADP(+))
GLHMLAAA_00054	gene	855	thrB_1			
GLHMLAAA_00054	CDS	855	thrB_1	2.7.1.39		Homoserine kinase
GLHMLAAA_00055	gene	270				
GLHMLAAA_00055	CDS	270				hypothetical protein
GLHMLAAA_00056	gene	828				
GLHMLAAA_00056	CDS	828				hypothetical protein
GLHMLAAA_00057	gene	177				
GLHMLAAA_00057	CDS	177				hypothetical protein
GLHMLAAA_00058	gene	105				
GLHMLAAA_00058	CDS	105				hypothetical protein
GLHMLAAA_00059	gene	162				
GLHMLAAA_00059	CDS	162				hypothetical protein
GLHMLAAA_00060	gene	126				
GLHMLAAA_00060	CDS	126				hypothetical protein
GLHMLAAA_00061	gene	1323				
GLHMLAAA_00061	CDS	1323				hypothetical protein
GLHMLAAA_00062	gene	270				
GLHMLAAA_00062	CDS	270				hypothetical protein
GLHMLAAA_00063	gene	840	truA			
GLHMLAAA_00063	CDS	840	truA	5.4.99.12		tRNA pseudouridine synthase A
GLHMLAAA_00064	gene	246				
GLHMLAAA_00064	CDS	246				hypothetical protein
GLHMLAAA_00065	gene	516				
GLHMLAAA_00065	CDS	516				hypothetical protein
GLHMLAAA_00066	gene	546				
GLHMLAAA_00066	CDS	546				hypothetical protein
GLHMLAAA_00067	gene	123				
GLHMLAAA_00067	CDS	123				hypothetical protein
GLHMLAAA_00068	gene	996				
GLHMLAAA_00068	CDS	996				hypothetical protein
GLHMLAAA_00069	gene	516	nadX_1			
GLHMLAAA_00069	CDS	516	nadX_1	1.4.1.21	COG1712	L-aspartate dehydrogenase
GLHMLAAA_00070	gene	174				
GLHMLAAA_00070	CDS	174				hypothetical protein
GLHMLAAA_00071	gene	138				
GLHMLAAA_00071	CDS	138				hypothetical protein
GLHMLAAA_00072	gene	414	glpK_1			
GLHMLAAA_00072	CDS	414	glpK_1	2.7.1.30		Glycerol kinase
GLHMLAAA_00073	gene	852	lpxD			
GLHMLAAA_00073	CDS	852	lpxD	2.3.1.-		UDP-3-O-acylglucosamine N-acyltransferase
GLHMLAAA_00074	gene	351				
GLHMLAAA_00074	CDS	351				hypothetical protein
GLHMLAAA_00075	gene	162				
GLHMLAAA_00075	CDS	162				hypothetical protein
GLHMLAAA_00076	gene	870	speB_2			
GLHMLAAA_00076	CDS	870	speB_2	3.5.3.11	COG0010	Agmatinase
GLHMLAAA_00077	gene	546				
GLHMLAAA_00077	CDS	546				hypothetical protein
GLHMLAAA_00078	gene	636				
GLHMLAAA_00078	CDS	636				hypothetical protein
GLHMLAAA_00079	gene	561	cmk_1			
GLHMLAAA_00079	CDS	561	cmk_1	2.7.4.25		Cytidylate kinase
GLHMLAAA_00080	gene	261	pyrE_1			
GLHMLAAA_00080	CDS	261	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
GLHMLAAA_00081	gene	75				
GLHMLAAA_00081	tRNA	75				tRNA-Met(cat)
GLHMLAAA_00082	gene	633				
GLHMLAAA_00082	CDS	633		1.-.-.-	COG5424	putative oxidoreductase CT_610
GLHMLAAA_00083	gene	123				
GLHMLAAA_00083	CDS	123				hypothetical protein
GLHMLAAA_00084	gene	768	fusA_1			
GLHMLAAA_00084	CDS	768	fusA_1			Elongation factor G
GLHMLAAA_00085	gene	132				
GLHMLAAA_00085	CDS	132				hypothetical protein
GLHMLAAA_00086	gene	213				
GLHMLAAA_00086	CDS	213				hypothetical protein
GLHMLAAA_00087	gene	684				
GLHMLAAA_00087	CDS	684				hypothetical protein
GLHMLAAA_00088	gene	696				
GLHMLAAA_00088	CDS	696				hypothetical protein
GLHMLAAA_00089	gene	180				
GLHMLAAA_00089	CDS	180				hypothetical protein
GLHMLAAA_00090	gene	696				
GLHMLAAA_00090	CDS	696		1.2.7.10	COG0674	Oxalate oxidoreductase subunit alpha
GLHMLAAA_00091	gene	144				
GLHMLAAA_00091	CDS	144				hypothetical protein
GLHMLAAA_00092	gene	237				
GLHMLAAA_00092	CDS	237				hypothetical protein
GLHMLAAA_00093	gene	204				
GLHMLAAA_00093	CDS	204				hypothetical protein
GLHMLAAA_00094	gene	549				
GLHMLAAA_00094	CDS	549				hypothetical protein
GLHMLAAA_00095	gene	486	apgM_1			
GLHMLAAA_00095	CDS	486	apgM_1			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GLHMLAAA_00096	gene	306				
GLHMLAAA_00096	CDS	306				hypothetical protein
GLHMLAAA_00097	gene	561	cmk_2			
GLHMLAAA_00097	CDS	561	cmk_2	2.7.4.25		Cytidylate kinase
GLHMLAAA_00098	gene	330	rhlB			
GLHMLAAA_00098	CDS	330	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
GLHMLAAA_00099	gene	411				
GLHMLAAA_00099	CDS	411				hypothetical protein
GLHMLAAA_00100	gene	153				
GLHMLAAA_00100	CDS	153				hypothetical protein
GLHMLAAA_00101	gene	180				
GLHMLAAA_00101	CDS	180				hypothetical protein
GLHMLAAA_00102	gene	972	cobD_1			
GLHMLAAA_00102	CDS	972	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
GLHMLAAA_00103	gene	720	cobQ			
GLHMLAAA_00103	CDS	720	cobQ		COG1492	Cobyric acid synthase
GLHMLAAA_00104	gene	207				
GLHMLAAA_00104	CDS	207				hypothetical protein
GLHMLAAA_00105	gene	726				
GLHMLAAA_00105	CDS	726				hypothetical protein
GLHMLAAA_00106	gene	585				
GLHMLAAA_00106	CDS	585				hypothetical protein
GLHMLAAA_00107	gene	141				
GLHMLAAA_00107	CDS	141				hypothetical protein
GLHMLAAA_00108	gene	669				
GLHMLAAA_00108	CDS	669				hypothetical protein
GLHMLAAA_00109	gene	441				
GLHMLAAA_00109	CDS	441				hypothetical protein
GLHMLAAA_00110	gene	183				
GLHMLAAA_00110	CDS	183				hypothetical protein
GLHMLAAA_00111	gene	762	ssuC_1			
GLHMLAAA_00111	CDS	762	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GLHMLAAA_00112	gene	459	tauB_1			
GLHMLAAA_00112	CDS	459	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
GLHMLAAA_00113	gene	906				
GLHMLAAA_00113	CDS	906				hypothetical protein
GLHMLAAA_00114	gene	294				
GLHMLAAA_00114	CDS	294				hypothetical protein
GLHMLAAA_00115	gene	435	dapH_1			
GLHMLAAA_00115	CDS	435	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GLHMLAAA_00116	gene	732	pseI			
GLHMLAAA_00116	CDS	732	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
GLHMLAAA_00117	gene	1074				
GLHMLAAA_00117	CDS	1074				hypothetical protein
GLHMLAAA_00118	gene	423				
GLHMLAAA_00118	CDS	423				hypothetical protein
GLHMLAAA_00119	gene	1302	lhgD			
GLHMLAAA_00119	CDS	1302	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
GLHMLAAA_00120	gene	456				
GLHMLAAA_00120	CDS	456				hypothetical protein
GLHMLAAA_00121	gene	270				
GLHMLAAA_00121	CDS	270				hypothetical protein
GLHMLAAA_00122	gene	1248				
GLHMLAAA_00122	CDS	1248				hypothetical protein
GLHMLAAA_00123	gene	261				
GLHMLAAA_00123	CDS	261				hypothetical protein
GLHMLAAA_00124	gene	774				
GLHMLAAA_00124	CDS	774				hypothetical protein
GLHMLAAA_00125	gene	405				
GLHMLAAA_00125	CDS	405				hypothetical protein
GLHMLAAA_00126	gene	471				
GLHMLAAA_00126	CDS	471				hypothetical protein
GLHMLAAA_00127	gene	126				
GLHMLAAA_00127	CDS	126				hypothetical protein
GLHMLAAA_00128	gene	858				
GLHMLAAA_00128	CDS	858				hypothetical protein
GLHMLAAA_00129	gene	243				
GLHMLAAA_00129	CDS	243				hypothetical protein
GLHMLAAA_00130	gene	315				
GLHMLAAA_00130	CDS	315				hypothetical protein
GLHMLAAA_00131	gene	153				
GLHMLAAA_00131	CDS	153				hypothetical protein
GLHMLAAA_00132	gene	117				
GLHMLAAA_00132	CDS	117				hypothetical protein
GLHMLAAA_00133	gene	300	rsxB_1			
GLHMLAAA_00133	CDS	300	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GLHMLAAA_00134	gene	555	hicd			
GLHMLAAA_00134	CDS	555	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
GLHMLAAA_00135	gene	270				
GLHMLAAA_00135	CDS	270				hypothetical protein
GLHMLAAA_00136	gene	144				
GLHMLAAA_00136	CDS	144				hypothetical protein
GLHMLAAA_00137	gene	162				
GLHMLAAA_00137	CDS	162				hypothetical protein
GLHMLAAA_00138	gene	777				
GLHMLAAA_00138	CDS	777				hypothetical protein
GLHMLAAA_00139	gene	165				
GLHMLAAA_00139	CDS	165				hypothetical protein
GLHMLAAA_00140	gene	123				
GLHMLAAA_00140	CDS	123				hypothetical protein
GLHMLAAA_00141	gene	282				
GLHMLAAA_00141	CDS	282				hypothetical protein
GLHMLAAA_00142	gene	252				
GLHMLAAA_00142	CDS	252				hypothetical protein
GLHMLAAA_00143	gene	246				
GLHMLAAA_00143	CDS	246				hypothetical protein
GLHMLAAA_00144	gene	315				
GLHMLAAA_00144	CDS	315				hypothetical protein
GLHMLAAA_00145	gene	186				
GLHMLAAA_00145	CDS	186				hypothetical protein
GLHMLAAA_00146	gene	198				
GLHMLAAA_00146	CDS	198				hypothetical protein
GLHMLAAA_00147	gene	249				
GLHMLAAA_00147	CDS	249				hypothetical protein
GLHMLAAA_00148	gene	153				
GLHMLAAA_00148	CDS	153				hypothetical protein
GLHMLAAA_00149	gene	771	rsbQ			
GLHMLAAA_00149	CDS	771	rsbQ			Sigma factor SigB regulation protein RsbQ
GLHMLAAA_00150	gene	528				
GLHMLAAA_00150	CDS	528				hypothetical protein
GLHMLAAA_00151	gene	516				
GLHMLAAA_00151	CDS	516				hypothetical protein
GLHMLAAA_00152	gene	456				
GLHMLAAA_00152	CDS	456				hypothetical protein
GLHMLAAA_00153	gene	660				
GLHMLAAA_00153	CDS	660		2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
GLHMLAAA_00154	gene	363				
GLHMLAAA_00154	CDS	363				hypothetical protein
GLHMLAAA_00155	gene	144				
GLHMLAAA_00155	CDS	144				hypothetical protein
GLHMLAAA_00156	gene	180				
GLHMLAAA_00156	CDS	180				hypothetical protein
GLHMLAAA_00157	gene	285				
GLHMLAAA_00157	CDS	285				hypothetical protein
GLHMLAAA_00158	gene	258	metH_1			
GLHMLAAA_00158	CDS	258	metH_1	2.1.1.13	COG0646	Methionine synthase
GLHMLAAA_00159	gene	168				
GLHMLAAA_00159	CDS	168				hypothetical protein
GLHMLAAA_00160	gene	669				
GLHMLAAA_00160	CDS	669				hypothetical protein
GLHMLAAA_00161	gene	192				
GLHMLAAA_00161	CDS	192				hypothetical protein
GLHMLAAA_00162	gene	252				
GLHMLAAA_00162	CDS	252				hypothetical protein
GLHMLAAA_00163	gene	471	argA			
GLHMLAAA_00163	CDS	471	argA	2.3.1.1		Amino-acid acetyltransferase
GLHMLAAA_00164	gene	99				
GLHMLAAA_00164	CDS	99				hypothetical protein
GLHMLAAA_00165	gene	828	serS			
GLHMLAAA_00165	CDS	828	serS	6.1.1.11		Serine--tRNA ligase
GLHMLAAA_00166	gene	687	nfi_1			
GLHMLAAA_00166	CDS	687	nfi_1	3.1.21.7	COG1515	Endonuclease V
GLHMLAAA_00167	gene	159				
GLHMLAAA_00167	CDS	159				hypothetical protein
GLHMLAAA_00168	gene	663	nfi_2			
GLHMLAAA_00168	CDS	663	nfi_2	3.1.21.7	COG1515	Endonuclease V
GLHMLAAA_00169	gene	267				
GLHMLAAA_00169	CDS	267				hypothetical protein
GLHMLAAA_00170	gene	525	ttuD_1			
GLHMLAAA_00170	CDS	525	ttuD_1		COG2897	Sulfur carrier protein TtuD
GLHMLAAA_00171	gene	1098	cbiD			
GLHMLAAA_00171	CDS	1098	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
GLHMLAAA_00172	gene	687				
GLHMLAAA_00172	CDS	687				hypothetical protein
GLHMLAAA_00173	gene	375	pyrK_1			
GLHMLAAA_00173	CDS	375	pyrK_1			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GLHMLAAA_00174	gene	420				
GLHMLAAA_00174	CDS	420				hypothetical protein
GLHMLAAA_00175	gene	378				
GLHMLAAA_00175	CDS	378				hypothetical protein
GLHMLAAA_00176	gene	702				
GLHMLAAA_00176	CDS	702				hypothetical protein
GLHMLAAA_00177	gene	1176	arnC_1			
GLHMLAAA_00177	CDS	1176	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GLHMLAAA_00178	gene	720				
GLHMLAAA_00178	CDS	720				hypothetical protein
GLHMLAAA_00179	gene	96				
GLHMLAAA_00179	CDS	96				hypothetical protein
GLHMLAAA_00180	gene	219				
GLHMLAAA_00180	CDS	219				hypothetical protein
GLHMLAAA_00181	gene	480	pncC_1			
GLHMLAAA_00181	CDS	480	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
GLHMLAAA_00182	gene	93				
GLHMLAAA_00182	CDS	93				hypothetical protein
GLHMLAAA_00183	gene	387				
GLHMLAAA_00183	CDS	387				hypothetical protein
GLHMLAAA_00184	gene	426	teaD_1			
GLHMLAAA_00184	CDS	426	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
GLHMLAAA_00185	gene	141				
GLHMLAAA_00185	CDS	141				hypothetical protein
GLHMLAAA_00186	gene	240				
GLHMLAAA_00186	CDS	240				hypothetical protein
GLHMLAAA_00187	gene	558				
GLHMLAAA_00187	CDS	558				hypothetical protein
GLHMLAAA_00188	gene	390				
GLHMLAAA_00188	CDS	390				hypothetical protein
GLHMLAAA_00189	gene	1011				
GLHMLAAA_00189	CDS	1011				hypothetical protein
GLHMLAAA_00190	gene	1749				
GLHMLAAA_00190	CDS	1749				hypothetical protein
GLHMLAAA_00191	gene	462				
GLHMLAAA_00191	CDS	462				hypothetical protein
GLHMLAAA_00192	gene	852				
GLHMLAAA_00192	CDS	852				hypothetical protein
GLHMLAAA_00193	gene	921	tuf_1			
GLHMLAAA_00193	CDS	921	tuf_1			Elongation factor Tu
GLHMLAAA_00194	gene	189				
GLHMLAAA_00194	CDS	189				hypothetical protein
GLHMLAAA_00195	gene	384				
GLHMLAAA_00195	CDS	384				hypothetical protein
GLHMLAAA_00196	gene	189				
GLHMLAAA_00196	CDS	189				hypothetical protein
GLHMLAAA_00197	gene	825	rbgA			
GLHMLAAA_00197	CDS	825	rbgA		COG1161	Ribosome biogenesis GTPase A
GLHMLAAA_00198	gene	1155	gcvT			
GLHMLAAA_00198	CDS	1155	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
GLHMLAAA_00199	gene	1107				
GLHMLAAA_00199	CDS	1107				hypothetical protein
GLHMLAAA_00200	gene	891				
GLHMLAAA_00200	CDS	891				hypothetical protein
GLHMLAAA_00201	gene	216				
GLHMLAAA_00201	CDS	216				hypothetical protein
GLHMLAAA_00202	gene	246				
GLHMLAAA_00202	CDS	246				hypothetical protein
GLHMLAAA_00203	gene	639				
GLHMLAAA_00203	CDS	639				hypothetical protein
GLHMLAAA_00204	gene	129				
GLHMLAAA_00204	CDS	129				hypothetical protein
GLHMLAAA_00205	gene	435	gyrA			
GLHMLAAA_00205	CDS	435	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GLHMLAAA_00206	gene	438				
GLHMLAAA_00206	CDS	438				hypothetical protein
GLHMLAAA_00207	gene	912	pyrD			
GLHMLAAA_00207	CDS	912	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GLHMLAAA_00208	gene	291				
GLHMLAAA_00208	CDS	291				hypothetical protein
GLHMLAAA_00209	gene	528				
GLHMLAAA_00209	CDS	528				hypothetical protein
GLHMLAAA_00210	gene	675				
GLHMLAAA_00210	CDS	675				hypothetical protein
GLHMLAAA_00211	gene	600				
GLHMLAAA_00211	CDS	600			COG3391	PE-PGRS family protein PE_PGRS18
GLHMLAAA_00212	gene	1191				
GLHMLAAA_00212	CDS	1191				hypothetical protein
GLHMLAAA_00213	gene	216				
GLHMLAAA_00213	CDS	216				hypothetical protein
GLHMLAAA_00214	gene	165				
GLHMLAAA_00214	CDS	165				hypothetical protein
GLHMLAAA_00215	gene	162				
GLHMLAAA_00215	CDS	162				hypothetical protein
GLHMLAAA_00216	gene	630				
GLHMLAAA_00216	CDS	630				hypothetical protein
GLHMLAAA_00217	gene	588				
GLHMLAAA_00217	CDS	588				hypothetical protein
GLHMLAAA_00218	gene	1323	secY			
GLHMLAAA_00218	CDS	1323	secY			Protein translocase subunit SecY
GLHMLAAA_00219	gene	651	engB			
GLHMLAAA_00219	CDS	651	engB			GTP-binding protein EngB
GLHMLAAA_00220	gene	459				
GLHMLAAA_00220	CDS	459				hypothetical protein
GLHMLAAA_00221	gene	537	rbr			
GLHMLAAA_00221	CDS	537	rbr		COG1592	Rubrerythrin
GLHMLAAA_00222	gene	510				
GLHMLAAA_00222	CDS	510				hypothetical protein
GLHMLAAA_00223	gene	186	tusA_1			
GLHMLAAA_00223	CDS	186	tusA_1			Sulfur carrier protein TusA
GLHMLAAA_00224	gene	126				
GLHMLAAA_00224	CDS	126				hypothetical protein
GLHMLAAA_00225	gene	1092				
GLHMLAAA_00225	CDS	1092				hypothetical protein
GLHMLAAA_00226	gene	747				
GLHMLAAA_00226	CDS	747				hypothetical protein
GLHMLAAA_00227	gene	318	nagAb			
GLHMLAAA_00227	CDS	318	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
GLHMLAAA_00228	gene	1158				
GLHMLAAA_00228	CDS	1158				hypothetical protein
GLHMLAAA_00229	gene	789				
GLHMLAAA_00229	CDS	789				hypothetical protein
GLHMLAAA_00230	gene	297				
GLHMLAAA_00230	CDS	297				hypothetical protein
GLHMLAAA_00231	gene	861	tdcB			
GLHMLAAA_00231	CDS	861	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
GLHMLAAA_00232	gene	495				
GLHMLAAA_00232	CDS	495				hypothetical protein
GLHMLAAA_00233	gene	144				
GLHMLAAA_00233	CDS	144				hypothetical protein
GLHMLAAA_00234	gene	567	cheA_1			
GLHMLAAA_00234	CDS	567	cheA_1	2.7.13.3	COG0643	Chemotaxis protein CheA
GLHMLAAA_00235	gene	177				
GLHMLAAA_00235	CDS	177				hypothetical protein
GLHMLAAA_00236	gene	447				
GLHMLAAA_00236	CDS	447				hypothetical protein
GLHMLAAA_00237	gene	267				
GLHMLAAA_00237	CDS	267				hypothetical protein
GLHMLAAA_00238	gene	768				
GLHMLAAA_00238	CDS	768				hypothetical protein
GLHMLAAA_00239	gene	210				
GLHMLAAA_00239	CDS	210				hypothetical protein
GLHMLAAA_00240	gene	558				
GLHMLAAA_00240	CDS	558				hypothetical protein
GLHMLAAA_00241	gene	849	lysX_1			
GLHMLAAA_00241	CDS	849	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
GLHMLAAA_00242	gene	948				
GLHMLAAA_00242	CDS	948				hypothetical protein
GLHMLAAA_00243	gene	921				
GLHMLAAA_00243	CDS	921				hypothetical protein
GLHMLAAA_00244	gene	765				
GLHMLAAA_00244	CDS	765				hypothetical protein
GLHMLAAA_00245	gene	747				
GLHMLAAA_00245	CDS	747				hypothetical protein
GLHMLAAA_00246	gene	186				
GLHMLAAA_00246	CDS	186				hypothetical protein
GLHMLAAA_00247	gene	870				
GLHMLAAA_00247	CDS	870				hypothetical protein
GLHMLAAA_00248	gene	798				
GLHMLAAA_00248	CDS	798				hypothetical protein
GLHMLAAA_00249	gene	822	glpQ			
GLHMLAAA_00249	CDS	822	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
GLHMLAAA_00250	gene	327				
GLHMLAAA_00250	CDS	327				hypothetical protein
GLHMLAAA_00251	gene	546				
GLHMLAAA_00251	CDS	546				hypothetical protein
GLHMLAAA_00252	gene	177				
GLHMLAAA_00252	CDS	177				hypothetical protein
GLHMLAAA_00253	gene	924				
GLHMLAAA_00253	CDS	924			COG1307	Fatty acid-binding protein
GLHMLAAA_00254	gene	378				
GLHMLAAA_00254	CDS	378				hypothetical protein
GLHMLAAA_00255	gene	1209				
GLHMLAAA_00255	CDS	1209				hypothetical protein
GLHMLAAA_00256	gene	243				
GLHMLAAA_00256	CDS	243				hypothetical protein
GLHMLAAA_00257	gene	102				
GLHMLAAA_00257	CDS	102				hypothetical protein
GLHMLAAA_00258	gene	1113				
GLHMLAAA_00258	CDS	1113				hypothetical protein
GLHMLAAA_00259	gene	408				
GLHMLAAA_00259	CDS	408				hypothetical protein
GLHMLAAA_00260	gene	294				
GLHMLAAA_00260	CDS	294				hypothetical protein
GLHMLAAA_00261	gene	225				
GLHMLAAA_00261	CDS	225				hypothetical protein
GLHMLAAA_00262	gene	501				
GLHMLAAA_00262	CDS	501				hypothetical protein
GLHMLAAA_00263	gene	486				
GLHMLAAA_00263	CDS	486				hypothetical protein
GLHMLAAA_00264	gene	480				
GLHMLAAA_00264	CDS	480				hypothetical protein
GLHMLAAA_00265	gene	309				
GLHMLAAA_00265	CDS	309				hypothetical protein
GLHMLAAA_00266	gene	798				
GLHMLAAA_00266	CDS	798		2.1.1.272	COG1010	Cobalt-factor III methyltransferase
GLHMLAAA_00267	gene	228				
GLHMLAAA_00267	CDS	228				hypothetical protein
GLHMLAAA_00268	gene	150				
GLHMLAAA_00268	CDS	150				hypothetical protein
GLHMLAAA_00269	gene	207				
GLHMLAAA_00269	CDS	207				hypothetical protein
GLHMLAAA_00270	gene	822				
GLHMLAAA_00270	CDS	822				hypothetical protein
GLHMLAAA_00271	gene	540				
GLHMLAAA_00271	CDS	540				hypothetical protein
GLHMLAAA_00272	gene	660				
GLHMLAAA_00272	CDS	660				hypothetical protein
GLHMLAAA_00273	gene	1257	hutI			
GLHMLAAA_00273	CDS	1257	hutI	3.5.2.7	COG1228	Imidazolonepropionase
GLHMLAAA_00274	gene	804	egtD_1			
