locus_tag	ftype	length_bp	gene	EC_number	COG	product
PFLLHNAF_00047	gene	156				
PFLLHNAF_00047	CDS	156				hypothetical protein
PFLLHNAF_00048	gene	540				
PFLLHNAF_00048	CDS	540				hypothetical protein
PFLLHNAF_00049	gene	1125	per			
PFLLHNAF_00049	CDS	1125	per	2.6.1.102	COG0399	GDP-perosamine synthase
PFLLHNAF_00050	gene	1125	yliI_1			
PFLLHNAF_00050	CDS	1125	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
PFLLHNAF_00051	gene	1254	mvaA			
PFLLHNAF_00051	CDS	1254	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
PFLLHNAF_00052	gene	996	hisG			
PFLLHNAF_00052	CDS	996	hisG	2.4.2.17		ATP phosphoribosyltransferase
PFLLHNAF_00053	gene	1296	hisD			
PFLLHNAF_00053	CDS	1296	hisD	1.1.1.23		Histidinol dehydrogenase
PFLLHNAF_00054	gene	1074	hisC			
PFLLHNAF_00054	CDS	1074	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
PFLLHNAF_00055	gene	774				
PFLLHNAF_00055	CDS	774				hypothetical protein
PFLLHNAF_00056	gene	597				
PFLLHNAF_00056	CDS	597				hypothetical protein
PFLLHNAF_00057	gene	153				
PFLLHNAF_00057	CDS	153				hypothetical protein
PFLLHNAF_00058	gene	471				
PFLLHNAF_00058	CDS	471				hypothetical protein
PFLLHNAF_00059	gene	402				
PFLLHNAF_00059	CDS	402				hypothetical protein
PFLLHNAF_00060	gene	291				
PFLLHNAF_00060	CDS	291				hypothetical protein
PFLLHNAF_00061	gene	198				
PFLLHNAF_00061	CDS	198				hypothetical protein
PFLLHNAF_00062	gene	816	rph_1			
PFLLHNAF_00062	CDS	816	rph_1	2.7.7.56		Ribonuclease PH
PFLLHNAF_00063	gene	747	rph_2			
PFLLHNAF_00063	CDS	747	rph_2	2.7.7.56	COG0689	Ribonuclease PH
PFLLHNAF_00064	gene	942				
PFLLHNAF_00064	CDS	942				hypothetical protein
PFLLHNAF_00065	gene	693				
PFLLHNAF_00065	CDS	693				hypothetical protein
PFLLHNAF_00066	gene	660				
PFLLHNAF_00066	CDS	660				hypothetical protein
PFLLHNAF_00067	gene	351				
PFLLHNAF_00067	CDS	351				hypothetical protein
PFLLHNAF_00068	gene	549				
PFLLHNAF_00068	CDS	549				hypothetical protein
PFLLHNAF_00069	gene	444	rpsI			
PFLLHNAF_00069	CDS	444	rpsI		COG0103	30S ribosomal protein S9
PFLLHNAF_00070	gene	339				
PFLLHNAF_00070	CDS	339				hypothetical protein
PFLLHNAF_00071	gene	774				
PFLLHNAF_00071	CDS	774				hypothetical protein
PFLLHNAF_00072	gene	432				
PFLLHNAF_00072	CDS	432				hypothetical protein
PFLLHNAF_00073	gene	207				
PFLLHNAF_00073	CDS	207				hypothetical protein
PFLLHNAF_00074	gene	690	aqpZ2			
PFLLHNAF_00074	CDS	690	aqpZ2			Aquaporin Z 2
PFLLHNAF_00075	gene	453	arsC_1			
PFLLHNAF_00075	CDS	453	arsC_1	1.20.4.4		Arsenate reductase
PFLLHNAF_00076	gene	807	arsM_1			
PFLLHNAF_00076	CDS	807	arsM_1	2.1.1.137		Arsenite methyltransferase
PFLLHNAF_00077	gene	810	arsM_2			
PFLLHNAF_00077	CDS	810	arsM_2	2.1.1.137		Arsenite methyltransferase
PFLLHNAF_00078	gene	426				
PFLLHNAF_00078	CDS	426				hypothetical protein
PFLLHNAF_00079	gene	147				
PFLLHNAF_00079	CDS	147				hypothetical protein
PFLLHNAF_00080	gene	1281	yfcJ_1			
PFLLHNAF_00080	CDS	1281	yfcJ_1			putative MFS-type transporter YfcJ
PFLLHNAF_00081	gene	282				
PFLLHNAF_00081	CDS	282				hypothetical protein
PFLLHNAF_00082	gene	915	trxB_1			
PFLLHNAF_00082	CDS	915	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
PFLLHNAF_00083	gene	543				
PFLLHNAF_00083	CDS	543				hypothetical protein
PFLLHNAF_00084	gene	381				
PFLLHNAF_00084	CDS	381				hypothetical protein
PFLLHNAF_00085	gene	468				
PFLLHNAF_00085	CDS	468				hypothetical protein
PFLLHNAF_00086	gene	219				
PFLLHNAF_00086	CDS	219				hypothetical protein
PFLLHNAF_00087	gene	204				
PFLLHNAF_00087	CDS	204				hypothetical protein
PFLLHNAF_00088	gene	1206	acg			
PFLLHNAF_00088	CDS	1206	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
PFLLHNAF_00089	gene	861				
PFLLHNAF_00089	CDS	861				hypothetical protein
PFLLHNAF_00090	gene	762				
PFLLHNAF_00090	CDS	762				hypothetical protein
PFLLHNAF_00091	gene	258				
PFLLHNAF_00091	CDS	258				hypothetical protein
PFLLHNAF_00092	gene	462				
PFLLHNAF_00092	CDS	462				hypothetical protein
PFLLHNAF_00093	gene	279				
PFLLHNAF_00093	CDS	279				hypothetical protein
PFLLHNAF_00094	gene	432				
PFLLHNAF_00094	CDS	432				hypothetical protein
PFLLHNAF_00095	gene	600				
PFLLHNAF_00095	CDS	600				hypothetical protein
PFLLHNAF_00096	gene	216				
PFLLHNAF_00096	CDS	216				hypothetical protein
PFLLHNAF_00097	gene	567				
PFLLHNAF_00097	CDS	567				hypothetical protein
PFLLHNAF_00098	gene	333				
PFLLHNAF_00098	CDS	333				hypothetical protein
PFLLHNAF_00099	gene	477				
PFLLHNAF_00099	CDS	477				hypothetical protein
PFLLHNAF_00100	gene	420				
PFLLHNAF_00100	CDS	420				hypothetical protein
PFLLHNAF_00101	gene	1137				
PFLLHNAF_00101	CDS	1137				hypothetical protein
PFLLHNAF_00102	gene	423				
PFLLHNAF_00102	CDS	423				hypothetical protein
PFLLHNAF_00103	gene	300				
PFLLHNAF_00103	CDS	300				hypothetical protein
PFLLHNAF_00104	gene	2037	sasA_1			
PFLLHNAF_00104	CDS	2037	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
PFLLHNAF_00105	gene	861				
PFLLHNAF_00105	CDS	861				hypothetical protein
PFLLHNAF_00106	gene	1425	garB			
PFLLHNAF_00106	CDS	1425	garB	1.8.1.16		Glutathione amide reductase
PFLLHNAF_00107	gene	207				
PFLLHNAF_00107	CDS	207				hypothetical protein
PFLLHNAF_00108	gene	552				
PFLLHNAF_00108	CDS	552				hypothetical protein
PFLLHNAF_00109	gene	495				
PFLLHNAF_00109	CDS	495				hypothetical protein
PFLLHNAF_00110	gene	945				
PFLLHNAF_00110	CDS	945				hypothetical protein
PFLLHNAF_00111	gene	993				
PFLLHNAF_00111	CDS	993				hypothetical protein
PFLLHNAF_00112	gene	729	hcaB			
PFLLHNAF_00112	CDS	729	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PFLLHNAF_00113	gene	435				
PFLLHNAF_00113	CDS	435				hypothetical protein
PFLLHNAF_00114	gene	312				
PFLLHNAF_00114	CDS	312				hypothetical protein
PFLLHNAF_00115	gene	423				
PFLLHNAF_00115	CDS	423				hypothetical protein
PFLLHNAF_00116	gene	114				
PFLLHNAF_00116	CDS	114				hypothetical protein
PFLLHNAF_00117	gene	333				
PFLLHNAF_00117	CDS	333				hypothetical protein
PFLLHNAF_00118	gene	285				
PFLLHNAF_00118	CDS	285				hypothetical protein
PFLLHNAF_00119	gene	636				
PFLLHNAF_00119	CDS	636				hypothetical protein
PFLLHNAF_00120	gene	861	gbh			
PFLLHNAF_00120	CDS	861	gbh	3.5.3.7		Guanidinobutyrase
PFLLHNAF_00121	gene	1497	ptlI_1			
PFLLHNAF_00121	CDS	1497	ptlI_1	1.14.15.32	COG2124	Pentalenene oxygenase
PFLLHNAF_00122	gene	546				
PFLLHNAF_00122	CDS	546				hypothetical protein
PFLLHNAF_00123	gene	990				
PFLLHNAF_00123	CDS	990				hypothetical protein
PFLLHNAF_00124	gene	198				
PFLLHNAF_00124	CDS	198				hypothetical protein
PFLLHNAF_00125	gene	333				
PFLLHNAF_00125	CDS	333				hypothetical protein
PFLLHNAF_00126	gene	759	bacC_1			
PFLLHNAF_00126	CDS	759	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PFLLHNAF_00127	gene	1029				
PFLLHNAF_00127	CDS	1029				hypothetical protein
PFLLHNAF_00128	gene	1698	thyX			
PFLLHNAF_00128	CDS	1698	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
PFLLHNAF_00129	gene	915				
PFLLHNAF_00129	CDS	915				hypothetical protein
PFLLHNAF_00130	gene	258				
PFLLHNAF_00130	CDS	258				hypothetical protein
PFLLHNAF_00131	gene	1932	acsA_1			
PFLLHNAF_00131	CDS	1932	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PFLLHNAF_00132	gene	492				
PFLLHNAF_00132	CDS	492				hypothetical protein
PFLLHNAF_00133	gene	723				
PFLLHNAF_00133	CDS	723				hypothetical protein
PFLLHNAF_00134	gene	294	ndhI_1			
PFLLHNAF_00134	CDS	294	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PFLLHNAF_00135	gene	525				
PFLLHNAF_00135	CDS	525				hypothetical protein
PFLLHNAF_00136	gene	1629				
PFLLHNAF_00136	CDS	1629				hypothetical protein
PFLLHNAF_00137	gene	3618				
PFLLHNAF_00137	CDS	3618				hypothetical protein
PFLLHNAF_00138	gene	738				
PFLLHNAF_00138	CDS	738		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
PFLLHNAF_00139	gene	366				
PFLLHNAF_00139	CDS	366				hypothetical protein
PFLLHNAF_00140	gene	729				
PFLLHNAF_00140	CDS	729				hypothetical protein
PFLLHNAF_00141	gene	582				
PFLLHNAF_00141	CDS	582				hypothetical protein
PFLLHNAF_00142	gene	1212				
PFLLHNAF_00142	CDS	1212				hypothetical protein
PFLLHNAF_00143	gene	255				
PFLLHNAF_00143	CDS	255				hypothetical protein
PFLLHNAF_00144	gene	309				
PFLLHNAF_00144	CDS	309				hypothetical protein
PFLLHNAF_00145	gene	276				
PFLLHNAF_00145	CDS	276				hypothetical protein
PFLLHNAF_00146	gene	429	teaD_1			
PFLLHNAF_00146	CDS	429	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
PFLLHNAF_00147	gene	261				
PFLLHNAF_00147	CDS	261				hypothetical protein
PFLLHNAF_00148	gene	339	glnB			
PFLLHNAF_00148	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
PFLLHNAF_00149	gene	1107				
PFLLHNAF_00149	CDS	1107				hypothetical protein
PFLLHNAF_00150	gene	210				
PFLLHNAF_00150	CDS	210				hypothetical protein
PFLLHNAF_00151	gene	255				
PFLLHNAF_00151	CDS	255				hypothetical protein
PFLLHNAF_00152	gene	1011	mraY			
PFLLHNAF_00152	CDS	1011	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
PFLLHNAF_00153	gene	150				
PFLLHNAF_00153	CDS	150				hypothetical protein
PFLLHNAF_00154	gene	1098				
PFLLHNAF_00154	CDS	1098				hypothetical protein
PFLLHNAF_00155	gene	231				
PFLLHNAF_00155	CDS	231				hypothetical protein
PFLLHNAF_00156	gene	318				
PFLLHNAF_00156	CDS	318				hypothetical protein
PFLLHNAF_00157	gene	74				
PFLLHNAF_00157	tRNA	74				tRNA-Thr(cgt)
PFLLHNAF_00158	gene	384				
PFLLHNAF_00158	CDS	384			COG0864	Putative nickel-responsive regulator
PFLLHNAF_00159	gene	936				
PFLLHNAF_00159	CDS	936				hypothetical protein
PFLLHNAF_00160	gene	843	znuB			
PFLLHNAF_00160	CDS	843	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
PFLLHNAF_00161	gene	960	znuA			
PFLLHNAF_00161	CDS	960	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
PFLLHNAF_00162	gene	2142				
PFLLHNAF_00162	CDS	2142				hypothetical protein
PFLLHNAF_00163	gene	741				
PFLLHNAF_00163	CDS	741				hypothetical protein
PFLLHNAF_00164	gene	234				
PFLLHNAF_00164	CDS	234				hypothetical protein
PFLLHNAF_00165	gene	264	nlhH_1			
PFLLHNAF_00165	CDS	264	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
PFLLHNAF_00166	gene	153				
PFLLHNAF_00166	CDS	153				hypothetical protein
PFLLHNAF_00167	gene	225				
PFLLHNAF_00167	CDS	225				hypothetical protein
PFLLHNAF_00168	gene	288				
PFLLHNAF_00168	CDS	288				hypothetical protein
PFLLHNAF_00169	gene	1182				
PFLLHNAF_00169	CDS	1182				hypothetical protein
PFLLHNAF_00170	gene	1659	petE_1			
PFLLHNAF_00170	CDS	1659	petE_1			Plastocyanin
PFLLHNAF_00171	gene	357				
PFLLHNAF_00171	CDS	357				hypothetical protein
PFLLHNAF_00172	gene	243				
PFLLHNAF_00172	CDS	243				hypothetical protein
PFLLHNAF_00173	gene	723				
PFLLHNAF_00173	CDS	723				hypothetical protein
PFLLHNAF_00174	gene	279				
PFLLHNAF_00174	CDS	279				hypothetical protein
PFLLHNAF_00175	gene	483				
PFLLHNAF_00175	CDS	483				hypothetical protein
PFLLHNAF_00176	gene	594				
PFLLHNAF_00176	CDS	594				hypothetical protein
PFLLHNAF_00177	gene	198				
PFLLHNAF_00177	CDS	198				hypothetical protein
PFLLHNAF_00178	gene	168				
PFLLHNAF_00178	CDS	168				hypothetical protein
PFLLHNAF_00179	gene	378				
PFLLHNAF_00179	CDS	378				hypothetical protein
PFLLHNAF_00180	gene	213				
PFLLHNAF_00180	CDS	213				hypothetical protein
PFLLHNAF_00181	gene	477				
PFLLHNAF_00181	CDS	477			COG2764	putative protein
PFLLHNAF_00182	gene	1047	luxA			
PFLLHNAF_00182	CDS	1047	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
PFLLHNAF_00183	gene	267				
PFLLHNAF_00183	CDS	267				hypothetical protein
PFLLHNAF_00184	gene	1395				
PFLLHNAF_00184	CDS	1395			COG1055	putative transporter
PFLLHNAF_00185	gene	1464				
PFLLHNAF_00185	CDS	1464				hypothetical protein
PFLLHNAF_00186	gene	735				
PFLLHNAF_00186	CDS	735				hypothetical protein
PFLLHNAF_00187	gene	471				
PFLLHNAF_00187	CDS	471				hypothetical protein
PFLLHNAF_00188	gene	477				
PFLLHNAF_00188	CDS	477			COG2764	putative protein
PFLLHNAF_00189	gene	1215				
PFLLHNAF_00189	CDS	1215				hypothetical protein
PFLLHNAF_00190	gene	270				
PFLLHNAF_00190	CDS	270				hypothetical protein
PFLLHNAF_00191	gene	201				
PFLLHNAF_00191	CDS	201				hypothetical protein
PFLLHNAF_00192	gene	861	ku			
PFLLHNAF_00192	CDS	861	ku		COG1273	Non-homologous end joining protein Ku
PFLLHNAF_00193	gene	2931	ligD			
PFLLHNAF_00193	CDS	2931	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
PFLLHNAF_00194	gene	972				
PFLLHNAF_00194	CDS	972				hypothetical protein
PFLLHNAF_00195	gene	1722	petC			
PFLLHNAF_00195	CDS	1722	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
PFLLHNAF_00196	gene	276				
PFLLHNAF_00196	CDS	276				hypothetical protein
PFLLHNAF_00197	gene	1785				
PFLLHNAF_00197	CDS	1785				hypothetical protein
PFLLHNAF_00198	gene	483				
PFLLHNAF_00198	CDS	483				hypothetical protein
PFLLHNAF_00199	gene	489				
PFLLHNAF_00199	CDS	489				hypothetical protein
PFLLHNAF_00200	gene	117				
PFLLHNAF_00200	CDS	117				hypothetical protein
PFLLHNAF_00201	gene	417				
PFLLHNAF_00201	CDS	417				hypothetical protein
PFLLHNAF_00202	gene	378				
PFLLHNAF_00202	CDS	378				hypothetical protein
PFLLHNAF_00203	gene	426				
PFLLHNAF_00203	CDS	426				hypothetical protein
PFLLHNAF_00204	gene	633				
PFLLHNAF_00204	CDS	633				hypothetical protein
PFLLHNAF_00205	gene	690				
PFLLHNAF_00205	CDS	690				hypothetical protein
PFLLHNAF_00206	gene	213				
PFLLHNAF_00206	CDS	213				hypothetical protein
PFLLHNAF_00207	gene	522				
PFLLHNAF_00207	CDS	522				hypothetical protein
PFLLHNAF_00208	gene	222				
PFLLHNAF_00208	CDS	222				hypothetical protein
PFLLHNAF_00209	gene	294				
PFLLHNAF_00209	CDS	294				hypothetical protein
PFLLHNAF_00210	gene	297				
PFLLHNAF_00210	CDS	297				hypothetical protein
PFLLHNAF_00211	gene	2040	sasA_2			
PFLLHNAF_00211	CDS	2040	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
PFLLHNAF_00212	gene	1827				
PFLLHNAF_00212	CDS	1827				hypothetical protein
PFLLHNAF_00213	gene	405				
PFLLHNAF_00213	CDS	405				hypothetical protein
PFLLHNAF_00214	gene	456				
PFLLHNAF_00214	CDS	456				hypothetical protein
PFLLHNAF_00215	gene	1290				
PFLLHNAF_00215	CDS	1290				hypothetical protein
PFLLHNAF_00216	gene	696				
PFLLHNAF_00216	CDS	696				hypothetical protein
PFLLHNAF_00217	gene	564				
PFLLHNAF_00217	CDS	564				hypothetical protein
PFLLHNAF_00218	gene	837				
PFLLHNAF_00218	CDS	837				hypothetical protein
PFLLHNAF_00219	gene	564				
PFLLHNAF_00219	CDS	564				hypothetical protein
PFLLHNAF_00220	gene	921				
PFLLHNAF_00220	CDS	921				hypothetical protein
PFLLHNAF_00221	gene	582	entB_1			
PFLLHNAF_00221	CDS	582	entB_1	6.3.2.14	COG1535	Enterobactin synthase component B
PFLLHNAF_00222	gene	489				
PFLLHNAF_00222	CDS	489				hypothetical protein
PFLLHNAF_00223	gene	204				
PFLLHNAF_00223	CDS	204				hypothetical protein
PFLLHNAF_00224	gene	258				
PFLLHNAF_00224	CDS	258				hypothetical protein
PFLLHNAF_00225	gene	156				
PFLLHNAF_00225	CDS	156				hypothetical protein
PFLLHNAF_00226	gene	1221				
PFLLHNAF_00226	CDS	1221				hypothetical protein
PFLLHNAF_00227	gene	339				
PFLLHNAF_00227	CDS	339				hypothetical protein
PFLLHNAF_00228	gene	111				
PFLLHNAF_00228	CDS	111				hypothetical protein
PFLLHNAF_00229	gene	1071	fgd			
PFLLHNAF_00229	CDS	1071	fgd	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
PFLLHNAF_00230	gene	1902	ydaP			
PFLLHNAF_00230	CDS	1902	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
PFLLHNAF_00231	gene	156				
PFLLHNAF_00231	CDS	156				hypothetical protein
PFLLHNAF_00232	gene	1155	rutD_1			
PFLLHNAF_00232	CDS	1155	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
PFLLHNAF_00233	gene	123				
PFLLHNAF_00233	CDS	123				hypothetical protein
PFLLHNAF_00234	gene	174				
PFLLHNAF_00234	CDS	174				hypothetical protein
PFLLHNAF_00235	gene	288				
PFLLHNAF_00235	CDS	288				hypothetical protein
PFLLHNAF_00236	gene	318				
PFLLHNAF_00236	CDS	318				hypothetical protein
PFLLHNAF_00237	gene	165				
PFLLHNAF_00237	CDS	165				hypothetical protein
PFLLHNAF_00238	gene	372				
PFLLHNAF_00238	CDS	372				hypothetical protein
PFLLHNAF_00239	gene	567				
PFLLHNAF_00239	CDS	567				hypothetical protein
PFLLHNAF_00240	gene	447				
PFLLHNAF_00240	CDS	447				hypothetical protein
PFLLHNAF_00241	gene	270				
PFLLHNAF_00241	CDS	270				hypothetical protein
PFLLHNAF_00242	gene	93				
PFLLHNAF_00242	CDS	93				hypothetical protein
PFLLHNAF_00243	gene	294				
PFLLHNAF_00243	CDS	294				hypothetical protein
PFLLHNAF_00244	gene	132				
PFLLHNAF_00244	CDS	132				hypothetical protein
PFLLHNAF_00245	gene	1140				
PFLLHNAF_00245	CDS	1140				hypothetical protein
PFLLHNAF_00246	gene	1041	hcf136			
PFLLHNAF_00246	CDS	1041	hcf136			Ycf48-like protein
PFLLHNAF_00247	gene	798				
PFLLHNAF_00247	CDS	798				hypothetical protein
PFLLHNAF_00248	gene	963				
PFLLHNAF_00248	CDS	963				hypothetical protein
PFLLHNAF_00249	gene	639				
PFLLHNAF_00249	CDS	639				hypothetical protein
PFLLHNAF_00250	gene	1338				
PFLLHNAF_00250	CDS	1338				hypothetical protein
PFLLHNAF_00251	gene	2208	pacS			
PFLLHNAF_00251	CDS	2208	pacS	7.2.2.8		putative copper-transporting ATPase PacS
PFLLHNAF_00252	gene	231				
PFLLHNAF_00252	CDS	231				hypothetical protein
PFLLHNAF_00253	gene	537				
PFLLHNAF_00253	CDS	537				hypothetical protein
PFLLHNAF_00254	gene	144	actP			
PFLLHNAF_00254	CDS	144	actP	7.2.2.9		Copper-transporting P-type ATPase
PFLLHNAF_00255	gene	1860				
PFLLHNAF_00255	CDS	1860				hypothetical protein
PFLLHNAF_00256	gene	693				
PFLLHNAF_00256	CDS	693				hypothetical protein
PFLLHNAF_00257	gene	600				
PFLLHNAF_00257	CDS	600				hypothetical protein
PFLLHNAF_00258	gene	891				
PFLLHNAF_00258	CDS	891				hypothetical protein
PFLLHNAF_00259	gene	246				
PFLLHNAF_00259	CDS	246				hypothetical protein
PFLLHNAF_00260	gene	543				
PFLLHNAF_00260	CDS	543			COG2764	putative protein
PFLLHNAF_00261	gene	444				
PFLLHNAF_00261	CDS	444				hypothetical protein
PFLLHNAF_00262	gene	558				
PFLLHNAF_00262	CDS	558				hypothetical protein
PFLLHNAF_00263	gene	342	petE_2			
PFLLHNAF_00263	CDS	342	petE_2		COG3794	Plastocyanin
PFLLHNAF_00264	gene	159				
PFLLHNAF_00264	CDS	159				hypothetical protein
PFLLHNAF_00265	gene	501				
PFLLHNAF_00265	CDS	501				hypothetical protein
PFLLHNAF_00266	gene	414				
PFLLHNAF_00266	CDS	414				hypothetical protein
PFLLHNAF_00267	gene	1671	entS			
PFLLHNAF_00267	CDS	1671	entS			Enterobactin exporter EntS
PFLLHNAF_00268	gene	540				
PFLLHNAF_00268	CDS	540				hypothetical protein
PFLLHNAF_00269	gene	387	rssB_1			
PFLLHNAF_00269	CDS	387	rssB_1			Regulator of RpoS
PFLLHNAF_00270	gene	177				
PFLLHNAF_00270	CDS	177				hypothetical protein
PFLLHNAF_00271	gene	339				
PFLLHNAF_00271	CDS	339				hypothetical protein
PFLLHNAF_00272	gene	198				
