locus_tag	ftype	length_bp	gene	EC_number	COG	product
BGDFGHOM_00209	CDS	993	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
BGDFGHOM_00210	gene	774				
BGDFGHOM_00210	CDS	774				hypothetical protein
BGDFGHOM_00211	gene	3570				
BGDFGHOM_00211	CDS	3570				hypothetical protein
BGDFGHOM_00212	gene	630				
BGDFGHOM_00212	CDS	630				hypothetical protein
BGDFGHOM_00213	gene	987				
BGDFGHOM_00213	CDS	987				hypothetical protein
BGDFGHOM_00214	gene	681	glpF			
BGDFGHOM_00214	CDS	681	glpF		COG0580	Glycerol uptake facilitator protein
BGDFGHOM_00215	gene	1281	hemL_1			
BGDFGHOM_00215	CDS	1281	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
BGDFGHOM_00216	gene	936	hemC			
BGDFGHOM_00216	CDS	936	hemC	2.5.1.61		Porphobilinogen deaminase
BGDFGHOM_00217	gene	747	sumT			
BGDFGHOM_00217	CDS	747	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
BGDFGHOM_00218	gene	810				
BGDFGHOM_00218	CDS	810				hypothetical protein
BGDFGHOM_00219	gene	1401				
BGDFGHOM_00219	CDS	1401				hypothetical protein
BGDFGHOM_00220	gene	1401				
BGDFGHOM_00220	CDS	1401				hypothetical protein
BGDFGHOM_00221	gene	1248	csd			
BGDFGHOM_00221	CDS	1248	csd	2.8.1.7		putative cysteine desulfurase
BGDFGHOM_00222	gene	450	sufU			
BGDFGHOM_00222	CDS	450	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
BGDFGHOM_00223	gene	336				
BGDFGHOM_00223	CDS	336				hypothetical protein
BGDFGHOM_00224	gene	1212	pgk			
BGDFGHOM_00224	CDS	1212	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
BGDFGHOM_00225	gene	660				
BGDFGHOM_00225	CDS	660				hypothetical protein
BGDFGHOM_00226	gene	183				
BGDFGHOM_00226	CDS	183				hypothetical protein
BGDFGHOM_00227	gene	135				
BGDFGHOM_00227	CDS	135				hypothetical protein
BGDFGHOM_00228	gene	459	msrA			
BGDFGHOM_00228	CDS	459	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
BGDFGHOM_00229	gene	291				
BGDFGHOM_00229	CDS	291				hypothetical protein
BGDFGHOM_00230	gene	621				
BGDFGHOM_00230	CDS	621				hypothetical protein
BGDFGHOM_00231	gene	312				
BGDFGHOM_00231	CDS	312				hypothetical protein
BGDFGHOM_00232	gene	987	hemB			
BGDFGHOM_00232	CDS	987	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
BGDFGHOM_00233	gene	1254	hemA_1			
BGDFGHOM_00233	CDS	1254	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BGDFGHOM_00234	gene	654	cysG			
BGDFGHOM_00234	CDS	654	cysG		COG0007	Siroheme synthase
BGDFGHOM_00235	gene	1014				
BGDFGHOM_00235	CDS	1014				hypothetical protein
BGDFGHOM_00236	gene	384				
BGDFGHOM_00236	CDS	384				hypothetical protein
BGDFGHOM_00237	gene	1002	iolS			
BGDFGHOM_00237	CDS	1002	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
BGDFGHOM_00238	gene	549				
BGDFGHOM_00238	CDS	549				hypothetical protein
BGDFGHOM_00239	gene	606				
BGDFGHOM_00239	CDS	606			COG3253	putative protein/MSMEI_2713
BGDFGHOM_00240	gene	774	sufC			
BGDFGHOM_00240	CDS	774	sufC		COG0396	Vegetative protein 296
BGDFGHOM_00241	gene	960				
BGDFGHOM_00241	CDS	960				hypothetical protein
BGDFGHOM_00242	gene	252				
BGDFGHOM_00242	CDS	252				hypothetical protein
BGDFGHOM_00243	gene	300				
BGDFGHOM_00243	CDS	300				hypothetical protein
BGDFGHOM_00244	gene	366				
BGDFGHOM_00244	CDS	366				hypothetical protein
BGDFGHOM_00245	gene	522	scpB			
BGDFGHOM_00245	CDS	522	scpB			Segregation and condensation protein B
BGDFGHOM_00246	gene	705				
BGDFGHOM_00246	CDS	705				hypothetical protein
BGDFGHOM_00247	gene	1065				
BGDFGHOM_00247	CDS	1065		1.1.1.1		Alcohol dehydrogenase
BGDFGHOM_00248	gene	609				
BGDFGHOM_00248	CDS	609				hypothetical protein
BGDFGHOM_00249	gene	414				
BGDFGHOM_00249	CDS	414				hypothetical protein
BGDFGHOM_00250	gene	693				
BGDFGHOM_00250	CDS	693				hypothetical protein
BGDFGHOM_00251	gene	1326	ffh			
BGDFGHOM_00251	CDS	1326	ffh		COG0541	Signal recognition particle protein
BGDFGHOM_00252	gene	1176				
BGDFGHOM_00252	CDS	1176				hypothetical protein
BGDFGHOM_00253	gene	708				
BGDFGHOM_00253	CDS	708				hypothetical protein
BGDFGHOM_00254	gene	171				
BGDFGHOM_00254	CDS	171				hypothetical protein
BGDFGHOM_00255	gene	417				
