locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCOKCIHG_00051	CDS	1485				hypothetical protein
LCOKCIHG_00052	gene	177				
LCOKCIHG_00052	CDS	177				hypothetical protein
LCOKCIHG_00053	gene	186				
LCOKCIHG_00053	CDS	186				hypothetical protein
LCOKCIHG_00054	gene	840	COQ5_1			
LCOKCIHG_00054	CDS	840	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LCOKCIHG_00055	gene	576				
LCOKCIHG_00055	CDS	576				hypothetical protein
LCOKCIHG_00056	gene	903				
LCOKCIHG_00056	CDS	903				hypothetical protein
LCOKCIHG_00057	gene	114				
LCOKCIHG_00057	CDS	114				hypothetical protein
LCOKCIHG_00058	gene	228				
LCOKCIHG_00058	CDS	228				hypothetical protein
LCOKCIHG_00059	gene	468				
LCOKCIHG_00059	CDS	468				hypothetical protein
LCOKCIHG_00060	gene	90				
LCOKCIHG_00060	CDS	90				hypothetical protein
LCOKCIHG_00061	gene	240				
LCOKCIHG_00061	CDS	240				hypothetical protein
LCOKCIHG_00062	gene	1458	argH			
LCOKCIHG_00062	CDS	1458	argH	4.3.2.1	COG0165	Argininosuccinate lyase
LCOKCIHG_00063	gene	324				
LCOKCIHG_00063	CDS	324				hypothetical protein
LCOKCIHG_00064	gene	750	frdB			
LCOKCIHG_00064	CDS	750	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LCOKCIHG_00065	gene	345				
LCOKCIHG_00065	CDS	345				hypothetical protein
LCOKCIHG_00066	gene	432				
LCOKCIHG_00066	CDS	432				hypothetical protein
LCOKCIHG_00067	gene	1713	frdA			
LCOKCIHG_00067	CDS	1713	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LCOKCIHG_00068	gene	510				
LCOKCIHG_00068	CDS	510				hypothetical protein
LCOKCIHG_00069	gene	867	Dml			
LCOKCIHG_00069	CDS	867	Dml	4.1.3.32		2,3-dimethylmalate lyase
LCOKCIHG_00070	gene	288				
LCOKCIHG_00070	CDS	288				hypothetical protein
LCOKCIHG_00071	gene	75				
LCOKCIHG_00071	tRNA	75				tRNA-Ala(ggc)
LCOKCIHG_00072	gene	846	fpr_2			
LCOKCIHG_00072	CDS	846	fpr_2	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
LCOKCIHG_00073	gene	603				
LCOKCIHG_00073	CDS	603				hypothetical protein
LCOKCIHG_00074	gene	405				
LCOKCIHG_00074	CDS	405				hypothetical protein
LCOKCIHG_00075	gene	918	ilvE_1			
LCOKCIHG_00075	CDS	918	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
LCOKCIHG_00076	gene	936	iolX			
LCOKCIHG_00076	CDS	936	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
LCOKCIHG_00077	gene	270				
LCOKCIHG_00077	CDS	270				hypothetical protein
LCOKCIHG_00078	gene	477	fdtC			
LCOKCIHG_00078	CDS	477	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
LCOKCIHG_00079	gene	231				
LCOKCIHG_00079	CDS	231				hypothetical protein
LCOKCIHG_00080	gene	993	mraY			
LCOKCIHG_00080	CDS	993	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
LCOKCIHG_00081	gene	2130	cshA			
LCOKCIHG_00081	CDS	2130	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
LCOKCIHG_00082	gene	2088				
LCOKCIHG_00082	CDS	2088				hypothetical protein
LCOKCIHG_00083	gene	519				
LCOKCIHG_00083	CDS	519				hypothetical protein
LCOKCIHG_00084	gene	951				
LCOKCIHG_00084	CDS	951				hypothetical protein
LCOKCIHG_00085	gene	86				
LCOKCIHG_00085	tRNA	86				tRNA-Ser(tga)
LCOKCIHG_00086	gene	537	napF_1			
LCOKCIHG_00086	CDS	537	napF_1			Ferredoxin-type protein NapF
LCOKCIHG_00087	gene	492	napF_2			
LCOKCIHG_00087	CDS	492	napF_2			Ferredoxin-type protein NapF
LCOKCIHG_00088	gene	666				
LCOKCIHG_00088	CDS	666				hypothetical protein
LCOKCIHG_00089	gene	1284	hisS			
LCOKCIHG_00089	CDS	1284	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LCOKCIHG_00090	gene	180				
LCOKCIHG_00090	CDS	180				hypothetical protein
LCOKCIHG_00091	gene	96				
LCOKCIHG_00091	CDS	96				hypothetical protein
LCOKCIHG_00092	gene	537				
LCOKCIHG_00092	CDS	537			COG0586	putative membrane protein
LCOKCIHG_00093	gene	198				
LCOKCIHG_00093	CDS	198				hypothetical protein
LCOKCIHG_00094	gene	93				
LCOKCIHG_00094	CDS	93				hypothetical protein
LCOKCIHG_00095	gene	417				
LCOKCIHG_00095	CDS	417				Protein archease
LCOKCIHG_00096	gene	948				
LCOKCIHG_00096	CDS	948				hypothetical protein
LCOKCIHG_00097	gene	696				
LCOKCIHG_00097	CDS	696				hypothetical protein
LCOKCIHG_00098	gene	147				
LCOKCIHG_00098	CDS	147				hypothetical protein
LCOKCIHG_00099	gene	402				
LCOKCIHG_00099	CDS	402				hypothetical protein
LCOKCIHG_00100	gene	1737	infB			
LCOKCIHG_00100	CDS	1737	infB			Translation initiation factor IF-2
LCOKCIHG_00101	gene	402	ndk			
LCOKCIHG_00101	CDS	402	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LCOKCIHG_00102	gene	201				
LCOKCIHG_00102	CDS	201				hypothetical protein
LCOKCIHG_00103	gene	213				
LCOKCIHG_00103	CDS	213				hypothetical protein
LCOKCIHG_00104	gene	387				
LCOKCIHG_00104	CDS	387				hypothetical protein
LCOKCIHG_00105	gene	1350	algC_1			
LCOKCIHG_00105	CDS	1350	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
LCOKCIHG_00106	gene	88				
LCOKCIHG_00106	tRNA	88				tRNA-Leu(tag)
LCOKCIHG_00107	gene	843	purU			
LCOKCIHG_00107	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LCOKCIHG_00108	gene	723	mftE			
LCOKCIHG_00108	CDS	723	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
LCOKCIHG_00109	gene	237				
LCOKCIHG_00109	CDS	237				hypothetical protein
LCOKCIHG_00110	gene	972				
LCOKCIHG_00110	CDS	972				hypothetical protein
LCOKCIHG_00111	gene	675	rpiA			
LCOKCIHG_00111	CDS	675	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
LCOKCIHG_00112	gene	198				
LCOKCIHG_00112	CDS	198				hypothetical protein
LCOKCIHG_00113	gene	1071				
LCOKCIHG_00113	CDS	1071				hypothetical protein
LCOKCIHG_00114	gene	618				
LCOKCIHG_00114	CDS	618				hypothetical protein
LCOKCIHG_00115	gene	828				
LCOKCIHG_00115	CDS	828				hypothetical protein
LCOKCIHG_00116	gene	606	pcm			
LCOKCIHG_00116	CDS	606	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
LCOKCIHG_00117	gene	900				
LCOKCIHG_00117	CDS	900				hypothetical protein
LCOKCIHG_00118	gene	1374				
LCOKCIHG_00118	CDS	1374		3.5.2.-		D-hydantoinase
LCOKCIHG_00119	gene	264				
LCOKCIHG_00119	CDS	264				hypothetical protein
LCOKCIHG_00120	gene	255				
LCOKCIHG_00120	CDS	255				hypothetical protein
LCOKCIHG_00121	gene	1002	rffG			
LCOKCIHG_00121	CDS	1002	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
LCOKCIHG_00122	gene	1104				
LCOKCIHG_00122	CDS	1104				hypothetical protein
LCOKCIHG_00123	gene	522	novN_1			
LCOKCIHG_00123	CDS	522	novN_1	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
LCOKCIHG_00124	gene	1140	novN_2			
LCOKCIHG_00124	CDS	1140	novN_2	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
LCOKCIHG_00125	gene	1527				
LCOKCIHG_00125	CDS	1527				hypothetical protein
LCOKCIHG_00126	gene	1038	mshA_1			
LCOKCIHG_00126	CDS	1038	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LCOKCIHG_00127	gene	927	fcl			
LCOKCIHG_00127	CDS	927	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
LCOKCIHG_00128	gene	1050	gmd			
LCOKCIHG_00128	CDS	1050	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
LCOKCIHG_00129	gene	1488				
LCOKCIHG_00129	CDS	1488				hypothetical protein
LCOKCIHG_00130	gene	714				
LCOKCIHG_00130	CDS	714				hypothetical protein
LCOKCIHG_00131	gene	624	pgmB			
LCOKCIHG_00131	CDS	624	pgmB	5.4.2.6	COG0637	Beta-phosphoglucomutase
LCOKCIHG_00132	gene	558				
LCOKCIHG_00132	CDS	558				hypothetical protein
LCOKCIHG_00133	gene	1068				
LCOKCIHG_00133	CDS	1068				hypothetical protein
LCOKCIHG_00134	gene	714				
LCOKCIHG_00134	CDS	714				hypothetical protein
LCOKCIHG_00135	gene	702				
LCOKCIHG_00135	CDS	702				hypothetical protein
LCOKCIHG_00136	gene	744				
LCOKCIHG_00136	CDS	744				hypothetical protein
LCOKCIHG_00137	gene	1197				
LCOKCIHG_00137	CDS	1197				hypothetical protein
LCOKCIHG_00138	gene	1491				
LCOKCIHG_00138	CDS	1491				hypothetical protein
LCOKCIHG_00139	gene	1452	bchE			
LCOKCIHG_00139	CDS	1452	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
LCOKCIHG_00140	gene	888				
LCOKCIHG_00140	CDS	888				hypothetical protein
LCOKCIHG_00141	gene	801	kdsB			
LCOKCIHG_00141	CDS	801	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
LCOKCIHG_00142	gene	1002				
LCOKCIHG_00142	CDS	1002		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
LCOKCIHG_00143	gene	684	fabG_1			
LCOKCIHG_00143	CDS	684	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LCOKCIHG_00144	gene	822	ulaE			
LCOKCIHG_00144	CDS	822	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
LCOKCIHG_00145	gene	507				
LCOKCIHG_00145	CDS	507		3.1.3.103	COG1778	2-keto-3-deoxy-D-glycero-D-galacto-9-phosphonononic acid phosphatase
LCOKCIHG_00146	gene	828	neuB			
LCOKCIHG_00146	CDS	828	neuB	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
LCOKCIHG_00147	gene	723	fabG_2			
LCOKCIHG_00147	CDS	723	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LCOKCIHG_00148	gene	621	gmhA1			
LCOKCIHG_00148	CDS	621	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
LCOKCIHG_00149	gene	999				
LCOKCIHG_00149	CDS	999				hypothetical protein
LCOKCIHG_00150	gene	1056	mtnA			
LCOKCIHG_00150	CDS	1056	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
LCOKCIHG_00151	gene	639				
LCOKCIHG_00151	CDS	639				hypothetical protein
LCOKCIHG_00152	gene	648	bacG			
LCOKCIHG_00152	CDS	648	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
LCOKCIHG_00153	gene	240				
LCOKCIHG_00153	CDS	240				hypothetical protein
LCOKCIHG_00154	gene	594				
LCOKCIHG_00154	CDS	594				hypothetical protein
LCOKCIHG_00155	gene	492				
LCOKCIHG_00155	CDS	492				hypothetical protein
LCOKCIHG_00156	gene	75				
LCOKCIHG_00156	tRNA	75				tRNA-Arg(tcg)
LCOKCIHG_00157	gene	1176	alaA			
LCOKCIHG_00157	CDS	1176	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
LCOKCIHG_00158	gene	402				
LCOKCIHG_00158	CDS	402				hypothetical protein
LCOKCIHG_00159	gene	234				
LCOKCIHG_00159	CDS	234				hypothetical protein
LCOKCIHG_00160	gene	672				
LCOKCIHG_00160	CDS	672				hypothetical protein
LCOKCIHG_00161	gene	624	pspA			
LCOKCIHG_00161	CDS	624	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
LCOKCIHG_00162	gene	261				
LCOKCIHG_00162	CDS	261				hypothetical protein
LCOKCIHG_00163	gene	432	coxM			
LCOKCIHG_00163	CDS	432	coxM	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
LCOKCIHG_00164	gene	1527	ctaD			
LCOKCIHG_00164	CDS	1527	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
LCOKCIHG_00165	gene	957	petE_1			
LCOKCIHG_00165	CDS	957	petE_1			Plastocyanin
LCOKCIHG_00166	gene	414	ctaA			
LCOKCIHG_00166	CDS	414	ctaA	1.3.-.-	COG1612	Heme A synthase
LCOKCIHG_00167	gene	441				
LCOKCIHG_00167	CDS	441				hypothetical protein
LCOKCIHG_00168	gene	744				
LCOKCIHG_00168	CDS	744				hypothetical protein
LCOKCIHG_00169	gene	75				
LCOKCIHG_00169	tRNA	75				tRNA-Lys(ctt)
LCOKCIHG_00170	gene	378	cheY_1			
LCOKCIHG_00170	CDS	378	cheY_1		COG0784	Chemotaxis protein CheY
LCOKCIHG_00171	gene	1782	sasA_1			
LCOKCIHG_00171	CDS	1782	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LCOKCIHG_00172	gene	555				
LCOKCIHG_00172	CDS	555				hypothetical protein
LCOKCIHG_00173	gene	162				
LCOKCIHG_00173	CDS	162				hypothetical protein
LCOKCIHG_00174	gene	915	ilvE_2			
LCOKCIHG_00174	CDS	915	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
LCOKCIHG_00175	gene	207				
LCOKCIHG_00175	CDS	207				hypothetical protein
LCOKCIHG_00176	gene	1416				
LCOKCIHG_00176	CDS	1416				hypothetical protein
LCOKCIHG_00177	gene	1023	murG			
LCOKCIHG_00177	CDS	1023	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
LCOKCIHG_00178	gene	77				
LCOKCIHG_00178	tRNA	77				tRNA-Val(tac)
LCOKCIHG_00179	gene	282				
LCOKCIHG_00179	CDS	282				hypothetical protein
LCOKCIHG_00180	gene	348				
LCOKCIHG_00180	CDS	348				hypothetical protein
LCOKCIHG_00181	gene	372				
LCOKCIHG_00181	CDS	372				hypothetical protein
LCOKCIHG_00182	gene	975	dsbD			
LCOKCIHG_00182	CDS	975	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
LCOKCIHG_00183	gene	138				
LCOKCIHG_00183	CDS	138				hypothetical protein
LCOKCIHG_00184	gene	225				
LCOKCIHG_00184	CDS	225				hypothetical protein
LCOKCIHG_00185	gene	252				
LCOKCIHG_00185	CDS	252				hypothetical protein
LCOKCIHG_00186	gene	453				
LCOKCIHG_00186	CDS	453				hypothetical protein
LCOKCIHG_00187	gene	882				
LCOKCIHG_00187	CDS	882				hypothetical protein
LCOKCIHG_00188	gene	303				
LCOKCIHG_00188	CDS	303				hypothetical protein
LCOKCIHG_00189	gene	285				
LCOKCIHG_00189	CDS	285				hypothetical protein
LCOKCIHG_00190	gene	444				
LCOKCIHG_00190	CDS	444				hypothetical protein
LCOKCIHG_00191	gene	357				
LCOKCIHG_00191	CDS	357				hypothetical protein
LCOKCIHG_00192	gene	1101	xerC_1			
LCOKCIHG_00192	CDS	1101	xerC_1			Tyrosine recombinase XerC
LCOKCIHG_00193	gene	2709				
LCOKCIHG_00193	CDS	2709				hypothetical protein
LCOKCIHG_00194	gene	537				
LCOKCIHG_00194	CDS	537				hypothetical protein
LCOKCIHG_00195	gene	216				
LCOKCIHG_00195	CDS	216				hypothetical protein
LCOKCIHG_00196	gene	498				
LCOKCIHG_00196	CDS	498				hypothetical protein
LCOKCIHG_00197	gene	510				
LCOKCIHG_00197	CDS	510				hypothetical protein
LCOKCIHG_00198	gene	213				
LCOKCIHG_00198	CDS	213				hypothetical protein
LCOKCIHG_00199	gene	1338				
LCOKCIHG_00199	CDS	1338				hypothetical protein
LCOKCIHG_00200	gene	159				
LCOKCIHG_00200	CDS	159				hypothetical protein
LCOKCIHG_00201	gene	150				
LCOKCIHG_00201	CDS	150				hypothetical protein
LCOKCIHG_00202	gene	306				
LCOKCIHG_00202	CDS	306				hypothetical protein
LCOKCIHG_00203	gene	330				
LCOKCIHG_00203	CDS	330				hypothetical protein
LCOKCIHG_00204	gene	846	ttuD			
LCOKCIHG_00204	CDS	846	ttuD		COG2897	Sulfur carrier protein TtuD
LCOKCIHG_00205	gene	312				
LCOKCIHG_00205	CDS	312				hypothetical protein
LCOKCIHG_00206	gene	948				
LCOKCIHG_00206	CDS	948				hypothetical protein
LCOKCIHG_00207	gene	2073				
LCOKCIHG_00207	CDS	2073				hypothetical protein
LCOKCIHG_00208	gene	1530				
LCOKCIHG_00208	CDS	1530				hypothetical protein
LCOKCIHG_00209	gene	108				
LCOKCIHG_00209	CDS	108				hypothetical protein
LCOKCIHG_00210	gene	1326	magA			
LCOKCIHG_00210	CDS	1326	magA		COG0475	Iron transporter MagA
LCOKCIHG_00211	gene	429				
LCOKCIHG_00211	CDS	429				hypothetical protein
LCOKCIHG_00212	gene	77				
LCOKCIHG_00212	tRNA	77				tRNA-Gly(gcc)
LCOKCIHG_00213	gene	264				
LCOKCIHG_00213	CDS	264				hypothetical protein
LCOKCIHG_00214	gene	510				
LCOKCIHG_00214	CDS	510				hypothetical protein
LCOKCIHG_00215	gene	564				
LCOKCIHG_00215	CDS	564				hypothetical protein
LCOKCIHG_00216	gene	657				
LCOKCIHG_00216	CDS	657				hypothetical protein
LCOKCIHG_00217	gene	147				
LCOKCIHG_00217	CDS	147				hypothetical protein
LCOKCIHG_00218	gene	411				
LCOKCIHG_00218	CDS	411				hypothetical protein
LCOKCIHG_00219	gene	246				
LCOKCIHG_00219	CDS	246				hypothetical protein
LCOKCIHG_00220	gene	243				
LCOKCIHG_00220	CDS	243				hypothetical protein
LCOKCIHG_00221	gene	237				
LCOKCIHG_00221	CDS	237				hypothetical protein
LCOKCIHG_00222	gene	75				
LCOKCIHG_00222	tRNA	75				tRNA-Glu(ctc)
LCOKCIHG_00223	gene	876				
LCOKCIHG_00223	CDS	876				hypothetical protein
LCOKCIHG_00224	gene	144				
LCOKCIHG_00224	CDS	144				hypothetical protein
LCOKCIHG_00225	gene	168				
LCOKCIHG_00225	CDS	168				hypothetical protein
LCOKCIHG_00226	gene	1440				
LCOKCIHG_00226	CDS	1440				hypothetical protein
LCOKCIHG_00227	gene	360				
LCOKCIHG_00227	CDS	360				hypothetical protein
LCOKCIHG_00228	gene	477				
LCOKCIHG_00228	CDS	477				hypothetical protein
LCOKCIHG_00229	gene	642				
LCOKCIHG_00229	CDS	642				hypothetical protein
LCOKCIHG_00230	gene	1797				
LCOKCIHG_00230	CDS	1797				hypothetical protein
LCOKCIHG_00231	gene	495				
LCOKCIHG_00231	CDS	495				hypothetical protein
LCOKCIHG_00232	gene	717				
LCOKCIHG_00232	CDS	717				hypothetical protein
LCOKCIHG_00233	gene	318				
LCOKCIHG_00233	CDS	318				hypothetical protein
LCOKCIHG_00234	gene	453				
LCOKCIHG_00234	CDS	453				hypothetical protein
LCOKCIHG_00235	gene	1002	drrA			
LCOKCIHG_00235	CDS	1002	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
LCOKCIHG_00236	gene	786				
LCOKCIHG_00236	CDS	786				hypothetical protein
LCOKCIHG_00237	gene	1551				
LCOKCIHG_00237	CDS	1551				hypothetical protein
LCOKCIHG_00238	gene	1254				
LCOKCIHG_00238	CDS	1254				hypothetical protein
LCOKCIHG_00239	gene	1629				
LCOKCIHG_00239	CDS	1629				hypothetical protein
LCOKCIHG_00240	gene	153				
LCOKCIHG_00240	CDS	153				hypothetical protein
LCOKCIHG_00241	gene	1044				
LCOKCIHG_00241	CDS	1044				hypothetical protein
LCOKCIHG_00242	gene	978	pstC			
LCOKCIHG_00242	CDS	978	pstC		COG0573	Phosphate transport system permease protein PstC
LCOKCIHG_00243	gene	933	pstA			
LCOKCIHG_00243	CDS	933	pstA		COG0581	Phosphate transport system permease protein PstA
LCOKCIHG_00244	gene	834	pstB3			
LCOKCIHG_00244	CDS	834	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
LCOKCIHG_00245	gene	660	phoU			
LCOKCIHG_00245	CDS	660	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
LCOKCIHG_00246	gene	1080				
LCOKCIHG_00246	CDS	1080				hypothetical protein
LCOKCIHG_00247	gene	303				
LCOKCIHG_00247	CDS	303				hypothetical protein
LCOKCIHG_00248	gene	300	cadC			
LCOKCIHG_00248	CDS	300	cadC			Cadmium resistance transcriptional regulatory protein CadC
LCOKCIHG_00249	gene	399	arsC2			
LCOKCIHG_00249	CDS	399	arsC2	2.8.4.2	COG0394	Arsenate-mycothiol transferase ArsC2
LCOKCIHG_00250	gene	681	aqpZ2_1			
LCOKCIHG_00250	CDS	681	aqpZ2_1			Aquaporin Z 2
LCOKCIHG_00251	gene	414				
