locus_tag	ftype	length_bp	gene	EC_number	COG	product
PAOLKCHC_00038	CDS	1773	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
PAOLKCHC_00039	gene	564				
PAOLKCHC_00039	CDS	564				hypothetical protein
PAOLKCHC_00040	gene	1149				
PAOLKCHC_00040	CDS	1149				hypothetical protein
PAOLKCHC_00041	gene	552	pdaD			
PAOLKCHC_00041	CDS	552	pdaD	4.1.1.19		Pyruvoyl-dependent arginine decarboxylase
PAOLKCHC_00042	gene	228				
PAOLKCHC_00042	CDS	228				hypothetical protein
PAOLKCHC_00043	gene	75				
PAOLKCHC_00043	tRNA	75				tRNA-Thr(tgt)
PAOLKCHC_00044	gene	801				
PAOLKCHC_00044	CDS	801				hypothetical protein
PAOLKCHC_00045	gene	1320	deaD			
PAOLKCHC_00045	CDS	1320	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
PAOLKCHC_00046	gene	234				
PAOLKCHC_00046	CDS	234				hypothetical protein
PAOLKCHC_00047	gene	642				
PAOLKCHC_00047	CDS	642				hypothetical protein
PAOLKCHC_00048	gene	291				
PAOLKCHC_00048	CDS	291				hypothetical protein
PAOLKCHC_00049	gene	690				
PAOLKCHC_00049	CDS	690				hypothetical protein
PAOLKCHC_00050	gene	459				
PAOLKCHC_00050	CDS	459				hypothetical protein
PAOLKCHC_00051	gene	330				
PAOLKCHC_00051	CDS	330				hypothetical protein
PAOLKCHC_00052	gene	321				
PAOLKCHC_00052	CDS	321				hypothetical protein
PAOLKCHC_00053	gene	324				
PAOLKCHC_00053	CDS	324				hypothetical protein
PAOLKCHC_00054	gene	1275	rocG			
PAOLKCHC_00054	CDS	1275	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
PAOLKCHC_00055	gene	378				
PAOLKCHC_00055	CDS	378				hypothetical protein
PAOLKCHC_00056	gene	150				
PAOLKCHC_00056	CDS	150				hypothetical protein
PAOLKCHC_00057	gene	150				
PAOLKCHC_00057	CDS	150				hypothetical protein
PAOLKCHC_00058	gene	531				
PAOLKCHC_00058	CDS	531				hypothetical protein
PAOLKCHC_00059	gene	342				
PAOLKCHC_00059	CDS	342				hypothetical protein
PAOLKCHC_00060	gene	333				
PAOLKCHC_00060	CDS	333				hypothetical protein
PAOLKCHC_00061	gene	450				
PAOLKCHC_00061	CDS	450				hypothetical protein
PAOLKCHC_00062	gene	1422				
PAOLKCHC_00062	CDS	1422				hypothetical protein
PAOLKCHC_00063	gene	243				
PAOLKCHC_00063	CDS	243				hypothetical protein
PAOLKCHC_00064	gene	1266	serS			
PAOLKCHC_00064	CDS	1266	serS	6.1.1.11	COG0172	Serine--tRNA ligase
PAOLKCHC_00065	gene	612				
PAOLKCHC_00065	CDS	612				hypothetical protein
PAOLKCHC_00066	gene	429				
PAOLKCHC_00066	CDS	429				hypothetical protein
PAOLKCHC_00067	gene	1458				
PAOLKCHC_00067	CDS	1458				hypothetical protein
PAOLKCHC_00068	gene	795	nirQ			
PAOLKCHC_00068	CDS	795	nirQ		COG0714	Denitrification regulatory protein NirQ
PAOLKCHC_00069	gene	1563				
PAOLKCHC_00069	CDS	1563				hypothetical protein
PAOLKCHC_00070	gene	1551				
PAOLKCHC_00070	CDS	1551				hypothetical protein
PAOLKCHC_00071	gene	435				
PAOLKCHC_00071	CDS	435				hypothetical protein
PAOLKCHC_00072	gene	564				
PAOLKCHC_00072	CDS	564				hypothetical protein
PAOLKCHC_00073	gene	222				
PAOLKCHC_00073	CDS	222				hypothetical protein
PAOLKCHC_00074	gene	594				
PAOLKCHC_00074	CDS	594				hypothetical protein
PAOLKCHC_00075	gene	696				
PAOLKCHC_00075	CDS	696				hypothetical protein
PAOLKCHC_00076	gene	243				
PAOLKCHC_00076	CDS	243				hypothetical protein
PAOLKCHC_00077	gene	342	glnB_1			
PAOLKCHC_00077	CDS	342	glnB_1		COG0347	Nitrogen regulatory protein P-II
PAOLKCHC_00078	gene	1236	larC			
PAOLKCHC_00078	CDS	1236	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
PAOLKCHC_00079	gene	798	larE			
PAOLKCHC_00079	CDS	798	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
PAOLKCHC_00080	gene	1170	iscS_1			
PAOLKCHC_00080	CDS	1170	iscS_1	2.8.1.7		Cysteine desulfurase IscS
PAOLKCHC_00081	gene	780				
PAOLKCHC_00081	CDS	780				hypothetical protein
PAOLKCHC_00082	gene	876				
PAOLKCHC_00082	CDS	876				hypothetical protein
PAOLKCHC_00083	gene	858				
PAOLKCHC_00083	CDS	858				hypothetical protein
PAOLKCHC_00084	gene	639				
PAOLKCHC_00084	CDS	639				hypothetical protein
PAOLKCHC_00085	gene	1671	dnaK_1			
PAOLKCHC_00085	CDS	1671	dnaK_1		COG0443	Chaperone protein DnaK
PAOLKCHC_00086	gene	1053	dnaJ_1			
PAOLKCHC_00086	CDS	1053	dnaJ_1		COG0484	Chaperone protein DnaJ
PAOLKCHC_00087	gene	546				
PAOLKCHC_00087	CDS	546				hypothetical protein
PAOLKCHC_00088	gene	165				
PAOLKCHC_00088	CDS	165				hypothetical protein
PAOLKCHC_00089	gene	87				
PAOLKCHC_00089	tRNA	87				tRNA-Leu(cag)
PAOLKCHC_00090	gene	1908	GATB			
PAOLKCHC_00090	CDS	1908	GATB	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
PAOLKCHC_00091	gene	1290				
PAOLKCHC_00091	CDS	1290				hypothetical protein
PAOLKCHC_00092	gene	2187	ftsH_1			
PAOLKCHC_00092	CDS	2187	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PAOLKCHC_00093	gene	735				
PAOLKCHC_00093	CDS	735				hypothetical protein
PAOLKCHC_00094	gene	279	yccX			
PAOLKCHC_00094	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
PAOLKCHC_00095	gene	333				
PAOLKCHC_00095	CDS	333				hypothetical protein
PAOLKCHC_00096	gene	312				
PAOLKCHC_00096	misc_RNA	312				Archaea_SRP
PAOLKCHC_00097	gene	915	ttuA			
PAOLKCHC_00097	CDS	915	ttuA	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
PAOLKCHC_00098	gene	1320				
PAOLKCHC_00098	CDS	1320				hypothetical protein
PAOLKCHC_00099	gene	228	cutA			
PAOLKCHC_00099	CDS	228	cutA		COG1324	Divalent-cation tolerance protein CutA
PAOLKCHC_00100	gene	1044				
PAOLKCHC_00100	CDS	1044				hypothetical protein
PAOLKCHC_00101	gene	417				
PAOLKCHC_00101	CDS	417				hypothetical protein
PAOLKCHC_00102	gene	420				
PAOLKCHC_00102	CDS	420				hypothetical protein
PAOLKCHC_00103	gene	165				
PAOLKCHC_00103	CDS	165				hypothetical protein
PAOLKCHC_00104	gene	450	mntR_1			
PAOLKCHC_00104	CDS	450	mntR_1			HTH-type transcriptional regulator MntR
PAOLKCHC_00105	gene	768				
PAOLKCHC_00105	CDS	768				hypothetical protein
PAOLKCHC_00106	gene	1680	moaA			
PAOLKCHC_00106	CDS	1680	moaA			GTP 3',8-cyclase
PAOLKCHC_00107	gene	432				
PAOLKCHC_00107	CDS	432				hypothetical protein
PAOLKCHC_00108	gene	1005	pimA			
PAOLKCHC_00108	CDS	1005	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
PAOLKCHC_00109	gene	1317	bchE_1			
PAOLKCHC_00109	CDS	1317	bchE_1	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
PAOLKCHC_00110	gene	1152	arnB			
PAOLKCHC_00110	CDS	1152	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PAOLKCHC_00111	gene	1002	pseB_1			
PAOLKCHC_00111	CDS	1002	pseB_1	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
PAOLKCHC_00112	gene	1590				
PAOLKCHC_00112	CDS	1590				hypothetical protein
PAOLKCHC_00113	gene	1155				
PAOLKCHC_00113	CDS	1155				hypothetical protein
PAOLKCHC_00114	gene	267				
PAOLKCHC_00114	CDS	267				hypothetical protein
PAOLKCHC_00115	gene	711	galE1			
PAOLKCHC_00115	CDS	711	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
PAOLKCHC_00116	gene	1029	gtfA			
PAOLKCHC_00116	CDS	1029	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
PAOLKCHC_00117	gene	1473	patA			
PAOLKCHC_00117	CDS	1473	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
PAOLKCHC_00118	gene	957				
PAOLKCHC_00118	CDS	957				hypothetical protein
PAOLKCHC_00119	gene	792				
PAOLKCHC_00119	CDS	792				hypothetical protein
PAOLKCHC_00120	gene	936				
PAOLKCHC_00120	CDS	936		5.1.3.2	COG1088	UDP-glucose 4-epimerase
PAOLKCHC_00121	gene	1332				
PAOLKCHC_00121	CDS	1332				hypothetical protein
PAOLKCHC_00122	gene	1047				
PAOLKCHC_00122	CDS	1047				hypothetical protein
PAOLKCHC_00123	gene	1062	glmU			
PAOLKCHC_00123	CDS	1062	glmU	2.7.7.23		Bifunctional protein GlmU
PAOLKCHC_00124	gene	981	rmlB			
PAOLKCHC_00124	CDS	981	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PAOLKCHC_00125	gene	810	COQ5_1			
PAOLKCHC_00125	CDS	810	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PAOLKCHC_00126	gene	1677	bchE_2			
PAOLKCHC_00126	CDS	1677	bchE_2	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
PAOLKCHC_00127	gene	969				
PAOLKCHC_00127	CDS	969				hypothetical protein
PAOLKCHC_00128	gene	189				
PAOLKCHC_00128	CDS	189				hypothetical protein
PAOLKCHC_00129	gene	456				
PAOLKCHC_00129	CDS	456				hypothetical protein
PAOLKCHC_00130	gene	969				
PAOLKCHC_00130	CDS	969				hypothetical protein
PAOLKCHC_00131	gene	837				
PAOLKCHC_00131	CDS	837				hypothetical protein
PAOLKCHC_00132	gene	663				
PAOLKCHC_00132	CDS	663				hypothetical protein
PAOLKCHC_00133	gene	804	arnA			
PAOLKCHC_00133	CDS	804	arnA	2.1.2.13		Bifunctional polymyxin resistance protein ArnA
PAOLKCHC_00134	gene	1437				
PAOLKCHC_00134	CDS	1437			COG4310	Putative polysaccharide biosynthesis protein with aminopeptidase-like domain protein
PAOLKCHC_00135	gene	1050	legI_1			
PAOLKCHC_00135	CDS	1050	legI_1	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
PAOLKCHC_00136	gene	147				
PAOLKCHC_00136	CDS	147				hypothetical protein
PAOLKCHC_00137	gene	750				
PAOLKCHC_00137	CDS	750				hypothetical protein
PAOLKCHC_00138	gene	1023				
PAOLKCHC_00138	CDS	1023				hypothetical protein
PAOLKCHC_00139	gene	981	iolG_1			
PAOLKCHC_00139	CDS	981	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
PAOLKCHC_00140	gene	1005	pseB_2			
PAOLKCHC_00140	CDS	1005	pseB_2	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
PAOLKCHC_00141	gene	513				
PAOLKCHC_00141	CDS	513				hypothetical protein
PAOLKCHC_00142	gene	249				
PAOLKCHC_00142	CDS	249				hypothetical protein
PAOLKCHC_00143	gene	207				
PAOLKCHC_00143	CDS	207				hypothetical protein
PAOLKCHC_00144	gene	906				
PAOLKCHC_00144	CDS	906				hypothetical protein
PAOLKCHC_00145	gene	1296	kat			
PAOLKCHC_00145	CDS	1296	kat	2.6.1.111		3-aminobutyryl-CoA aminotransferase
PAOLKCHC_00146	gene	744				
PAOLKCHC_00146	CDS	744				hypothetical protein
PAOLKCHC_00147	gene	903	gmd			
PAOLKCHC_00147	CDS	903	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
PAOLKCHC_00148	gene	822				
PAOLKCHC_00148	CDS	822				hypothetical protein
PAOLKCHC_00149	gene	621	legI_2			
PAOLKCHC_00149	CDS	621	legI_2	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
PAOLKCHC_00150	gene	582				
PAOLKCHC_00150	CDS	582				hypothetical protein
PAOLKCHC_00151	gene	74				
PAOLKCHC_00151	tRNA	74				tRNA-Thr(ggt)
PAOLKCHC_00152	gene	849	dpnM			
PAOLKCHC_00152	CDS	849	dpnM	2.1.1.72		Modification methylase DpnIIA
PAOLKCHC_00153	gene	501				
PAOLKCHC_00153	CDS	501				hypothetical protein
PAOLKCHC_00154	gene	141				
PAOLKCHC_00154	CDS	141				hypothetical protein
PAOLKCHC_00155	gene	228				
PAOLKCHC_00155	CDS	228				hypothetical protein
PAOLKCHC_00156	gene	438				
PAOLKCHC_00156	CDS	438				hypothetical protein
PAOLKCHC_00157	gene	456				
PAOLKCHC_00157	CDS	456				hypothetical protein
PAOLKCHC_00158	gene	132				
PAOLKCHC_00158	CDS	132				hypothetical protein
PAOLKCHC_00159	gene	897				
PAOLKCHC_00159	CDS	897				hypothetical protein
PAOLKCHC_00160	gene	834				
PAOLKCHC_00160	CDS	834				hypothetical protein
PAOLKCHC_00161	gene	558				
PAOLKCHC_00161	CDS	558				hypothetical protein
PAOLKCHC_00162	gene	960				
PAOLKCHC_00162	CDS	960				hypothetical protein
PAOLKCHC_00163	gene	723				
PAOLKCHC_00163	CDS	723				hypothetical protein
PAOLKCHC_00164	gene	393				
PAOLKCHC_00164	CDS	393				hypothetical protein
PAOLKCHC_00165	gene	357				
PAOLKCHC_00165	CDS	357				hypothetical protein
PAOLKCHC_00166	gene	333				
PAOLKCHC_00166	CDS	333				hypothetical protein
PAOLKCHC_00167	gene	1044				
PAOLKCHC_00167	CDS	1044				hypothetical protein
PAOLKCHC_00168	gene	1077				
PAOLKCHC_00168	CDS	1077				hypothetical protein
PAOLKCHC_00169	gene	342	tatA_1			
PAOLKCHC_00169	CDS	342	tatA_1			Sec-independent protein translocase protein TatA
PAOLKCHC_00170	gene	315	glnB_2			
PAOLKCHC_00170	CDS	315	glnB_2		COG0347	Nitrogen regulatory protein P-II
PAOLKCHC_00171	gene	102				
PAOLKCHC_00171	CDS	102				hypothetical protein
PAOLKCHC_00172	gene	204				
PAOLKCHC_00172	CDS	204				hypothetical protein
PAOLKCHC_00173	gene	630	murI			
PAOLKCHC_00173	CDS	630	murI	5.1.1.3		Glutamate racemase
PAOLKCHC_00174	gene	648				
PAOLKCHC_00174	CDS	648				hypothetical protein
PAOLKCHC_00175	gene	882				
PAOLKCHC_00175	CDS	882				hypothetical protein
PAOLKCHC_00176	gene	1170	arnC_1			
PAOLKCHC_00176	CDS	1170	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PAOLKCHC_00177	gene	519				
PAOLKCHC_00177	CDS	519				hypothetical protein
PAOLKCHC_00178	gene	324				
PAOLKCHC_00178	CDS	324				hypothetical protein
PAOLKCHC_00179	gene	210				
PAOLKCHC_00179	CDS	210				hypothetical protein
PAOLKCHC_00180	gene	666				
PAOLKCHC_00180	CDS	666				hypothetical protein
PAOLKCHC_00181	gene	768	cbiF			
PAOLKCHC_00181	CDS	768	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
PAOLKCHC_00182	gene	723	cbiL			
PAOLKCHC_00182	CDS	723	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
PAOLKCHC_00183	gene	342	cbiT			
PAOLKCHC_00183	CDS	342	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
PAOLKCHC_00184	gene	282				
PAOLKCHC_00184	CDS	282				hypothetical protein
PAOLKCHC_00185	gene	477				
PAOLKCHC_00185	CDS	477				hypothetical protein
PAOLKCHC_00186	gene	261				
PAOLKCHC_00186	CDS	261				hypothetical protein
PAOLKCHC_00187	gene	1620				
PAOLKCHC_00187	CDS	1620				hypothetical protein
PAOLKCHC_00188	gene	384				
PAOLKCHC_00188	CDS	384				hypothetical protein
PAOLKCHC_00189	gene	1155				
PAOLKCHC_00189	CDS	1155				hypothetical protein
PAOLKCHC_00190	gene	651	nth			
PAOLKCHC_00190	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
PAOLKCHC_00191	gene	669				
PAOLKCHC_00191	CDS	669				hypothetical protein
PAOLKCHC_00192	gene	1182	sat			
PAOLKCHC_00192	CDS	1182	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
PAOLKCHC_00193	gene	714	cysH			
PAOLKCHC_00193	CDS	714	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
PAOLKCHC_00194	gene	1182	thiI_1			
PAOLKCHC_00194	CDS	1182	thiI_1	2.8.1.4		tRNA sulfurtransferase
PAOLKCHC_00195	gene	1236				
PAOLKCHC_00195	CDS	1236				hypothetical protein
PAOLKCHC_00196	gene	834				
PAOLKCHC_00196	CDS	834				hypothetical protein
PAOLKCHC_00197	gene	801				
PAOLKCHC_00197	CDS	801		1.-.-.-		putative oxidoreductase
PAOLKCHC_00198	gene	1017				
PAOLKCHC_00198	CDS	1017				hypothetical protein
PAOLKCHC_00199	gene	759				
PAOLKCHC_00199	CDS	759				hypothetical protein
PAOLKCHC_00200	gene	924	thrB_1			
PAOLKCHC_00200	CDS	924	thrB_1	2.7.1.39	COG0083	Homoserine kinase
PAOLKCHC_00201	gene	675	queC_1			
PAOLKCHC_00201	CDS	675	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
PAOLKCHC_00202	gene	252				
PAOLKCHC_00202	CDS	252				hypothetical protein
PAOLKCHC_00203	gene	558	folE			
PAOLKCHC_00203	CDS	558	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PAOLKCHC_00204	gene	714	queE			
PAOLKCHC_00204	CDS	714	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
PAOLKCHC_00205	gene	195				
PAOLKCHC_00205	CDS	195				hypothetical protein
PAOLKCHC_00206	gene	999				
PAOLKCHC_00206	CDS	999				hypothetical protein
PAOLKCHC_00207	gene	1050				
PAOLKCHC_00207	CDS	1050				hypothetical protein
PAOLKCHC_00208	gene	261				
PAOLKCHC_00208	CDS	261				hypothetical protein
PAOLKCHC_00209	gene	150				
PAOLKCHC_00209	CDS	150				hypothetical protein
PAOLKCHC_00210	gene	681				
PAOLKCHC_00210	CDS	681				hypothetical protein
PAOLKCHC_00211	gene	465				
PAOLKCHC_00211	CDS	465				hypothetical protein
PAOLKCHC_00212	gene	642				
PAOLKCHC_00212	CDS	642				hypothetical protein
PAOLKCHC_00213	gene	555				
PAOLKCHC_00213	CDS	555				hypothetical protein
PAOLKCHC_00214	gene	441				
PAOLKCHC_00214	CDS	441				hypothetical protein
PAOLKCHC_00215	gene	321	fabG			
PAOLKCHC_00215	CDS	321	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PAOLKCHC_00216	gene	270	bacC			
PAOLKCHC_00216	CDS	270	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PAOLKCHC_00217	gene	210				
PAOLKCHC_00217	CDS	210				hypothetical protein
PAOLKCHC_00218	gene	816	cysQ_1			
PAOLKCHC_00218	CDS	816	cysQ_1	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
PAOLKCHC_00219	gene	516	cysC			
PAOLKCHC_00219	CDS	516	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
PAOLKCHC_00220	gene	543				
PAOLKCHC_00220	CDS	543				hypothetical protein
PAOLKCHC_00221	gene	1479	nhaP2			
PAOLKCHC_00221	CDS	1479	nhaP2			K(+)/H(+) antiporter NhaP2
PAOLKCHC_00222	gene	906				
PAOLKCHC_00222	CDS	906				hypothetical protein
PAOLKCHC_00223	gene	954				
PAOLKCHC_00223	CDS	954				hypothetical protein
PAOLKCHC_00224	gene	300				
PAOLKCHC_00224	CDS	300				hypothetical protein
PAOLKCHC_00225	gene	273				
PAOLKCHC_00225	CDS	273				hypothetical protein
PAOLKCHC_00226	gene	231				
PAOLKCHC_00226	CDS	231				hypothetical protein
PAOLKCHC_00227	gene	381	crcB			
PAOLKCHC_00227	CDS	381	crcB			Putative fluoride ion transporter CrcB
PAOLKCHC_00228	gene	192				
PAOLKCHC_00228	CDS	192				hypothetical protein
PAOLKCHC_00229	gene	921				
PAOLKCHC_00229	CDS	921				hypothetical protein
PAOLKCHC_00230	gene	438				
PAOLKCHC_00230	CDS	438				hypothetical protein
PAOLKCHC_00231	gene	219				
PAOLKCHC_00231	CDS	219				hypothetical protein
PAOLKCHC_00232	gene	2157	ftsH_2			
PAOLKCHC_00232	CDS	2157	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PAOLKCHC_00233	gene	501				
PAOLKCHC_00233	CDS	501				hypothetical protein
PAOLKCHC_00234	gene	648				
PAOLKCHC_00234	CDS	648				hypothetical protein
PAOLKCHC_00235	gene	1356				
PAOLKCHC_00235	CDS	1356		1.6.99.-	COG1252	NADH dehydrogenase-like protein
PAOLKCHC_00236	gene	1509				
PAOLKCHC_00236	CDS	1509				hypothetical protein
PAOLKCHC_00237	gene	492				
PAOLKCHC_00237	CDS	492				hypothetical protein
PAOLKCHC_00238	gene	717				
PAOLKCHC_00238	CDS	717				hypothetical protein
PAOLKCHC_00239	gene	933				
PAOLKCHC_00239	CDS	933				hypothetical protein
PAOLKCHC_00240	gene	489				
PAOLKCHC_00240	CDS	489				hypothetical protein
PAOLKCHC_00241	gene	1446				
PAOLKCHC_00241	CDS	1446				hypothetical protein
PAOLKCHC_00242	gene	1206				
PAOLKCHC_00242	CDS	1206				hypothetical protein
PAOLKCHC_00243	gene	390				
PAOLKCHC_00243	CDS	390				hypothetical protein
PAOLKCHC_00244	gene	162				
PAOLKCHC_00244	CDS	162				hypothetical protein
PAOLKCHC_00245	gene	603				
PAOLKCHC_00245	CDS	603				hypothetical protein
PAOLKCHC_00246	gene	426				
PAOLKCHC_00246	CDS	426				hypothetical protein
PAOLKCHC_00247	gene	753				
PAOLKCHC_00247	CDS	753		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
PAOLKCHC_00248	gene	3378				
PAOLKCHC_00248	CDS	3378				hypothetical protein
PAOLKCHC_00249	gene	1323	glyA			
PAOLKCHC_00249	CDS	1323	glyA	2.1.2.1		Serine hydroxymethyltransferase
PAOLKCHC_00250	gene	1707	groL_1			
PAOLKCHC_00250	CDS	1707	groL_1			60 kDa chaperonin
PAOLKCHC_00251	gene	258				
PAOLKCHC_00251	CDS	258				hypothetical protein
PAOLKCHC_00252	gene	1461	glnA_1			
PAOLKCHC_00252	CDS	1461	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
PAOLKCHC_00253	gene	558				
PAOLKCHC_00253	CDS	558				hypothetical protein
PAOLKCHC_00254	gene	285				
PAOLKCHC_00254	CDS	285				hypothetical protein
PAOLKCHC_00255	gene	222				
PAOLKCHC_00255	CDS	222				hypothetical protein
PAOLKCHC_00256	gene	741				
PAOLKCHC_00256	CDS	741		1.-.-.-		putative oxidoreductase
PAOLKCHC_00257	gene	1149				
PAOLKCHC_00257	CDS	1149		1.8.5.4	COG0446	Sulfide-quinone reductase
PAOLKCHC_00258	gene	207				
PAOLKCHC_00258	CDS	207				hypothetical protein
PAOLKCHC_00259	gene	74				
PAOLKCHC_00259	tRNA	74				tRNA-Pro(ggg)
