locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOBFFOMB_00058	gene	2703				
JOBFFOMB_00058	CDS	2703				hypothetical protein
JOBFFOMB_00059	gene	951				
JOBFFOMB_00059	CDS	951				hypothetical protein
JOBFFOMB_00060	gene	510				
JOBFFOMB_00060	CDS	510				hypothetical protein
JOBFFOMB_00061	gene	480				
JOBFFOMB_00061	CDS	480		1.5.1.37		Flavin reductase
JOBFFOMB_00062	gene	228	yggX			
JOBFFOMB_00062	CDS	228	yggX		COG2924	putative Fe(2+)-trafficking protein
JOBFFOMB_00063	gene	492	DmdB			
JOBFFOMB_00063	CDS	492	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
JOBFFOMB_00064	gene	1254	leuC			
JOBFFOMB_00064	CDS	1254	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
JOBFFOMB_00065	gene	120				
JOBFFOMB_00065	CDS	120				hypothetical protein
JOBFFOMB_00066	gene	432				
JOBFFOMB_00066	CDS	432				hypothetical protein
JOBFFOMB_00067	gene	2085				
JOBFFOMB_00067	CDS	2085				hypothetical protein
JOBFFOMB_00068	gene	79				
JOBFFOMB_00068	tRNA	79				tRNA-Pro(tgg)
JOBFFOMB_00069	gene	195				
JOBFFOMB_00069	CDS	195				hypothetical protein
JOBFFOMB_00070	gene	570				
JOBFFOMB_00070	CDS	570				hypothetical protein
JOBFFOMB_00071	gene	1677	moaA			
JOBFFOMB_00071	CDS	1677	moaA			GTP 3',8-cyclase
JOBFFOMB_00072	gene	762				
JOBFFOMB_00072	CDS	762				hypothetical protein
JOBFFOMB_00073	gene	387				
JOBFFOMB_00073	CDS	387				hypothetical protein
JOBFFOMB_00074	gene	891	czcD			
JOBFFOMB_00074	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
JOBFFOMB_00075	gene	429				
JOBFFOMB_00075	CDS	429				hypothetical protein
JOBFFOMB_00076	gene	381				
JOBFFOMB_00076	CDS	381				hypothetical protein
JOBFFOMB_00077	gene	1362				
JOBFFOMB_00077	CDS	1362				hypothetical protein
JOBFFOMB_00078	gene	1437				
JOBFFOMB_00078	CDS	1437				hypothetical protein
JOBFFOMB_00079	gene	1311				
JOBFFOMB_00079	CDS	1311				hypothetical protein
JOBFFOMB_00080	gene	1077				
JOBFFOMB_00080	CDS	1077				hypothetical protein
JOBFFOMB_00081	gene	1902	ppsA			
JOBFFOMB_00081	CDS	1902	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
JOBFFOMB_00082	gene	255	grpE			
JOBFFOMB_00082	CDS	255	grpE			Protein GrpE
JOBFFOMB_00083	gene	1878	dnaK_1			
JOBFFOMB_00083	CDS	1878	dnaK_1		COG0443	Chaperone protein DnaK
JOBFFOMB_00084	gene	1134	dnaJ			
JOBFFOMB_00084	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
JOBFFOMB_00085	gene	396	efp			
JOBFFOMB_00085	CDS	396	efp			Elongation factor P
JOBFFOMB_00086	gene	840	nadK			
JOBFFOMB_00086	CDS	840	nadK	2.7.1.23		NAD kinase
JOBFFOMB_00087	gene	507				
JOBFFOMB_00087	CDS	507				hypothetical protein
JOBFFOMB_00088	gene	864				
JOBFFOMB_00088	CDS	864				hypothetical protein
JOBFFOMB_00089	gene	366				
JOBFFOMB_00089	CDS	366				hypothetical protein
JOBFFOMB_00090	gene	1095				
JOBFFOMB_00090	CDS	1095				hypothetical protein
JOBFFOMB_00091	gene	1200				
JOBFFOMB_00091	CDS	1200				hypothetical protein
JOBFFOMB_00092	gene	183				
JOBFFOMB_00092	CDS	183				hypothetical protein
JOBFFOMB_00093	gene	1269	mvaA			
JOBFFOMB_00093	CDS	1269	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
JOBFFOMB_00094	gene	312				
JOBFFOMB_00094	CDS	312				hypothetical protein
JOBFFOMB_00095	gene	321				
JOBFFOMB_00095	CDS	321				hypothetical protein
JOBFFOMB_00096	gene	261				
JOBFFOMB_00096	CDS	261			COG4095	Sugar transporter SemiSWEET
JOBFFOMB_00097	gene	300				
JOBFFOMB_00097	CDS	300				hypothetical protein
JOBFFOMB_00098	gene	936				
JOBFFOMB_00098	CDS	936				hypothetical protein
JOBFFOMB_00099	gene	891				
JOBFFOMB_00099	CDS	891				hypothetical protein
JOBFFOMB_00100	gene	105				
JOBFFOMB_00100	CDS	105				hypothetical protein
JOBFFOMB_00101	gene	696				
JOBFFOMB_00101	CDS	696				hypothetical protein
JOBFFOMB_00102	gene	126				
JOBFFOMB_00102	CDS	126				hypothetical protein
JOBFFOMB_00103	gene	714	tpiA			
JOBFFOMB_00103	CDS	714	tpiA			Triosephosphate isomerase
JOBFFOMB_00104	gene	102				
JOBFFOMB_00104	CDS	102				hypothetical protein
JOBFFOMB_00105	gene	1410				
JOBFFOMB_00105	CDS	1410				hypothetical protein
JOBFFOMB_00106	gene	420				
JOBFFOMB_00106	CDS	420				hypothetical protein
JOBFFOMB_00107	gene	873				
JOBFFOMB_00107	CDS	873				hypothetical protein
JOBFFOMB_00108	gene	564				
JOBFFOMB_00108	CDS	564		3.6.1.15	COG1618	Nucleoside-triphosphatase THEP1
JOBFFOMB_00109	gene	660	rnhB			
JOBFFOMB_00109	CDS	660	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JOBFFOMB_00110	gene	711				
JOBFFOMB_00110	CDS	711				hypothetical protein
JOBFFOMB_00111	gene	1248				
JOBFFOMB_00111	CDS	1248				hypothetical protein
JOBFFOMB_00112	gene	1617				
JOBFFOMB_00112	CDS	1617		2.3.1.-		tRNA uridine(34) acetyltransferase
JOBFFOMB_00113	gene	1632	lysS			
JOBFFOMB_00113	CDS	1632	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
JOBFFOMB_00114	gene	750	COQ5_1			
JOBFFOMB_00114	CDS	750	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JOBFFOMB_00115	gene	714	mshB			
JOBFFOMB_00115	CDS	714	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
JOBFFOMB_00116	gene	1005	wbgU			
JOBFFOMB_00116	CDS	1005	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
JOBFFOMB_00117	gene	849				
JOBFFOMB_00117	CDS	849				hypothetical protein
JOBFFOMB_00118	gene	978	thrB_1			
JOBFFOMB_00118	CDS	978	thrB_1	2.7.1.39		Homoserine kinase
JOBFFOMB_00119	gene	465	tagD			
JOBFFOMB_00119	CDS	465	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
JOBFFOMB_00120	gene	1122				
JOBFFOMB_00120	CDS	1122				hypothetical protein
JOBFFOMB_00121	gene	1458				
JOBFFOMB_00121	CDS	1458				hypothetical protein
JOBFFOMB_00122	gene	510				
JOBFFOMB_00122	CDS	510				hypothetical protein
JOBFFOMB_00123	gene	624				
JOBFFOMB_00123	CDS	624				hypothetical protein
JOBFFOMB_00124	gene	771	drrB			
JOBFFOMB_00124	CDS	771	drrB			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
JOBFFOMB_00125	gene	948	drrA_1			
JOBFFOMB_00125	CDS	948	drrA_1	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
JOBFFOMB_00126	gene	531				
JOBFFOMB_00126	CDS	531				hypothetical protein
JOBFFOMB_00127	gene	732				
JOBFFOMB_00127	CDS	732				hypothetical protein
JOBFFOMB_00128	gene	360				
JOBFFOMB_00128	CDS	360				hypothetical protein
JOBFFOMB_00129	gene	435				
JOBFFOMB_00129	CDS	435				hypothetical protein
JOBFFOMB_00130	gene	324				
JOBFFOMB_00130	CDS	324				hypothetical protein
JOBFFOMB_00131	gene	270				
JOBFFOMB_00131	CDS	270				hypothetical protein
JOBFFOMB_00132	gene	210				
JOBFFOMB_00132	CDS	210				hypothetical protein
JOBFFOMB_00133	gene	690	rpsC			
JOBFFOMB_00133	CDS	690	rpsC		COG0092	30S ribosomal protein S3
JOBFFOMB_00134	gene	462				
JOBFFOMB_00134	CDS	462				hypothetical protein
JOBFFOMB_00135	gene	396				
JOBFFOMB_00135	CDS	396				hypothetical protein
JOBFFOMB_00136	gene	747				
JOBFFOMB_00136	CDS	747				hypothetical protein
JOBFFOMB_00137	gene	267				
JOBFFOMB_00137	CDS	267				hypothetical protein
JOBFFOMB_00138	gene	801				
JOBFFOMB_00138	CDS	801				hypothetical protein
JOBFFOMB_00139	gene	750				
JOBFFOMB_00139	CDS	750				hypothetical protein
JOBFFOMB_00140	gene	504				
JOBFFOMB_00140	CDS	504				hypothetical protein
JOBFFOMB_00141	gene	555				
JOBFFOMB_00141	CDS	555				hypothetical protein
JOBFFOMB_00142	gene	1554				
JOBFFOMB_00142	CDS	1554				hypothetical protein
JOBFFOMB_00143	gene	603	bluB			
JOBFFOMB_00143	CDS	603	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
JOBFFOMB_00144	gene	738	kaiC_1			
JOBFFOMB_00144	CDS	738	kaiC_1	2.7.11.1		Circadian clock protein kinase KaiC
JOBFFOMB_00145	gene	540				
JOBFFOMB_00145	CDS	540				hypothetical protein
JOBFFOMB_00146	gene	213				
JOBFFOMB_00146	CDS	213				hypothetical protein
JOBFFOMB_00147	gene	384				
JOBFFOMB_00147	CDS	384				hypothetical protein
JOBFFOMB_00148	gene	147				
JOBFFOMB_00148	CDS	147				hypothetical protein
JOBFFOMB_00149	gene	507				
JOBFFOMB_00149	CDS	507				hypothetical protein
JOBFFOMB_00150	gene	813				
JOBFFOMB_00150	CDS	813				hypothetical protein
JOBFFOMB_00151	gene	771				
JOBFFOMB_00151	CDS	771				hypothetical protein
JOBFFOMB_00152	gene	114				
JOBFFOMB_00152	CDS	114				hypothetical protein
JOBFFOMB_00153	gene	441				
JOBFFOMB_00153	CDS	441				hypothetical protein
JOBFFOMB_00154	gene	705				
JOBFFOMB_00154	CDS	705				hypothetical protein
JOBFFOMB_00155	gene	213				
JOBFFOMB_00155	CDS	213				hypothetical protein
JOBFFOMB_00156	gene	246				
JOBFFOMB_00156	CDS	246				hypothetical protein
JOBFFOMB_00157	gene	600				
JOBFFOMB_00157	CDS	600				hypothetical protein
JOBFFOMB_00158	gene	1530				
JOBFFOMB_00158	CDS	1530				hypothetical protein
JOBFFOMB_00159	gene	2430				
JOBFFOMB_00159	CDS	2430				hypothetical protein
JOBFFOMB_00160	gene	309				
JOBFFOMB_00160	CDS	309				hypothetical protein
JOBFFOMB_00161	gene	318				
JOBFFOMB_00161	CDS	318				hypothetical protein
JOBFFOMB_00162	gene	915	pkwA			
JOBFFOMB_00162	CDS	915	pkwA	2.7.11.1		putative serine/threonine-protein kinase PkwA
JOBFFOMB_00163	gene	180				
JOBFFOMB_00163	CDS	180				hypothetical protein
JOBFFOMB_00164	gene	177				
JOBFFOMB_00164	CDS	177				hypothetical protein
JOBFFOMB_00165	gene	222				
JOBFFOMB_00165	CDS	222				hypothetical protein
JOBFFOMB_00166	gene	894				
JOBFFOMB_00166	CDS	894				hypothetical protein
JOBFFOMB_00167	gene	891	Dml			
JOBFFOMB_00167	CDS	891	Dml	4.1.3.32		2,3-dimethylmalate lyase
JOBFFOMB_00168	gene	1302	asnS			
JOBFFOMB_00168	CDS	1302	asnS	6.1.1.22		Asparagine--tRNA ligase
JOBFFOMB_00169	gene	399	murG			
JOBFFOMB_00169	CDS	399	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JOBFFOMB_00170	gene	414				
JOBFFOMB_00170	CDS	414				hypothetical protein
JOBFFOMB_00171	gene	687				
JOBFFOMB_00171	CDS	687				hypothetical protein
JOBFFOMB_00172	gene	738	rph_1			
JOBFFOMB_00172	CDS	738	rph_1	2.7.7.56	COG0689	Ribonuclease PH
JOBFFOMB_00173	gene	837	rph_2			
JOBFFOMB_00173	CDS	837	rph_2	2.7.7.56		Ribonuclease PH
JOBFFOMB_00174	gene	222				
JOBFFOMB_00174	CDS	222				hypothetical protein
JOBFFOMB_00175	gene	258				
JOBFFOMB_00175	CDS	258				hypothetical protein
JOBFFOMB_00176	gene	369				
JOBFFOMB_00176	CDS	369				hypothetical protein
JOBFFOMB_00177	gene	870	ecfA2			
JOBFFOMB_00177	CDS	870	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
JOBFFOMB_00178	gene	813	cbiO			
JOBFFOMB_00178	CDS	813	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
JOBFFOMB_00179	gene	447				
JOBFFOMB_00179	CDS	447				hypothetical protein
JOBFFOMB_00180	gene	1890				
JOBFFOMB_00180	CDS	1890				hypothetical protein
JOBFFOMB_00181	gene	903	wecC_1			
JOBFFOMB_00181	CDS	903	wecC_1	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
JOBFFOMB_00182	gene	423				
JOBFFOMB_00182	CDS	423				hypothetical protein
JOBFFOMB_00183	gene	843	ttuD			
JOBFFOMB_00183	CDS	843	ttuD		COG2897	Sulfur carrier protein TtuD
JOBFFOMB_00184	gene	696	gcvH			
JOBFFOMB_00184	CDS	696	gcvH			Glycine cleavage system H protein
JOBFFOMB_00185	gene	588				
JOBFFOMB_00185	CDS	588				hypothetical protein
JOBFFOMB_00186	gene	771				
JOBFFOMB_00186	CDS	771				hypothetical protein
JOBFFOMB_00187	gene	399				
JOBFFOMB_00187	CDS	399				hypothetical protein
JOBFFOMB_00188	gene	96				
JOBFFOMB_00188	CDS	96				hypothetical protein
JOBFFOMB_00189	gene	684	pgk/tpi			
JOBFFOMB_00189	CDS	684	pgk/tpi		COG0126	Bifunctional PGK/TIM
JOBFFOMB_00190	gene	1128				
JOBFFOMB_00190	CDS	1128				hypothetical protein
JOBFFOMB_00191	gene	705				
JOBFFOMB_00191	CDS	705				hypothetical protein
JOBFFOMB_00192	gene	861				
JOBFFOMB_00192	CDS	861				hypothetical protein
JOBFFOMB_00193	gene	1194	ftsH_2			
JOBFFOMB_00193	CDS	1194	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JOBFFOMB_00194	gene	1290	aspS2_1			
JOBFFOMB_00194	CDS	1290	aspS2_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
JOBFFOMB_00195	gene	507				
JOBFFOMB_00195	CDS	507				hypothetical protein
JOBFFOMB_00196	gene	885	nnr_1			
JOBFFOMB_00196	CDS	885	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JOBFFOMB_00197	gene	216				
JOBFFOMB_00197	CDS	216				hypothetical protein
JOBFFOMB_00198	gene	1479	guaB			
JOBFFOMB_00198	CDS	1479	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JOBFFOMB_00199	gene	939				
JOBFFOMB_00199	CDS	939		2.5.-.-		Deoxyhypusine synthase-like protein
JOBFFOMB_00200	gene	2091	hppA1			
JOBFFOMB_00200	CDS	2091	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
JOBFFOMB_00201	gene	357				
JOBFFOMB_00201	CDS	357				hypothetical protein
JOBFFOMB_00202	gene	156				
JOBFFOMB_00202	CDS	156				hypothetical protein
JOBFFOMB_00203	gene	303				
JOBFFOMB_00203	CDS	303				hypothetical protein
JOBFFOMB_00204	gene	306				
JOBFFOMB_00204	CDS	306				hypothetical protein
JOBFFOMB_00205	gene	453				
JOBFFOMB_00205	CDS	453				hypothetical protein
JOBFFOMB_00206	gene	369				
JOBFFOMB_00206	CDS	369				hypothetical protein
JOBFFOMB_00207	gene	540				
JOBFFOMB_00207	CDS	540				hypothetical protein
JOBFFOMB_00208	gene	798	nadE			
JOBFFOMB_00208	CDS	798	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
JOBFFOMB_00209	gene	714				
JOBFFOMB_00209	CDS	714				hypothetical protein
JOBFFOMB_00210	gene	234				
JOBFFOMB_00210	CDS	234				hypothetical protein
JOBFFOMB_00211	gene	237				
JOBFFOMB_00211	CDS	237				hypothetical protein
JOBFFOMB_00212	gene	666	kaiC_2			
JOBFFOMB_00212	CDS	666	kaiC_2	2.7.11.1		Circadian clock protein kinase KaiC
JOBFFOMB_00213	gene	1533				
JOBFFOMB_00213	CDS	1533				hypothetical protein
JOBFFOMB_00214	gene	2094				
JOBFFOMB_00214	CDS	2094				hypothetical protein
JOBFFOMB_00215	gene	882				
JOBFFOMB_00215	CDS	882				hypothetical protein
JOBFFOMB_00216	gene	108				
JOBFFOMB_00216	CDS	108				hypothetical protein
JOBFFOMB_00217	gene	126				
JOBFFOMB_00217	CDS	126				hypothetical protein
JOBFFOMB_00218	gene	1050				
JOBFFOMB_00218	CDS	1050				hypothetical protein
JOBFFOMB_00219	gene	135				
JOBFFOMB_00219	CDS	135				hypothetical protein
JOBFFOMB_00220	gene	150				
JOBFFOMB_00220	CDS	150				hypothetical protein
JOBFFOMB_00221	gene	510				
JOBFFOMB_00221	CDS	510				hypothetical protein
JOBFFOMB_00222	gene	1260				
JOBFFOMB_00222	CDS	1260				hypothetical protein
JOBFFOMB_00223	gene	330				
JOBFFOMB_00223	CDS	330				hypothetical protein
JOBFFOMB_00224	gene	342				
JOBFFOMB_00224	CDS	342				hypothetical protein
JOBFFOMB_00225	gene	549				
JOBFFOMB_00225	CDS	549				hypothetical protein
JOBFFOMB_00226	gene	1221	trpB			
JOBFFOMB_00226	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
JOBFFOMB_00227	gene	864	kynA			
JOBFFOMB_00227	CDS	864	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
JOBFFOMB_00228	gene	1086	aspC_1			
JOBFFOMB_00228	CDS	1086	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
JOBFFOMB_00229	gene	126				
JOBFFOMB_00229	CDS	126				hypothetical protein
JOBFFOMB_00230	gene	525				
JOBFFOMB_00230	CDS	525				hypothetical protein
JOBFFOMB_00231	gene	1305	pyrC			
JOBFFOMB_00231	CDS	1305	pyrC	3.5.2.3		Dihydroorotase
JOBFFOMB_00232	gene	1953				
JOBFFOMB_00232	CDS	1953				hypothetical protein
JOBFFOMB_00233	gene	588	nudL			
JOBFFOMB_00233	CDS	588	nudL	3.6.1.-		putative Nudix hydrolase NudL
JOBFFOMB_00234	gene	486	ilvH			
JOBFFOMB_00234	CDS	486	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
JOBFFOMB_00235	gene	921				
JOBFFOMB_00235	CDS	921				hypothetical protein
JOBFFOMB_00236	gene	636	nth			
JOBFFOMB_00236	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
JOBFFOMB_00237	gene	483	ilvD			
JOBFFOMB_00237	CDS	483	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JOBFFOMB_00238	gene	798	topA			
JOBFFOMB_00238	CDS	798	topA	5.6.2.1	COG0550	DNA topoisomerase 1
JOBFFOMB_00239	gene	249				
JOBFFOMB_00239	CDS	249				hypothetical protein
JOBFFOMB_00240	gene	423				
JOBFFOMB_00240	CDS	423				hypothetical protein
JOBFFOMB_00241	gene	660				
JOBFFOMB_00241	CDS	660				hypothetical protein
JOBFFOMB_00242	gene	498				
JOBFFOMB_00242	CDS	498				hypothetical protein
JOBFFOMB_00243	gene	774	otsB			
JOBFFOMB_00243	CDS	774	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
JOBFFOMB_00244	gene	873				
JOBFFOMB_00244	CDS	873				hypothetical protein
JOBFFOMB_00245	gene	771	kaiC_3			
JOBFFOMB_00245	CDS	771	kaiC_3	2.7.11.1		Circadian clock protein kinase KaiC
JOBFFOMB_00246	gene	1149				
JOBFFOMB_00246	CDS	1149		2.2.1.8		Fluorothreonine transaldolase
JOBFFOMB_00247	gene	231	glyA			
JOBFFOMB_00247	CDS	231	glyA	2.1.2.1		Serine hydroxymethyltransferase
JOBFFOMB_00248	gene	363				
JOBFFOMB_00248	CDS	363				hypothetical protein
JOBFFOMB_00249	gene	303				
JOBFFOMB_00249	CDS	303				hypothetical protein
JOBFFOMB_00250	gene	1293				
JOBFFOMB_00250	CDS	1293				hypothetical protein
JOBFFOMB_00251	gene	177				
JOBFFOMB_00251	CDS	177				hypothetical protein
JOBFFOMB_00252	gene	234				
JOBFFOMB_00252	CDS	234				hypothetical protein
JOBFFOMB_00253	gene	417				
JOBFFOMB_00253	CDS	417				hypothetical protein
JOBFFOMB_00254	gene	1188				
JOBFFOMB_00254	CDS	1188				hypothetical protein
JOBFFOMB_00255	gene	552				
JOBFFOMB_00255	CDS	552				hypothetical protein
JOBFFOMB_00256	gene	216				
JOBFFOMB_00256	CDS	216				hypothetical protein
JOBFFOMB_00257	gene	951	thiK			
JOBFFOMB_00257	CDS	951	thiK	2.7.1.89		Thiamine kinase
JOBFFOMB_00258	gene	987				
JOBFFOMB_00258	CDS	987				hypothetical protein
JOBFFOMB_00259	gene	387	msrB			
JOBFFOMB_00259	CDS	387	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
JOBFFOMB_00260	gene	831				
JOBFFOMB_00260	CDS	831				hypothetical protein
JOBFFOMB_00261	gene	405				
JOBFFOMB_00261	CDS	405				hypothetical protein
JOBFFOMB_00262	gene	822	kaiC_4			
JOBFFOMB_00262	CDS	822	kaiC_4	2.7.11.1	COG0467	Circadian clock protein kinase KaiC
JOBFFOMB_00263	gene	246				
