locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKEHBEGC_00029	CDS	963	metH_2	2.1.1.13	COG0646	Methionine synthase
NKEHBEGC_00030	gene	756				
NKEHBEGC_00030	CDS	756				hypothetical protein
NKEHBEGC_00031	gene	1059				
NKEHBEGC_00031	CDS	1059				hypothetical protein
NKEHBEGC_00032	gene	1059	ssuA			
NKEHBEGC_00032	CDS	1059	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
NKEHBEGC_00033	gene	801	ssuC			
NKEHBEGC_00033	CDS	801	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NKEHBEGC_00034	gene	777	cmpD			
NKEHBEGC_00034	CDS	777	cmpD	3.6.3.-	COG1116	Bicarbonate transport ATP-binding protein CmpD
NKEHBEGC_00035	gene	1188	argG			
NKEHBEGC_00035	CDS	1188	argG	6.3.4.5		Argininosuccinate synthase
NKEHBEGC_00036	gene	168				
NKEHBEGC_00036	CDS	168				hypothetical protein
NKEHBEGC_00037	gene	858	lysX_1			
NKEHBEGC_00037	CDS	858	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
NKEHBEGC_00038	gene	1053	lysY			
NKEHBEGC_00038	CDS	1053	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate 6-phosphate reductase
NKEHBEGC_00039	gene	801	lysZ			
NKEHBEGC_00039	CDS	801	lysZ	2.7.2.-	COG0548	[LysW]-aminoadipate kinase
NKEHBEGC_00040	gene	1194	lysJ			
NKEHBEGC_00040	CDS	1194	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
NKEHBEGC_00041	gene	420				
NKEHBEGC_00041	CDS	420				hypothetical protein
NKEHBEGC_00042	gene	1197	leuA_1			
NKEHBEGC_00042	CDS	1197	leuA_1	2.3.3.13		2-isopropylmalate synthase
NKEHBEGC_00043	gene	165				
NKEHBEGC_00043	CDS	165				hypothetical protein
NKEHBEGC_00044	gene	849	lysX_2			
NKEHBEGC_00044	CDS	849	lysX_2	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
NKEHBEGC_00045	gene	1143	lysK			
NKEHBEGC_00045	CDS	1143	lysK	3.5.1.-	COG0624	[LysW]-lysine hydrolase
NKEHBEGC_00046	gene	1038				
NKEHBEGC_00046	CDS	1038				hypothetical protein
NKEHBEGC_00047	gene	627	hldE			
NKEHBEGC_00047	CDS	627	hldE		COG2870	Bifunctional protein HldE
NKEHBEGC_00048	gene	696				
NKEHBEGC_00048	CDS	696				hypothetical protein
NKEHBEGC_00049	gene	1146				
NKEHBEGC_00049	CDS	1146				hypothetical protein
NKEHBEGC_00050	gene	375				
NKEHBEGC_00050	CDS	375				hypothetical protein
NKEHBEGC_00051	gene	684	carA_1			
NKEHBEGC_00051	CDS	684	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
NKEHBEGC_00052	gene	285				
NKEHBEGC_00052	CDS	285				hypothetical protein
NKEHBEGC_00053	gene	1158				
NKEHBEGC_00053	CDS	1158				hypothetical protein
NKEHBEGC_00054	gene	3315				
NKEHBEGC_00054	CDS	3315				hypothetical protein
NKEHBEGC_00055	gene	486				
NKEHBEGC_00055	CDS	486				hypothetical protein
NKEHBEGC_00056	gene	732				
NKEHBEGC_00056	CDS	732				hypothetical protein
NKEHBEGC_00057	gene	1491				
NKEHBEGC_00057	CDS	1491				hypothetical protein
NKEHBEGC_00058	gene	564				
NKEHBEGC_00058	CDS	564				hypothetical protein
NKEHBEGC_00059	gene	927				
NKEHBEGC_00059	CDS	927				hypothetical protein
NKEHBEGC_00060	gene	1380				
NKEHBEGC_00060	CDS	1380				hypothetical protein
NKEHBEGC_00061	gene	2124				
NKEHBEGC_00061	CDS	2124				hypothetical protein
NKEHBEGC_00062	gene	762	crt			
NKEHBEGC_00062	CDS	762	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NKEHBEGC_00063	gene	351	erpA			
NKEHBEGC_00063	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
NKEHBEGC_00064	gene	144				
NKEHBEGC_00064	CDS	144				hypothetical protein
NKEHBEGC_00065	gene	171				
NKEHBEGC_00065	CDS	171				hypothetical protein
NKEHBEGC_00066	gene	393				
NKEHBEGC_00066	CDS	393				hypothetical protein
NKEHBEGC_00067	gene	747				
NKEHBEGC_00067	CDS	747				hypothetical protein
NKEHBEGC_00068	gene	228				
NKEHBEGC_00068	CDS	228				hypothetical protein
NKEHBEGC_00069	gene	1248	gdhA			
NKEHBEGC_00069	CDS	1248	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
NKEHBEGC_00070	gene	357				
NKEHBEGC_00070	CDS	357				hypothetical protein
NKEHBEGC_00071	gene	1137	yfcJ			
NKEHBEGC_00071	CDS	1137	yfcJ			putative MFS-type transporter YfcJ
NKEHBEGC_00072	gene	690	COQ5_1			
NKEHBEGC_00072	CDS	690	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NKEHBEGC_00073	gene	2511	cshB			
NKEHBEGC_00073	CDS	2511	cshB	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshB
NKEHBEGC_00074	gene	930	sasA_1			
NKEHBEGC_00074	CDS	930	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NKEHBEGC_00075	gene	825				
NKEHBEGC_00075	CDS	825				hypothetical protein
NKEHBEGC_00076	gene	1566				
NKEHBEGC_00076	CDS	1566				hypothetical protein
NKEHBEGC_00077	gene	95				
NKEHBEGC_00077	tRNA	95				tRNA-Tyr(ata)
NKEHBEGC_00078	gene	1689	rcsC_1			
NKEHBEGC_00078	CDS	1689	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NKEHBEGC_00079	gene	267				
NKEHBEGC_00079	CDS	267				hypothetical protein
NKEHBEGC_00080	gene	2040	hyfB			
NKEHBEGC_00080	CDS	2040	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
NKEHBEGC_00081	gene	942	hycD			
NKEHBEGC_00081	CDS	942	hycD		COG0650	Formate hydrogenlyase subunit 4
NKEHBEGC_00082	gene	642	hyfE			
NKEHBEGC_00082	CDS	642	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
NKEHBEGC_00083	gene	138				
NKEHBEGC_00083	CDS	138				hypothetical protein
NKEHBEGC_00084	gene	1209	mrpA			
NKEHBEGC_00084	CDS	1209	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
NKEHBEGC_00085	gene	1626	hycE			
NKEHBEGC_00085	CDS	1626	hycE		COG3261	Formate hydrogenlyase subunit 5
NKEHBEGC_00086	gene	804	ndhK_1			
NKEHBEGC_00086	CDS	804	ndhK_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
NKEHBEGC_00087	gene	156				
NKEHBEGC_00087	CDS	156				hypothetical protein
NKEHBEGC_00088	gene	888				
NKEHBEGC_00088	CDS	888				hypothetical protein
NKEHBEGC_00089	gene	816	zraS			
NKEHBEGC_00089	CDS	816	zraS	2.7.13.3		Sensor protein ZraS
NKEHBEGC_00090	gene	417				
NKEHBEGC_00090	CDS	417				hypothetical protein
NKEHBEGC_00091	gene	1467				
NKEHBEGC_00091	CDS	1467				hypothetical protein
NKEHBEGC_00092	gene	1188				
NKEHBEGC_00092	CDS	1188				hypothetical protein
NKEHBEGC_00093	gene	822				
NKEHBEGC_00093	CDS	822				hypothetical protein
NKEHBEGC_00094	gene	171				
NKEHBEGC_00094	CDS	171				hypothetical protein
NKEHBEGC_00095	gene	85				
NKEHBEGC_00095	tRNA	85				tRNA-Ser(gct)
NKEHBEGC_00096	gene	747	cpdA_1			
NKEHBEGC_00096	CDS	747	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NKEHBEGC_00097	gene	1038	icd			
NKEHBEGC_00097	CDS	1038	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
NKEHBEGC_00098	gene	537	prmC			
NKEHBEGC_00098	CDS	537	prmC	2.1.1.297		Release factor glutamine methyltransferase
NKEHBEGC_00099	gene	708	rsmA			
NKEHBEGC_00099	CDS	708	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
NKEHBEGC_00100	gene	561				
NKEHBEGC_00100	CDS	561				hypothetical protein
NKEHBEGC_00101	gene	327				
NKEHBEGC_00101	CDS	327				hypothetical protein
NKEHBEGC_00102	gene	303				
NKEHBEGC_00102	CDS	303				hypothetical protein
NKEHBEGC_00103	gene	999	recA			
NKEHBEGC_00103	CDS	999	recA			Protein RecA
NKEHBEGC_00104	gene	255				
NKEHBEGC_00104	CDS	255				hypothetical protein
NKEHBEGC_00105	gene	183				
NKEHBEGC_00105	CDS	183				hypothetical protein
NKEHBEGC_00106	gene	1725				
NKEHBEGC_00106	CDS	1725				hypothetical protein
NKEHBEGC_00107	gene	819				
NKEHBEGC_00107	CDS	819			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
NKEHBEGC_00108	gene	909	pyrD			
NKEHBEGC_00108	CDS	909	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
NKEHBEGC_00109	gene	1308				
NKEHBEGC_00109	CDS	1308				hypothetical protein
NKEHBEGC_00110	gene	675				
NKEHBEGC_00110	CDS	675				hypothetical protein
NKEHBEGC_00111	gene	624	rnhB			
NKEHBEGC_00111	CDS	624	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NKEHBEGC_00112	gene	1134	trm1			
NKEHBEGC_00112	CDS	1134	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
NKEHBEGC_00113	gene	636	rlmE			
NKEHBEGC_00113	CDS	636	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
NKEHBEGC_00114	gene	582				
NKEHBEGC_00114	CDS	582				hypothetical protein
NKEHBEGC_00115	gene	531				
NKEHBEGC_00115	CDS	531				hypothetical protein
NKEHBEGC_00116	gene	2082				
NKEHBEGC_00116	CDS	2082				hypothetical protein
NKEHBEGC_00117	gene	2226				
NKEHBEGC_00117	CDS	2226				hypothetical protein
NKEHBEGC_00118	gene	513	apt			
NKEHBEGC_00118	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
NKEHBEGC_00119	gene	795	mtnP			
NKEHBEGC_00119	CDS	795	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
NKEHBEGC_00120	gene	285				
NKEHBEGC_00120	CDS	285				hypothetical protein
NKEHBEGC_00121	gene	444				
NKEHBEGC_00121	CDS	444				hypothetical protein
NKEHBEGC_00122	gene	369				
NKEHBEGC_00122	CDS	369				hypothetical protein
NKEHBEGC_00123	gene	558	ecdB			
NKEHBEGC_00123	CDS	558	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
NKEHBEGC_00124	gene	411				
NKEHBEGC_00124	CDS	411				hypothetical protein
NKEHBEGC_00125	gene	1104	TOP6A			
NKEHBEGC_00125	CDS	1104	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
NKEHBEGC_00126	gene	1833	TOP6B			
NKEHBEGC_00126	CDS	1833	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
NKEHBEGC_00127	gene	573				
NKEHBEGC_00127	CDS	573				hypothetical protein
NKEHBEGC_00128	gene	960				
NKEHBEGC_00128	CDS	960				hypothetical protein
NKEHBEGC_00129	gene	312				
NKEHBEGC_00129	CDS	312				hypothetical protein
NKEHBEGC_00130	gene	246				
NKEHBEGC_00130	CDS	246				hypothetical protein
NKEHBEGC_00131	gene	423				
NKEHBEGC_00131	CDS	423				hypothetical protein
NKEHBEGC_00132	gene	501				
NKEHBEGC_00132	CDS	501				hypothetical protein
NKEHBEGC_00133	gene	1146				
NKEHBEGC_00133	CDS	1146				hypothetical protein
NKEHBEGC_00134	gene	753				
NKEHBEGC_00134	CDS	753		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
NKEHBEGC_00135	gene	417				
NKEHBEGC_00135	CDS	417				hypothetical protein
NKEHBEGC_00136	gene	750	pyrF			
NKEHBEGC_00136	CDS	750	pyrF			Orotidine 5'-phosphate decarboxylase
NKEHBEGC_00137	gene	657				
NKEHBEGC_00137	CDS	657				hypothetical protein
NKEHBEGC_00138	gene	1002	purA			
NKEHBEGC_00138	CDS	1002	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NKEHBEGC_00139	gene	462				
NKEHBEGC_00139	CDS	462				hypothetical protein
NKEHBEGC_00140	gene	156				
NKEHBEGC_00140	CDS	156				hypothetical protein
NKEHBEGC_00141	gene	207				
NKEHBEGC_00141	CDS	207				hypothetical protein
NKEHBEGC_00142	gene	636				
NKEHBEGC_00142	CDS	636				hypothetical protein
NKEHBEGC_00143	gene	291				
NKEHBEGC_00143	CDS	291				hypothetical protein
NKEHBEGC_00144	gene	96				
NKEHBEGC_00144	CDS	96				hypothetical protein
NKEHBEGC_00145	gene	681				
NKEHBEGC_00145	CDS	681		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
NKEHBEGC_00146	gene	492				
NKEHBEGC_00146	CDS	492				hypothetical protein
NKEHBEGC_00147	gene	780				
NKEHBEGC_00147	CDS	780				hypothetical protein
NKEHBEGC_00148	gene	228				
NKEHBEGC_00148	CDS	228				hypothetical protein
NKEHBEGC_00149	gene	756	dtd3			
NKEHBEGC_00149	CDS	756	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
NKEHBEGC_00150	gene	219				
NKEHBEGC_00150	CDS	219				hypothetical protein
NKEHBEGC_00151	gene	72				
NKEHBEGC_00151	tRNA	72				tRNA-Cys(gca)
NKEHBEGC_00152	gene	1752				
NKEHBEGC_00152	CDS	1752				hypothetical protein
NKEHBEGC_00153	gene	165				
NKEHBEGC_00153	CDS	165				hypothetical protein
NKEHBEGC_00154	gene	558				
NKEHBEGC_00154	CDS	558				hypothetical protein
NKEHBEGC_00155	gene	282				
NKEHBEGC_00155	CDS	282				hypothetical protein
NKEHBEGC_00156	gene	165				
NKEHBEGC_00156	CDS	165				hypothetical protein
NKEHBEGC_00157	gene	74				
NKEHBEGC_00157	tRNA	74				tRNA-Thr(cgt)
NKEHBEGC_00158	gene	1299	glmM_1			
NKEHBEGC_00158	CDS	1299	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
NKEHBEGC_00159	gene	957	thiL			
NKEHBEGC_00159	CDS	957	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NKEHBEGC_00160	gene	819				
NKEHBEGC_00160	CDS	819				hypothetical protein
NKEHBEGC_00161	gene	408	rpsK			
NKEHBEGC_00161	CDS	408	rpsK		COG0100	30S ribosomal protein S11
NKEHBEGC_00162	gene	324				
NKEHBEGC_00162	CDS	324				hypothetical protein
NKEHBEGC_00163	gene	489				
NKEHBEGC_00163	CDS	489				hypothetical protein
NKEHBEGC_00164	gene	1452	rtcB			
NKEHBEGC_00164	CDS	1452	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
NKEHBEGC_00165	gene	138				
NKEHBEGC_00165	CDS	138				hypothetical protein
NKEHBEGC_00166	gene	1362	purB			
NKEHBEGC_00166	CDS	1362	purB	4.3.2.2		Adenylosuccinate lyase
NKEHBEGC_00167	gene	792				
NKEHBEGC_00167	CDS	792				hypothetical protein
NKEHBEGC_00168	gene	282	phhB			
NKEHBEGC_00168	CDS	282	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
NKEHBEGC_00169	gene	822				
NKEHBEGC_00169	CDS	822				hypothetical protein
NKEHBEGC_00170	gene	2316	valS_1			
NKEHBEGC_00170	CDS	2316	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
NKEHBEGC_00171	gene	369				
NKEHBEGC_00171	CDS	369				hypothetical protein
NKEHBEGC_00172	gene	501				
NKEHBEGC_00172	CDS	501				hypothetical protein
NKEHBEGC_00173	gene	432				
NKEHBEGC_00173	CDS	432				hypothetical protein
NKEHBEGC_00174	gene	396				
NKEHBEGC_00174	CDS	396				hypothetical protein
NKEHBEGC_00175	gene	999	ccr_1			
NKEHBEGC_00175	CDS	999	ccr_1	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
NKEHBEGC_00176	gene	234				
NKEHBEGC_00176	CDS	234				hypothetical protein
NKEHBEGC_00177	gene	2283	acnA			
NKEHBEGC_00177	CDS	2283	acnA	4.2.1.3		Aconitate hydratase A
NKEHBEGC_00178	gene	618	pdxT			
NKEHBEGC_00178	CDS	618	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
NKEHBEGC_00179	gene	969	pdxS			
NKEHBEGC_00179	CDS	969	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
NKEHBEGC_00180	gene	510				
NKEHBEGC_00180	CDS	510				hypothetical protein
NKEHBEGC_00181	gene	633				
NKEHBEGC_00181	CDS	633				hypothetical protein
NKEHBEGC_00182	gene	117				
NKEHBEGC_00182	CDS	117				hypothetical protein
NKEHBEGC_00183	gene	567				
NKEHBEGC_00183	CDS	567				hypothetical protein
NKEHBEGC_00184	gene	240				
NKEHBEGC_00184	CDS	240				hypothetical protein
NKEHBEGC_00185	gene	216	cheY_1			
NKEHBEGC_00185	CDS	216	cheY_1		COG0784	Chemotaxis protein CheY
NKEHBEGC_00186	gene	300				
NKEHBEGC_00186	CDS	300				hypothetical protein
NKEHBEGC_00187	gene	216				
NKEHBEGC_00187	CDS	216				hypothetical protein
NKEHBEGC_00188	gene	687				
NKEHBEGC_00188	CDS	687				hypothetical protein
NKEHBEGC_00189	gene	1869				
NKEHBEGC_00189	CDS	1869				hypothetical protein
NKEHBEGC_00190	gene	1185	acrA			
NKEHBEGC_00190	CDS	1185	acrA			Acryloyl-CoA reductase electron transfer subunit beta
NKEHBEGC_00191	gene	882	carD			
NKEHBEGC_00191	CDS	882	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
NKEHBEGC_00192	gene	204				
NKEHBEGC_00192	CDS	204				hypothetical protein
NKEHBEGC_00193	gene	639				
NKEHBEGC_00193	CDS	639				hypothetical protein
NKEHBEGC_00194	gene	4416				
NKEHBEGC_00194	CDS	4416				hypothetical protein
NKEHBEGC_00195	gene	1458	glyQS			
NKEHBEGC_00195	CDS	1458	glyQS	6.1.1.14		Glycine--tRNA ligase
NKEHBEGC_00196	gene	843	nfo			
NKEHBEGC_00196	CDS	843	nfo	3.1.21.2	COG0648	putative endonuclease 4
NKEHBEGC_00197	gene	1137				
NKEHBEGC_00197	CDS	1137				hypothetical protein
NKEHBEGC_00198	gene	1125				
NKEHBEGC_00198	CDS	1125				hypothetical protein
NKEHBEGC_00199	gene	2844				
NKEHBEGC_00199	CDS	2844				hypothetical protein
NKEHBEGC_00200	gene	546	guaA_1			
NKEHBEGC_00200	CDS	546	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NKEHBEGC_00201	gene	945				
NKEHBEGC_00201	CDS	945				hypothetical protein
NKEHBEGC_00202	gene	414	hit_1			
NKEHBEGC_00202	CDS	414	hit_1		COG0537	Protein hit
NKEHBEGC_00203	gene	74				
NKEHBEGC_00203	tRNA	74				tRNA-Gly(ccc)
NKEHBEGC_00204	gene	174				
NKEHBEGC_00204	CDS	174				hypothetical protein
NKEHBEGC_00205	gene	405				
NKEHBEGC_00205	CDS	405				hypothetical protein
NKEHBEGC_00206	gene	213				
NKEHBEGC_00206	CDS	213				hypothetical protein
NKEHBEGC_00207	gene	516				
NKEHBEGC_00207	CDS	516				hypothetical protein
NKEHBEGC_00208	gene	1164	fadB			
NKEHBEGC_00208	CDS	1164	fadB	5.3.3.8		Fatty acid oxidation complex subunit alpha
NKEHBEGC_00209	gene	831				
NKEHBEGC_00209	CDS	831				hypothetical protein
NKEHBEGC_00210	gene	957				
NKEHBEGC_00210	CDS	957				hypothetical protein
NKEHBEGC_00211	gene	516	cheB_1			
NKEHBEGC_00211	CDS	516	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NKEHBEGC_00212	gene	441				
NKEHBEGC_00212	CDS	441				hypothetical protein
NKEHBEGC_00213	gene	3606				
NKEHBEGC_00213	CDS	3606				hypothetical protein
NKEHBEGC_00214	gene	585				
NKEHBEGC_00214	CDS	585				hypothetical protein
NKEHBEGC_00215	gene	255				
NKEHBEGC_00215	CDS	255				hypothetical protein
NKEHBEGC_00216	gene	1047	adhC2			
NKEHBEGC_00216	CDS	1047	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
NKEHBEGC_00217	gene	660				
NKEHBEGC_00217	CDS	660				hypothetical protein
NKEHBEGC_00218	gene	384				
NKEHBEGC_00218	CDS	384				hypothetical protein
NKEHBEGC_00219	gene	141				
NKEHBEGC_00219	CDS	141				hypothetical protein
NKEHBEGC_00220	gene	396				
NKEHBEGC_00220	CDS	396				hypothetical protein
NKEHBEGC_00221	gene	255				
NKEHBEGC_00221	CDS	255				hypothetical protein
NKEHBEGC_00222	gene	462				
NKEHBEGC_00222	CDS	462				hypothetical protein
NKEHBEGC_00223	gene	774				
NKEHBEGC_00223	CDS	774				hypothetical protein
NKEHBEGC_00224	gene	1521	srmB			
NKEHBEGC_00224	CDS	1521	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
NKEHBEGC_00225	gene	537				
NKEHBEGC_00225	CDS	537				hypothetical protein
NKEHBEGC_00226	gene	3531				
NKEHBEGC_00226	CDS	3531				hypothetical protein
NKEHBEGC_00227	gene	546				
NKEHBEGC_00227	CDS	546				hypothetical protein
NKEHBEGC_00228	gene	873	speB			
NKEHBEGC_00228	CDS	873	speB	3.5.3.11	COG0010	Agmatinase
NKEHBEGC_00229	gene	231				
NKEHBEGC_00229	CDS	231				hypothetical protein
NKEHBEGC_00230	gene	1851				
NKEHBEGC_00230	CDS	1851				hypothetical protein
NKEHBEGC_00231	gene	249				
NKEHBEGC_00231	CDS	249				hypothetical protein
NKEHBEGC_00232	gene	372				
NKEHBEGC_00232	CDS	372				hypothetical protein
NKEHBEGC_00233	gene	417				
NKEHBEGC_00233	CDS	417				hypothetical protein
NKEHBEGC_00234	gene	981	drrA_1			
NKEHBEGC_00234	CDS	981	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
NKEHBEGC_00235	gene	780	yadH_1			
NKEHBEGC_00235	CDS	780	yadH_1		COG0842	Inner membrane transport permease YadH
NKEHBEGC_00236	gene	420	teaD_1			
NKEHBEGC_00236	CDS	420	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
NKEHBEGC_00237	gene	513				
NKEHBEGC_00237	CDS	513				hypothetical protein
NKEHBEGC_00238	gene	429	IMPDH_1			
NKEHBEGC_00238	CDS	429	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
NKEHBEGC_00239	gene	1524	sasA_2			
NKEHBEGC_00239	CDS	1524	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
NKEHBEGC_00240	gene	75				
NKEHBEGC_00240	tRNA	75				tRNA-Val(cac)
NKEHBEGC_00241	gene	474				
NKEHBEGC_00241	CDS	474				hypothetical protein
NKEHBEGC_00242	gene	405	gpt			
NKEHBEGC_00242	CDS	405	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
NKEHBEGC_00243	gene	1263	mntH_1			
NKEHBEGC_00243	CDS	1263	mntH_1		COG1914	Divalent metal cation transporter MntH
NKEHBEGC_00244	gene	1221	tdcB			
NKEHBEGC_00244	CDS	1221	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
NKEHBEGC_00245	gene	837				
NKEHBEGC_00245	CDS	837				hypothetical protein
NKEHBEGC_00246	gene	789				
NKEHBEGC_00246	CDS	789				hypothetical protein
NKEHBEGC_00247	gene	150				
NKEHBEGC_00247	CDS	150				hypothetical protein
NKEHBEGC_00248	gene	342				
NKEHBEGC_00248	CDS	342				hypothetical protein
NKEHBEGC_00249	gene	393				
NKEHBEGC_00249	CDS	393				hypothetical protein
NKEHBEGC_00250	gene	411				
NKEHBEGC_00250	CDS	411				hypothetical protein
NKEHBEGC_00251	gene	219				
NKEHBEGC_00251	CDS	219				hypothetical protein
NKEHBEGC_00252	gene	249				
NKEHBEGC_00252	CDS	249				hypothetical protein
NKEHBEGC_00253	gene	297				
