locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADDFNANM_00030	CDS	288				hypothetical protein
ADDFNANM_00031	gene	474				
ADDFNANM_00031	CDS	474				hypothetical protein
ADDFNANM_00032	gene	786				
ADDFNANM_00032	CDS	786				hypothetical protein
ADDFNANM_00033	gene	300				
ADDFNANM_00033	CDS	300				hypothetical protein
ADDFNANM_00034	gene	333				
ADDFNANM_00034	CDS	333				hypothetical protein
ADDFNANM_00035	gene	2031				
ADDFNANM_00035	CDS	2031				hypothetical protein
ADDFNANM_00036	gene	228				
ADDFNANM_00036	CDS	228				hypothetical protein
ADDFNANM_00037	gene	1038	adhT			
ADDFNANM_00037	CDS	1038	adhT	1.1.1.1		Alcohol dehydrogenase
ADDFNANM_00038	gene	201				
ADDFNANM_00038	CDS	201				hypothetical protein
ADDFNANM_00039	gene	228				
ADDFNANM_00039	CDS	228				hypothetical protein
ADDFNANM_00040	gene	402				
ADDFNANM_00040	CDS	402				hypothetical protein
ADDFNANM_00041	gene	330				
ADDFNANM_00041	CDS	330				hypothetical protein
ADDFNANM_00042	gene	696				
ADDFNANM_00042	CDS	696				hypothetical protein
ADDFNANM_00043	gene	1197	truD			
ADDFNANM_00043	CDS	1197	truD	5.4.99.27		tRNA pseudouridine synthase D
ADDFNANM_00044	gene	1680	vgb_1			
ADDFNANM_00044	CDS	1680	vgb_1	4.2.99.-		Virginiamycin B lyase
ADDFNANM_00045	gene	351				
ADDFNANM_00045	CDS	351				hypothetical protein
ADDFNANM_00046	gene	1170				
ADDFNANM_00046	CDS	1170				hypothetical protein
ADDFNANM_00047	gene	282				
ADDFNANM_00047	CDS	282				hypothetical protein
ADDFNANM_00048	gene	2145	ftsH_1			
ADDFNANM_00048	CDS	2145	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
ADDFNANM_00049	gene	303				
ADDFNANM_00049	CDS	303				hypothetical protein
ADDFNANM_00050	gene	873	ctaB			
ADDFNANM_00050	CDS	873	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
ADDFNANM_00051	gene	807				
ADDFNANM_00051	CDS	807				hypothetical protein
ADDFNANM_00052	gene	399				
ADDFNANM_00052	CDS	399				hypothetical protein
ADDFNANM_00053	gene	264				
ADDFNANM_00053	CDS	264				hypothetical protein
ADDFNANM_00054	gene	2061	hppA			
ADDFNANM_00054	CDS	2061	hppA	7.1.3.1	COG3808	K(+)-stimulated pyrophosphate-energized proton pump
ADDFNANM_00055	gene	378				
ADDFNANM_00055	CDS	378				hypothetical protein
ADDFNANM_00056	gene	498				
ADDFNANM_00056	CDS	498				hypothetical protein
ADDFNANM_00057	gene	1104	apbC			
ADDFNANM_00057	CDS	1104	apbC		COG0489	Iron-sulfur cluster carrier protein
ADDFNANM_00058	gene	651				
ADDFNANM_00058	CDS	651				hypothetical protein
ADDFNANM_00059	gene	189				
ADDFNANM_00059	CDS	189				hypothetical protein
ADDFNANM_00060	gene	831	nadC			
ADDFNANM_00060	CDS	831	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
ADDFNANM_00061	gene	936	nadA			
ADDFNANM_00061	CDS	936	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ADDFNANM_00062	gene	819	nadX			
ADDFNANM_00062	CDS	819	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
ADDFNANM_00063	gene	837				
ADDFNANM_00063	CDS	837				hypothetical protein
ADDFNANM_00064	gene	1527				
ADDFNANM_00064	CDS	1527				hypothetical protein
ADDFNANM_00065	gene	1134				
ADDFNANM_00065	CDS	1134				hypothetical protein
ADDFNANM_00066	gene	2082	smc			
ADDFNANM_00066	CDS	2082	smc			Chromosome partition protein Smc
ADDFNANM_00067	gene	489				
ADDFNANM_00067	CDS	489				hypothetical protein
ADDFNANM_00068	gene	426				
ADDFNANM_00068	CDS	426				hypothetical protein
ADDFNANM_00069	gene	564				
ADDFNANM_00069	CDS	564				hypothetical protein
ADDFNANM_00070	gene	660				
ADDFNANM_00070	CDS	660				hypothetical protein
ADDFNANM_00071	gene	1398				
ADDFNANM_00071	CDS	1398				hypothetical protein
ADDFNANM_00072	gene	351				
ADDFNANM_00072	CDS	351				hypothetical protein
ADDFNANM_00073	gene	654				
ADDFNANM_00073	CDS	654				hypothetical protein
ADDFNANM_00074	gene	684				
ADDFNANM_00074	CDS	684				hypothetical protein
ADDFNANM_00075	gene	933				
ADDFNANM_00075	CDS	933		1.1.1.81	COG0111	Hydroxypyruvate reductase
ADDFNANM_00076	gene	1410				
ADDFNANM_00076	CDS	1410				hypothetical protein
ADDFNANM_00077	gene	1362	aspA			
ADDFNANM_00077	CDS	1362	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
ADDFNANM_00078	gene	1269	miaB			
ADDFNANM_00078	CDS	1269	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
ADDFNANM_00079	gene	942	ftsZ			
ADDFNANM_00079	CDS	942	ftsZ			Cell division protein FtsZ
ADDFNANM_00080	gene	486				
ADDFNANM_00080	CDS	486				hypothetical protein
ADDFNANM_00081	gene	159				
ADDFNANM_00081	CDS	159				hypothetical protein
ADDFNANM_00082	gene	564	nudL			
ADDFNANM_00082	CDS	564	nudL	3.6.1.-		putative Nudix hydrolase NudL
ADDFNANM_00083	gene	735				
ADDFNANM_00083	CDS	735				hypothetical protein
ADDFNANM_00084	gene	927	metE_1			
ADDFNANM_00084	CDS	927	metE_1	2.1.1.14		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ADDFNANM_00085	gene	1011	metE_2			
ADDFNANM_00085	CDS	1011	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ADDFNANM_00086	gene	330				
ADDFNANM_00086	CDS	330				hypothetical protein
ADDFNANM_00087	gene	759	ssuC			
ADDFNANM_00087	CDS	759	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
ADDFNANM_00088	gene	756	nrtD			
ADDFNANM_00088	CDS	756	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
ADDFNANM_00089	gene	1035	ssuA			
ADDFNANM_00089	CDS	1035	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
ADDFNANM_00090	gene	1188	argG			
ADDFNANM_00090	CDS	1188	argG	6.3.4.5		Argininosuccinate synthase
ADDFNANM_00091	gene	168				
ADDFNANM_00091	CDS	168				hypothetical protein
ADDFNANM_00092	gene	723	lysX_1			
ADDFNANM_00092	CDS	723	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
ADDFNANM_00093	gene	135				
ADDFNANM_00093	CDS	135				hypothetical protein
ADDFNANM_00094	gene	1053	lysY			
ADDFNANM_00094	CDS	1053	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate 6-phosphate reductase
ADDFNANM_00095	gene	804	lysZ			
ADDFNANM_00095	CDS	804	lysZ	2.7.2.-	COG0548	[LysW]-aminoadipate kinase
ADDFNANM_00096	gene	312	lysJ_1			
ADDFNANM_00096	CDS	312	lysJ_1	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
ADDFNANM_00097	gene	294	lysJ_2			
ADDFNANM_00097	CDS	294	lysJ_2	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
ADDFNANM_00098	gene	555	argD			
ADDFNANM_00098	CDS	555	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
ADDFNANM_00099	gene	417	lrpC			
ADDFNANM_00099	CDS	417	lrpC		COG1522	HTH-type transcriptional regulator LrpC
ADDFNANM_00100	gene	1170	leuA			
ADDFNANM_00100	CDS	1170	leuA	2.3.3.13		2-isopropylmalate synthase
ADDFNANM_00101	gene	828	lysX_2			
ADDFNANM_00101	CDS	828	lysX_2	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
ADDFNANM_00102	gene	369	lysK			
ADDFNANM_00102	CDS	369	lysK	3.5.1.-	COG0624	[LysW]-lysine hydrolase
ADDFNANM_00103	gene	234				
ADDFNANM_00103	CDS	234				hypothetical protein
ADDFNANM_00104	gene	315				
ADDFNANM_00104	CDS	315				hypothetical protein
ADDFNANM_00105	gene	357				
ADDFNANM_00105	CDS	357				hypothetical protein
ADDFNANM_00106	gene	210				
ADDFNANM_00106	CDS	210				hypothetical protein
ADDFNANM_00107	gene	171				
ADDFNANM_00107	CDS	171				hypothetical protein
ADDFNANM_00108	gene	1704	pat			
ADDFNANM_00108	CDS	1704	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
ADDFNANM_00109	gene	1527	abfD			
ADDFNANM_00109	CDS	1527	abfD	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
ADDFNANM_00110	gene	126				
ADDFNANM_00110	CDS	126				hypothetical protein
ADDFNANM_00111	gene	654				
ADDFNANM_00111	CDS	654				hypothetical protein
ADDFNANM_00112	gene	795				
ADDFNANM_00112	CDS	795				hypothetical protein
ADDFNANM_00113	gene	333	trxA			
ADDFNANM_00113	CDS	333	trxA			Thioredoxin 1
ADDFNANM_00114	gene	531				
ADDFNANM_00114	CDS	531				hypothetical protein
ADDFNANM_00115	gene	360				
ADDFNANM_00115	CDS	360				hypothetical protein
ADDFNANM_00116	gene	75				
ADDFNANM_00116	tRNA	75				tRNA-Ala(cgc)
ADDFNANM_00117	gene	1398				
ADDFNANM_00117	CDS	1398		3.5.2.-		D-hydantoinase
ADDFNANM_00118	gene	675	rpiA			
ADDFNANM_00118	CDS	675	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
ADDFNANM_00119	gene	861				
ADDFNANM_00119	CDS	861				hypothetical protein
ADDFNANM_00120	gene	189				
ADDFNANM_00120	CDS	189				hypothetical protein
ADDFNANM_00121	gene	231				
ADDFNANM_00121	CDS	231				hypothetical protein
ADDFNANM_00122	gene	759	mftE			
ADDFNANM_00122	CDS	759	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
ADDFNANM_00123	gene	843	purU			
ADDFNANM_00123	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ADDFNANM_00124	gene	88				
ADDFNANM_00124	tRNA	88				tRNA-Leu(tag)
ADDFNANM_00125	gene	1344	algC_1			
ADDFNANM_00125	CDS	1344	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
ADDFNANM_00126	gene	405				
ADDFNANM_00126	CDS	405				hypothetical protein
ADDFNANM_00127	gene	219				
ADDFNANM_00127	CDS	219				hypothetical protein
ADDFNANM_00128	gene	204				
ADDFNANM_00128	CDS	204				hypothetical protein
ADDFNANM_00129	gene	399	ndk			
ADDFNANM_00129	CDS	399	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
ADDFNANM_00130	gene	1782	infB			
ADDFNANM_00130	CDS	1782	infB			Translation initiation factor IF-2
ADDFNANM_00131	gene	417				
ADDFNANM_00131	CDS	417				Protein archease
ADDFNANM_00132	gene	1272	hisS			
ADDFNANM_00132	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
ADDFNANM_00133	gene	666				
ADDFNANM_00133	CDS	666				hypothetical protein
ADDFNANM_00134	gene	558				
ADDFNANM_00134	CDS	558				hypothetical protein
ADDFNANM_00135	gene	86				
ADDFNANM_00135	tRNA	86				tRNA-Ser(tga)
ADDFNANM_00136	gene	957				
ADDFNANM_00136	CDS	957				hypothetical protein
ADDFNANM_00137	gene	510				
ADDFNANM_00137	CDS	510				hypothetical protein
ADDFNANM_00138	gene	2094				
ADDFNANM_00138	CDS	2094				hypothetical protein
ADDFNANM_00139	gene	2154	srmB_1			
ADDFNANM_00139	CDS	2154	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
ADDFNANM_00140	gene	990	mraY			
ADDFNANM_00140	CDS	990	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
ADDFNANM_00141	gene	231				
ADDFNANM_00141	CDS	231				hypothetical protein
ADDFNANM_00142	gene	477	fdtC			
ADDFNANM_00142	CDS	477	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
ADDFNANM_00143	gene	270				
ADDFNANM_00143	CDS	270				hypothetical protein
ADDFNANM_00144	gene	936	iolX			
ADDFNANM_00144	CDS	936	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
ADDFNANM_00145	gene	918	ilvE_1			
ADDFNANM_00145	CDS	918	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
ADDFNANM_00146	gene	567				
ADDFNANM_00146	CDS	567				hypothetical protein
ADDFNANM_00147	gene	76				
ADDFNANM_00147	tRNA	76				tRNA-Pro(cgg)
ADDFNANM_00148	gene	870	nqrF			
ADDFNANM_00148	CDS	870	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
ADDFNANM_00149	gene	717				
ADDFNANM_00149	CDS	717				hypothetical protein
ADDFNANM_00150	gene	1080	hemA_1			
ADDFNANM_00150	CDS	1080	hemA_1	1.2.1.70		Glutamyl-tRNA reductase
ADDFNANM_00151	gene	77				
ADDFNANM_00151	tRNA	77				tRNA-Ala(ggc)
ADDFNANM_00152	gene	537				
ADDFNANM_00152	CDS	537				hypothetical protein
ADDFNANM_00153	gene	411				
ADDFNANM_00153	CDS	411				hypothetical protein
ADDFNANM_00154	gene	858	Dml			
ADDFNANM_00154	CDS	858	Dml	4.1.3.32		2,3-dimethylmalate lyase
ADDFNANM_00155	gene	507				
ADDFNANM_00155	CDS	507				hypothetical protein
ADDFNANM_00156	gene	1713	frdA			
ADDFNANM_00156	CDS	1713	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ADDFNANM_00157	gene	429				
ADDFNANM_00157	CDS	429				hypothetical protein
ADDFNANM_00158	gene	345				
ADDFNANM_00158	CDS	345				hypothetical protein
ADDFNANM_00159	gene	801	frdB			
ADDFNANM_00159	CDS	801	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
ADDFNANM_00160	gene	324				
ADDFNANM_00160	CDS	324				hypothetical protein
ADDFNANM_00161	gene	1461	argH			
ADDFNANM_00161	CDS	1461	argH	4.3.2.1	COG0165	Argininosuccinate lyase
ADDFNANM_00162	gene	669	bluB			
ADDFNANM_00162	CDS	669	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
ADDFNANM_00163	gene	76				
ADDFNANM_00163	tRNA	76				tRNA-Lys(ctt)
ADDFNANM_00164	gene	648				
ADDFNANM_00164	CDS	648				hypothetical protein
ADDFNANM_00165	gene	519				
ADDFNANM_00165	CDS	519				hypothetical protein
ADDFNANM_00166	gene	444	ctaA			
ADDFNANM_00166	CDS	444	ctaA	1.3.-.-		Heme A synthase
ADDFNANM_00167	gene	564				
ADDFNANM_00167	CDS	564				hypothetical protein
ADDFNANM_00168	gene	1542	ctaD			
ADDFNANM_00168	CDS	1542	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
ADDFNANM_00169	gene	426				
ADDFNANM_00169	CDS	426				hypothetical protein
ADDFNANM_00170	gene	261				
ADDFNANM_00170	CDS	261				hypothetical protein
ADDFNANM_00171	gene	618	pspA			
ADDFNANM_00171	CDS	618	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
ADDFNANM_00172	gene	672				
ADDFNANM_00172	CDS	672				hypothetical protein
ADDFNANM_00173	gene	237				
ADDFNANM_00173	CDS	237				hypothetical protein
ADDFNANM_00174	gene	1185	aspC_1			
ADDFNANM_00174	CDS	1185	aspC_1	2.6.1.1	COG0436	putative aspartate aminotransferase
ADDFNANM_00175	gene	75				
ADDFNANM_00175	tRNA	75				tRNA-Arg(tcg)
ADDFNANM_00176	gene	240				
ADDFNANM_00176	CDS	240				hypothetical protein
ADDFNANM_00177	gene	642				
ADDFNANM_00177	CDS	642				hypothetical protein
ADDFNANM_00178	gene	1038	mtnA			
ADDFNANM_00178	CDS	1038	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
ADDFNANM_00179	gene	1008				
ADDFNANM_00179	CDS	1008				hypothetical protein
ADDFNANM_00180	gene	1482				
ADDFNANM_00180	CDS	1482				hypothetical protein
ADDFNANM_00181	gene	462				
ADDFNANM_00181	CDS	462				hypothetical protein
ADDFNANM_00182	gene	756				
ADDFNANM_00182	CDS	756				hypothetical protein
ADDFNANM_00183	gene	141				
ADDFNANM_00183	CDS	141				hypothetical protein
ADDFNANM_00184	gene	951				
ADDFNANM_00184	CDS	951				hypothetical protein
ADDFNANM_00185	gene	867	arnC_1			
ADDFNANM_00185	CDS	867	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ADDFNANM_00186	gene	1509				
ADDFNANM_00186	CDS	1509				hypothetical protein
ADDFNANM_00187	gene	1008	pseB			
ADDFNANM_00187	CDS	1008	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
ADDFNANM_00188	gene	426				
ADDFNANM_00188	CDS	426				hypothetical protein
ADDFNANM_00189	gene	726	neuB			
ADDFNANM_00189	CDS	726	neuB	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
ADDFNANM_00190	gene	1086	arnB			
ADDFNANM_00190	CDS	1086	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
ADDFNANM_00191	gene	1122				
ADDFNANM_00191	CDS	1122				hypothetical protein
ADDFNANM_00192	gene	1857				
ADDFNANM_00192	CDS	1857				hypothetical protein
ADDFNANM_00193	gene	516				
ADDFNANM_00193	CDS	516				hypothetical protein
ADDFNANM_00194	gene	987	strE			
ADDFNANM_00194	CDS	987	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
ADDFNANM_00195	gene	1035	cugP_1			
ADDFNANM_00195	CDS	1035	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
ADDFNANM_00196	gene	1044				
ADDFNANM_00196	CDS	1044				hypothetical protein
ADDFNANM_00197	gene	1074	moaA_1			
ADDFNANM_00197	CDS	1074	moaA_1			GTP 3',8-cyclase
ADDFNANM_00198	gene	2034				
ADDFNANM_00198	CDS	2034				hypothetical protein
ADDFNANM_00199	gene	105				
ADDFNANM_00199	CDS	105				hypothetical protein
ADDFNANM_00200	gene	501				
ADDFNANM_00200	CDS	501		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
ADDFNANM_00201	gene	831	legI			
ADDFNANM_00201	CDS	831	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
ADDFNANM_00202	gene	981				
ADDFNANM_00202	CDS	981				hypothetical protein
ADDFNANM_00203	gene	1110	moaA_2			
ADDFNANM_00203	CDS	1110	moaA_2			GTP 3',8-cyclase
ADDFNANM_00204	gene	1176	pqqE			
ADDFNANM_00204	CDS	1176	pqqE	1.21.98.4		PqqA peptide cyclase
ADDFNANM_00205	gene	576	gmhA			
ADDFNANM_00205	CDS	576	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
ADDFNANM_00206	gene	783	kdsB			
ADDFNANM_00206	CDS	783	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
ADDFNANM_00207	gene	354	acpS			
ADDFNANM_00207	CDS	354	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
ADDFNANM_00208	gene	432	phaJ			
ADDFNANM_00208	CDS	432	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
ADDFNANM_00209	gene	240				
ADDFNANM_00209	CDS	240				hypothetical protein
ADDFNANM_00210	gene	1746				
ADDFNANM_00210	CDS	1746				hypothetical protein
ADDFNANM_00211	gene	534	dapH			
ADDFNANM_00211	CDS	534	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
ADDFNANM_00212	gene	843				
ADDFNANM_00212	CDS	843				hypothetical protein
ADDFNANM_00213	gene	939				
ADDFNANM_00213	CDS	939		5.1.3.2	COG1088	UDP-glucose 4-epimerase
ADDFNANM_00214	gene	1038	gtfA			
ADDFNANM_00214	CDS	1038	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
ADDFNANM_00215	gene	969	galE1			
ADDFNANM_00215	CDS	969	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
ADDFNANM_00216	gene	387	dnaJ_2			
ADDFNANM_00216	CDS	387	dnaJ_2		COG0484	Chaperone protein DnaJ
ADDFNANM_00217	gene	1902	dnaK			
ADDFNANM_00217	CDS	1902	dnaK		COG0443	Chaperone protein DnaK
ADDFNANM_00218	gene	519	grpE			
ADDFNANM_00218	CDS	519	grpE		COG0576	Protein GrpE
ADDFNANM_00219	gene	1128				
ADDFNANM_00219	CDS	1128				hypothetical protein
ADDFNANM_00220	gene	762				
ADDFNANM_00220	CDS	762				hypothetical protein
ADDFNANM_00221	gene	252				
ADDFNANM_00221	CDS	252				hypothetical protein
ADDFNANM_00222	gene	73				
ADDFNANM_00222	tRNA	73				tRNA-Gln(ttg)
ADDFNANM_00223	gene	762				
ADDFNANM_00223	CDS	762				hypothetical protein
ADDFNANM_00224	gene	954	lnrL			
ADDFNANM_00224	CDS	954	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
ADDFNANM_00225	gene	1398				
ADDFNANM_00225	CDS	1398				hypothetical protein
ADDFNANM_00226	gene	2754	dbpA			
ADDFNANM_00226	CDS	2754	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
ADDFNANM_00227	gene	120				
ADDFNANM_00227	CDS	120				hypothetical protein
ADDFNANM_00228	gene	651	radA			
ADDFNANM_00228	CDS	651	radA			DNA repair protein RadA
ADDFNANM_00229	gene	243				
ADDFNANM_00229	CDS	243				hypothetical protein
ADDFNANM_00230	gene	1161	metK			
ADDFNANM_00230	CDS	1161	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
ADDFNANM_00231	gene	873	fcl_1			
ADDFNANM_00231	CDS	873	fcl_1	1.1.1.271		GDP-L-fucose synthase
ADDFNANM_00232	gene	1098	cbiD			
ADDFNANM_00232	CDS	1098	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
ADDFNANM_00233	gene	1056	cbiG			
ADDFNANM_00233	CDS	1056	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
ADDFNANM_00234	gene	738	cbiX			
ADDFNANM_00234	CDS	738	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
ADDFNANM_00235	gene	630	cbiC			
ADDFNANM_00235	CDS	630	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
ADDFNANM_00236	gene	186				
ADDFNANM_00236	CDS	186				hypothetical protein
ADDFNANM_00237	gene	1356	cbiA			
ADDFNANM_00237	CDS	1356	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
ADDFNANM_00238	gene	534	cobO			
ADDFNANM_00238	CDS	534	cobO	2.5.1.17		Corrinoid adenosyltransferase
ADDFNANM_00239	gene	801				
ADDFNANM_00239	CDS	801				hypothetical protein
ADDFNANM_00240	gene	156				
ADDFNANM_00240	CDS	156				hypothetical protein
ADDFNANM_00241	gene	267				
ADDFNANM_00241	CDS	267				hypothetical protein
ADDFNANM_00242	gene	495				
ADDFNANM_00242	CDS	495				hypothetical protein
ADDFNANM_00243	gene	369				
ADDFNANM_00243	CDS	369				hypothetical protein
ADDFNANM_00244	gene	1263	tuf			
ADDFNANM_00244	CDS	1263	tuf			Elongation factor Tu
ADDFNANM_00245	gene	456				
ADDFNANM_00245	CDS	456				hypothetical protein
ADDFNANM_00246	gene	174				
ADDFNANM_00246	CDS	174				hypothetical protein
ADDFNANM_00247	gene	74				
ADDFNANM_00247	tRNA	74				tRNA-Gly(ccc)
ADDFNANM_00248	gene	138				
ADDFNANM_00248	CDS	138				hypothetical protein
ADDFNANM_00249	gene	558	guaA_1			
