locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNCGLAOM_00029	CDS	1080	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
JNCGLAOM_00030	gene	519	ureE			
JNCGLAOM_00030	CDS	519	ureE			Urease accessory protein UreE
JNCGLAOM_00031	gene	708	ureF			
JNCGLAOM_00031	CDS	708	ureF		COG0830	Urease accessory protein UreF
JNCGLAOM_00032	gene	669	ureG			
JNCGLAOM_00032	CDS	669	ureG			Urease accessory protein UreG
JNCGLAOM_00033	gene	864	ureD			
JNCGLAOM_00033	CDS	864	ureD		COG0829	Urease accessory protein UreD
JNCGLAOM_00034	gene	1695	groL_1			
JNCGLAOM_00034	CDS	1695	groL_1		COG0459	60 kDa chaperonin
JNCGLAOM_00035	gene	222				
JNCGLAOM_00035	CDS	222				hypothetical protein
JNCGLAOM_00036	gene	77				
JNCGLAOM_00036	tRNA	77				tRNA-Arg(tct)
JNCGLAOM_00037	gene	846				
JNCGLAOM_00037	CDS	846				hypothetical protein
JNCGLAOM_00038	gene	213				
JNCGLAOM_00038	CDS	213				hypothetical protein
JNCGLAOM_00039	gene	324				
JNCGLAOM_00039	CDS	324				hypothetical protein
JNCGLAOM_00040	gene	312				
JNCGLAOM_00040	CDS	312				hypothetical protein
JNCGLAOM_00041	gene	846	ttuD			
JNCGLAOM_00041	CDS	846	ttuD		COG2897	Sulfur carrier protein TtuD
JNCGLAOM_00042	gene	816	nadK_1			
JNCGLAOM_00042	CDS	816	nadK_1	2.7.1.23		NAD kinase
JNCGLAOM_00043	gene	489				
JNCGLAOM_00043	CDS	489				hypothetical protein
JNCGLAOM_00044	gene	687				
JNCGLAOM_00044	CDS	687				hypothetical protein
JNCGLAOM_00045	gene	405				
JNCGLAOM_00045	CDS	405				hypothetical protein
JNCGLAOM_00046	gene	858				
JNCGLAOM_00046	CDS	858				hypothetical protein
JNCGLAOM_00047	gene	282				
JNCGLAOM_00047	CDS	282				hypothetical protein
JNCGLAOM_00048	gene	429				
JNCGLAOM_00048	CDS	429				hypothetical protein
JNCGLAOM_00049	gene	264				
JNCGLAOM_00049	CDS	264				hypothetical protein
JNCGLAOM_00050	gene	624	pspB			
JNCGLAOM_00050	CDS	624	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
JNCGLAOM_00051	gene	672				
JNCGLAOM_00051	CDS	672				hypothetical protein
JNCGLAOM_00052	gene	237				
JNCGLAOM_00052	CDS	237				hypothetical protein
JNCGLAOM_00053	gene	402				
JNCGLAOM_00053	CDS	402				hypothetical protein
JNCGLAOM_00054	gene	1176	alaA			
JNCGLAOM_00054	CDS	1176	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
JNCGLAOM_00055	gene	75				
JNCGLAOM_00055	tRNA	75				tRNA-Arg(tcg)
JNCGLAOM_00056	gene	492				
JNCGLAOM_00056	CDS	492				hypothetical protein
JNCGLAOM_00057	gene	603				
JNCGLAOM_00057	CDS	603				hypothetical protein
JNCGLAOM_00058	gene	255				
JNCGLAOM_00058	CDS	255				hypothetical protein
JNCGLAOM_00059	gene	1920				
JNCGLAOM_00059	CDS	1920				hypothetical protein
JNCGLAOM_00060	gene	492				
JNCGLAOM_00060	CDS	492				hypothetical protein
JNCGLAOM_00061	gene	612				
JNCGLAOM_00061	CDS	612				hypothetical protein
JNCGLAOM_00062	gene	381				
JNCGLAOM_00062	CDS	381				hypothetical protein
JNCGLAOM_00063	gene	1155				
JNCGLAOM_00063	CDS	1155				hypothetical protein
JNCGLAOM_00064	gene	594				
JNCGLAOM_00064	CDS	594				hypothetical protein
JNCGLAOM_00065	gene	633				
JNCGLAOM_00065	CDS	633				hypothetical protein
JNCGLAOM_00066	gene	987				
JNCGLAOM_00066	CDS	987				hypothetical protein
JNCGLAOM_00067	gene	687	aqpZ			
JNCGLAOM_00067	CDS	687	aqpZ		COG0580	Aquaporin Z
JNCGLAOM_00068	gene	1278	hemL_1			
JNCGLAOM_00068	CDS	1278	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JNCGLAOM_00069	gene	933	hemC			
JNCGLAOM_00069	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
JNCGLAOM_00070	gene	744	sumT			
JNCGLAOM_00070	CDS	744	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
JNCGLAOM_00071	gene	933				
JNCGLAOM_00071	CDS	933		1.1.1.81	COG0111	Hydroxypyruvate reductase
JNCGLAOM_00072	gene	699				
JNCGLAOM_00072	CDS	699				hypothetical protein
JNCGLAOM_00073	gene	918	argK			
JNCGLAOM_00073	CDS	918	argK	3.6.5.-	COG1703	GTPase ArgK
JNCGLAOM_00074	gene	408				
JNCGLAOM_00074	CDS	408				hypothetical protein
JNCGLAOM_00075	gene	951	pepN			
JNCGLAOM_00075	CDS	951	pepN	3.4.11.2	COG0308	Aminopeptidase N
JNCGLAOM_00076	gene	75				
JNCGLAOM_00076	tRNA	75				tRNA-Lys(ttt)
JNCGLAOM_00077	gene	1461	argH			
JNCGLAOM_00077	CDS	1461	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JNCGLAOM_00078	gene	327				
JNCGLAOM_00078	CDS	327				hypothetical protein
JNCGLAOM_00079	gene	765	frdB			
JNCGLAOM_00079	CDS	765	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JNCGLAOM_00080	gene	345				
JNCGLAOM_00080	CDS	345				hypothetical protein
JNCGLAOM_00081	gene	396				
JNCGLAOM_00081	CDS	396				hypothetical protein
JNCGLAOM_00082	gene	165				
JNCGLAOM_00082	CDS	165				hypothetical protein
JNCGLAOM_00083	gene	204				
JNCGLAOM_00083	CDS	204				hypothetical protein
JNCGLAOM_00084	gene	123				
JNCGLAOM_00084	CDS	123				hypothetical protein
JNCGLAOM_00085	gene	801				
JNCGLAOM_00085	CDS	801				hypothetical protein
JNCGLAOM_00086	gene	747	cpdA			
JNCGLAOM_00086	CDS	747	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JNCGLAOM_00087	gene	1029	icd			
JNCGLAOM_00087	CDS	1029	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
JNCGLAOM_00088	gene	123				
JNCGLAOM_00088	CDS	123				hypothetical protein
JNCGLAOM_00089	gene	684	COQ5_1			
JNCGLAOM_00089	CDS	684	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JNCGLAOM_00090	gene	693				
JNCGLAOM_00090	CDS	693				hypothetical protein
JNCGLAOM_00091	gene	378				
JNCGLAOM_00091	CDS	378				hypothetical protein
JNCGLAOM_00092	gene	537	prmC			
JNCGLAOM_00092	CDS	537	prmC	2.1.1.297		Release factor glutamine methyltransferase
JNCGLAOM_00093	gene	705	rsmA			
JNCGLAOM_00093	CDS	705	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
JNCGLAOM_00094	gene	579				
JNCGLAOM_00094	CDS	579				hypothetical protein
JNCGLAOM_00095	gene	327				
JNCGLAOM_00095	CDS	327				hypothetical protein
JNCGLAOM_00096	gene	300				
JNCGLAOM_00096	CDS	300				hypothetical protein
JNCGLAOM_00097	gene	1056	recA			
JNCGLAOM_00097	CDS	1056	recA			Protein RecA
JNCGLAOM_00098	gene	183				
JNCGLAOM_00098	CDS	183				hypothetical protein
JNCGLAOM_00099	gene	1719				
JNCGLAOM_00099	CDS	1719				hypothetical protein
JNCGLAOM_00100	gene	813	pyrK			
JNCGLAOM_00100	CDS	813	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
JNCGLAOM_00101	gene	912	pyrD			
JNCGLAOM_00101	CDS	912	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
JNCGLAOM_00102	gene	1257				
JNCGLAOM_00102	CDS	1257				hypothetical protein
JNCGLAOM_00103	gene	681				
JNCGLAOM_00103	CDS	681				hypothetical protein
JNCGLAOM_00104	gene	324				
JNCGLAOM_00104	CDS	324				hypothetical protein
JNCGLAOM_00105	gene	294				
JNCGLAOM_00105	CDS	294				hypothetical protein
JNCGLAOM_00106	gene	1233				
JNCGLAOM_00106	CDS	1233				hypothetical protein
JNCGLAOM_00107	gene	237				
JNCGLAOM_00107	CDS	237				hypothetical protein
JNCGLAOM_00108	gene	1290				
JNCGLAOM_00108	CDS	1290				hypothetical protein
JNCGLAOM_00109	gene	477	ftsH_1			
JNCGLAOM_00109	CDS	477	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JNCGLAOM_00110	gene	225				
JNCGLAOM_00110	CDS	225				hypothetical protein
JNCGLAOM_00111	gene	288				
JNCGLAOM_00111	CDS	288				hypothetical protein
JNCGLAOM_00112	gene	594	pgsA2			
JNCGLAOM_00112	CDS	594	pgsA2	2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
JNCGLAOM_00113	gene	135				
JNCGLAOM_00113	CDS	135				hypothetical protein
JNCGLAOM_00114	gene	162				
JNCGLAOM_00114	CDS	162				hypothetical protein
JNCGLAOM_00115	gene	93				
JNCGLAOM_00115	CDS	93				hypothetical protein
JNCGLAOM_00116	gene	408	hit_1			
JNCGLAOM_00116	CDS	408	hit_1		COG0537	Protein hit
JNCGLAOM_00117	gene	687	dnaJ_1			
JNCGLAOM_00117	CDS	687	dnaJ_1			Chaperone protein DnaJ
JNCGLAOM_00118	gene	363				
JNCGLAOM_00118	CDS	363				hypothetical protein
JNCGLAOM_00119	gene	459				
JNCGLAOM_00119	CDS	459				hypothetical protein
JNCGLAOM_00120	gene	708				
JNCGLAOM_00120	CDS	708				hypothetical protein
JNCGLAOM_00121	gene	420				
JNCGLAOM_00121	CDS	420				hypothetical protein
JNCGLAOM_00122	gene	867				
JNCGLAOM_00122	CDS	867				hypothetical protein
JNCGLAOM_00123	gene	663	rplA			
JNCGLAOM_00123	CDS	663	rplA		COG0081	50S ribosomal protein L1
JNCGLAOM_00124	gene	459	asnC_1			
JNCGLAOM_00124	CDS	459	asnC_1		COG1522	Regulatory protein AsnC
JNCGLAOM_00125	gene	183				
JNCGLAOM_00125	CDS	183				hypothetical protein
JNCGLAOM_00126	gene	294	btuD_1			
JNCGLAOM_00126	CDS	294	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JNCGLAOM_00127	gene	813	znuB			
JNCGLAOM_00127	CDS	813	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JNCGLAOM_00128	gene	759				
JNCGLAOM_00128	CDS	759				hypothetical protein
JNCGLAOM_00129	gene	969	petE			
JNCGLAOM_00129	CDS	969	petE			Plastocyanin
JNCGLAOM_00130	gene	300				
JNCGLAOM_00130	CDS	300				hypothetical protein
JNCGLAOM_00131	gene	408				
JNCGLAOM_00131	CDS	408				hypothetical protein
JNCGLAOM_00132	gene	549				
JNCGLAOM_00132	CDS	549				hypothetical protein
JNCGLAOM_00133	gene	828				
JNCGLAOM_00133	CDS	828				hypothetical protein
JNCGLAOM_00134	gene	225				
JNCGLAOM_00134	CDS	225				hypothetical protein
JNCGLAOM_00135	gene	501				
JNCGLAOM_00135	CDS	501				hypothetical protein
JNCGLAOM_00136	gene	1092				
JNCGLAOM_00136	CDS	1092				hypothetical protein
JNCGLAOM_00137	gene	309				
JNCGLAOM_00137	CDS	309				hypothetical protein
JNCGLAOM_00138	gene	189				
JNCGLAOM_00138	CDS	189				hypothetical protein
JNCGLAOM_00139	gene	1017				
JNCGLAOM_00139	CDS	1017				hypothetical protein
JNCGLAOM_00140	gene	435				
JNCGLAOM_00140	CDS	435				hypothetical protein
JNCGLAOM_00141	gene	438				
JNCGLAOM_00141	CDS	438				hypothetical protein
JNCGLAOM_00142	gene	702	cugP_1			
JNCGLAOM_00142	CDS	702	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JNCGLAOM_00143	gene	642				
JNCGLAOM_00143	CDS	642				hypothetical protein
JNCGLAOM_00144	gene	1146				
JNCGLAOM_00144	CDS	1146				hypothetical protein
JNCGLAOM_00145	gene	498				
JNCGLAOM_00145	CDS	498				hypothetical protein
JNCGLAOM_00146	gene	144				
JNCGLAOM_00146	CDS	144				hypothetical protein
JNCGLAOM_00147	gene	423				
JNCGLAOM_00147	CDS	423				hypothetical protein
JNCGLAOM_00148	gene	297				
JNCGLAOM_00148	CDS	297				hypothetical protein
JNCGLAOM_00149	gene	312				
JNCGLAOM_00149	CDS	312				hypothetical protein
JNCGLAOM_00150	gene	792				
JNCGLAOM_00150	CDS	792				hypothetical protein
JNCGLAOM_00151	gene	558				
JNCGLAOM_00151	CDS	558				hypothetical protein
JNCGLAOM_00152	gene	1923	TOP6B			
JNCGLAOM_00152	CDS	1923	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
JNCGLAOM_00153	gene	1104	TOP6A			
JNCGLAOM_00153	CDS	1104	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
JNCGLAOM_00154	gene	585				
JNCGLAOM_00154	CDS	585				hypothetical protein
JNCGLAOM_00155	gene	231				
JNCGLAOM_00155	CDS	231				hypothetical protein
JNCGLAOM_00156	gene	1038	adhT			
JNCGLAOM_00156	CDS	1038	adhT	1.1.1.1		Alcohol dehydrogenase
JNCGLAOM_00157	gene	234				
JNCGLAOM_00157	CDS	234				hypothetical protein
JNCGLAOM_00158	gene	111				
JNCGLAOM_00158	CDS	111				hypothetical protein
JNCGLAOM_00159	gene	267				
JNCGLAOM_00159	CDS	267				hypothetical protein
JNCGLAOM_00160	gene	213				
JNCGLAOM_00160	CDS	213				hypothetical protein
JNCGLAOM_00161	gene	963				
JNCGLAOM_00161	CDS	963				hypothetical protein
JNCGLAOM_00162	gene	618	purN			
JNCGLAOM_00162	CDS	618	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JNCGLAOM_00163	gene	321				
JNCGLAOM_00163	CDS	321				hypothetical protein
JNCGLAOM_00164	gene	867	folD			
JNCGLAOM_00164	CDS	867	folD		COG0190	Bifunctional protein FolD protein
JNCGLAOM_00165	gene	558	yqgN			
JNCGLAOM_00165	CDS	558	yqgN		COG0212	putative protein YqgN
JNCGLAOM_00166	gene	1263	purD			
JNCGLAOM_00166	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JNCGLAOM_00167	gene	3195	ileS			
JNCGLAOM_00167	CDS	3195	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JNCGLAOM_00168	gene	993				
JNCGLAOM_00168	CDS	993				hypothetical protein
JNCGLAOM_00169	gene	330				
JNCGLAOM_00169	CDS	330				hypothetical protein
JNCGLAOM_00170	gene	876				
JNCGLAOM_00170	CDS	876				hypothetical protein
JNCGLAOM_00171	gene	222				
JNCGLAOM_00171	CDS	222				hypothetical protein
JNCGLAOM_00172	gene	636				
JNCGLAOM_00172	CDS	636				hypothetical protein
JNCGLAOM_00173	gene	288				
JNCGLAOM_00173	CDS	288				hypothetical protein
JNCGLAOM_00174	gene	99				
JNCGLAOM_00174	CDS	99				hypothetical protein
JNCGLAOM_00175	gene	594	ywlC			
JNCGLAOM_00175	CDS	594	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JNCGLAOM_00176	gene	522				
JNCGLAOM_00176	CDS	522				hypothetical protein
JNCGLAOM_00177	gene	780				
JNCGLAOM_00177	CDS	780				hypothetical protein
JNCGLAOM_00178	gene	339				
JNCGLAOM_00178	CDS	339				hypothetical protein
JNCGLAOM_00179	gene	822	yjjV			
JNCGLAOM_00179	CDS	822	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
JNCGLAOM_00180	gene	222				
JNCGLAOM_00180	CDS	222				hypothetical protein
JNCGLAOM_00181	gene	73				
JNCGLAOM_00181	tRNA	73				tRNA-Cys(gca)
JNCGLAOM_00182	gene	1752				
JNCGLAOM_00182	CDS	1752				hypothetical protein
JNCGLAOM_00183	gene	171				
JNCGLAOM_00183	CDS	171				hypothetical protein
JNCGLAOM_00184	gene	597				
JNCGLAOM_00184	CDS	597				hypothetical protein
JNCGLAOM_00185	gene	303				
JNCGLAOM_00185	CDS	303				hypothetical protein
JNCGLAOM_00186	gene	213				
JNCGLAOM_00186	CDS	213				hypothetical protein
JNCGLAOM_00187	gene	210				
JNCGLAOM_00187	CDS	210				hypothetical protein
JNCGLAOM_00188	gene	74				
JNCGLAOM_00188	tRNA	74				tRNA-Thr(cgt)
JNCGLAOM_00189	gene	1296	glmM			
JNCGLAOM_00189	CDS	1296	glmM	5.4.2.10		Phosphoglucosamine mutase
JNCGLAOM_00190	gene	954	thiL			
JNCGLAOM_00190	CDS	954	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
JNCGLAOM_00191	gene	522				
JNCGLAOM_00191	CDS	522				hypothetical protein
JNCGLAOM_00192	gene	315				
JNCGLAOM_00192	CDS	315				hypothetical protein
JNCGLAOM_00193	gene	435				
JNCGLAOM_00193	CDS	435				hypothetical protein
JNCGLAOM_00194	gene	1449	rtcB			
JNCGLAOM_00194	CDS	1449	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
JNCGLAOM_00195	gene	252				
JNCGLAOM_00195	CDS	252				hypothetical protein
JNCGLAOM_00196	gene	306				
JNCGLAOM_00196	CDS	306				hypothetical protein
JNCGLAOM_00197	gene	168				
JNCGLAOM_00197	CDS	168				hypothetical protein
JNCGLAOM_00198	gene	309				
JNCGLAOM_00198	CDS	309				hypothetical protein
JNCGLAOM_00199	gene	945				
JNCGLAOM_00199	CDS	945				hypothetical protein
JNCGLAOM_00200	gene	984	nuoH			
JNCGLAOM_00200	CDS	984	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
JNCGLAOM_00201	gene	846	nqrF			
JNCGLAOM_00201	CDS	846	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
JNCGLAOM_00202	gene	75				
JNCGLAOM_00202	tRNA	75				tRNA-Ala(ggc)
JNCGLAOM_00203	gene	294				
JNCGLAOM_00203	CDS	294				hypothetical protein
JNCGLAOM_00204	gene	513	Dml			
JNCGLAOM_00204	CDS	513	Dml	4.1.3.32		2,3-dimethylmalate lyase
JNCGLAOM_00205	gene	1098	cbiD_1			
JNCGLAOM_00205	CDS	1098	cbiD_1	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
JNCGLAOM_00206	gene	870				
JNCGLAOM_00206	CDS	870				hypothetical protein
JNCGLAOM_00207	gene	1167	metK			
JNCGLAOM_00207	CDS	1167	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
JNCGLAOM_00208	gene	243				
JNCGLAOM_00208	CDS	243				hypothetical protein
JNCGLAOM_00209	gene	651				
JNCGLAOM_00209	CDS	651				hypothetical protein
JNCGLAOM_00210	gene	120				
JNCGLAOM_00210	CDS	120				hypothetical protein
JNCGLAOM_00211	gene	171				
JNCGLAOM_00211	CDS	171				hypothetical protein
JNCGLAOM_00212	gene	636				
JNCGLAOM_00212	CDS	636				hypothetical protein
JNCGLAOM_00213	gene	561	cmk			
JNCGLAOM_00213	CDS	561	cmk	2.7.4.25		Cytidylate kinase
JNCGLAOM_00214	gene	999	truB			
JNCGLAOM_00214	CDS	999	truB	5.4.99.25		tRNA pseudouridine synthase B
JNCGLAOM_00215	gene	447				
JNCGLAOM_00215	CDS	447				hypothetical protein
JNCGLAOM_00216	gene	1299	lhgD			
JNCGLAOM_00216	CDS	1299	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
JNCGLAOM_00217	gene	264				
JNCGLAOM_00217	CDS	264				hypothetical protein
JNCGLAOM_00218	gene	375				
JNCGLAOM_00218	CDS	375				hypothetical protein
JNCGLAOM_00219	gene	129				
JNCGLAOM_00219	CDS	129				hypothetical protein
JNCGLAOM_00220	gene	1170	cofG			
JNCGLAOM_00220	CDS	1170	cofG	4.3.1.32		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
JNCGLAOM_00221	gene	615	degP			
JNCGLAOM_00221	CDS	615	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
JNCGLAOM_00222	gene	384				
JNCGLAOM_00222	CDS	384				hypothetical protein
JNCGLAOM_00223	gene	357				
JNCGLAOM_00223	CDS	357				hypothetical protein
JNCGLAOM_00224	gene	555				
JNCGLAOM_00224	CDS	555				hypothetical protein
JNCGLAOM_00225	gene	261				
JNCGLAOM_00225	CDS	261				hypothetical protein
JNCGLAOM_00226	gene	93				
JNCGLAOM_00226	CDS	93				hypothetical protein
JNCGLAOM_00227	gene	168				
JNCGLAOM_00227	CDS	168				hypothetical protein
JNCGLAOM_00228	gene	228				
JNCGLAOM_00228	CDS	228				hypothetical protein
JNCGLAOM_00229	gene	960				
JNCGLAOM_00229	CDS	960				hypothetical protein
JNCGLAOM_00230	gene	162				
JNCGLAOM_00230	CDS	162				hypothetical protein
JNCGLAOM_00231	gene	345	metG			
JNCGLAOM_00231	CDS	345	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JNCGLAOM_00232	gene	561				
JNCGLAOM_00232	CDS	561				hypothetical protein
JNCGLAOM_00233	gene	1122				
JNCGLAOM_00233	CDS	1122				hypothetical protein
JNCGLAOM_00234	gene	177				
JNCGLAOM_00234	CDS	177				hypothetical protein
JNCGLAOM_00235	gene	906				
JNCGLAOM_00235	CDS	906		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
JNCGLAOM_00236	gene	77				
JNCGLAOM_00236	tRNA	77				tRNA-Pro(tgg)
JNCGLAOM_00237	gene	294				
JNCGLAOM_00237	CDS	294				hypothetical protein
JNCGLAOM_00238	gene	3387				
JNCGLAOM_00238	CDS	3387				hypothetical protein
JNCGLAOM_00239	gene	480				
JNCGLAOM_00239	CDS	480				hypothetical protein
JNCGLAOM_00240	gene	278				
JNCGLAOM_00240	misc_RNA	278				RNaseP_arch
JNCGLAOM_00241	gene	1248				
JNCGLAOM_00241	CDS	1248				hypothetical protein
JNCGLAOM_00242	gene	960	fbiA			
JNCGLAOM_00242	CDS	960	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
JNCGLAOM_00243	gene	633	fbiD			
JNCGLAOM_00243	CDS	633	fbiD	2.7.7.68		Phosphoenolpyruvate guanylyltransferase
JNCGLAOM_00244	gene	912				
JNCGLAOM_00244	CDS	912				hypothetical protein
JNCGLAOM_00245	gene	990				
JNCGLAOM_00245	CDS	990				hypothetical protein
JNCGLAOM_00246	gene	309				
JNCGLAOM_00246	CDS	309				hypothetical protein
JNCGLAOM_00247	gene	333				
JNCGLAOM_00247	CDS	333				hypothetical protein
JNCGLAOM_00248	gene	168				
JNCGLAOM_00248	CDS	168				hypothetical protein
JNCGLAOM_00249	gene	966				
JNCGLAOM_00249	CDS	966				hypothetical protein
JNCGLAOM_00250	gene	1083				
JNCGLAOM_00250	CDS	1083				hypothetical protein
JNCGLAOM_00251	gene	525				
JNCGLAOM_00251	CDS	525				hypothetical protein
JNCGLAOM_00252	gene	1194				
JNCGLAOM_00252	CDS	1194				hypothetical protein
JNCGLAOM_00253	gene	282				
JNCGLAOM_00253	CDS	282				hypothetical protein
JNCGLAOM_00254	gene	1884				
JNCGLAOM_00254	CDS	1884				hypothetical protein
JNCGLAOM_00255	gene	138				
JNCGLAOM_00255	CDS	138				hypothetical protein
JNCGLAOM_00256	gene	105				
JNCGLAOM_00256	CDS	105				hypothetical protein
JNCGLAOM_00257	gene	162				
JNCGLAOM_00257	CDS	162				hypothetical protein
JNCGLAOM_00258	gene	144				
JNCGLAOM_00258	CDS	144				hypothetical protein
JNCGLAOM_00259	gene	660	pheS			
JNCGLAOM_00259	CDS	660	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JNCGLAOM_00260	gene	1638				
JNCGLAOM_00260	CDS	1638				hypothetical protein
JNCGLAOM_00261	gene	357				
JNCGLAOM_00261	CDS	357				hypothetical protein
JNCGLAOM_00262	gene	240				
JNCGLAOM_00262	CDS	240				hypothetical protein
JNCGLAOM_00263	gene	567				
JNCGLAOM_00263	CDS	567				hypothetical protein
JNCGLAOM_00264	gene	651				
JNCGLAOM_00264	CDS	651				hypothetical protein
JNCGLAOM_00265	gene	462	ndhB			
JNCGLAOM_00265	CDS	462	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JNCGLAOM_00266	gene	858				
JNCGLAOM_00266	CDS	858				hypothetical protein
JNCGLAOM_00267	gene	636				
JNCGLAOM_00267	CDS	636		1.-.-.-	COG5424	putative oxidoreductase CT_610
JNCGLAOM_00268	gene	75				
JNCGLAOM_00268	tRNA	75				tRNA-Met(cat)
